Date,Team,B2B,Player,Opp,Off_PTS,Off_L5_PTS,AVG_PTS_H2H,Def_PTS,Def_L5_PTS
10/28/2022,TOR,0,Christian Koloko,PHI,2.333333333333333,2.2,,9.285714285714286,11.4
10/28/2022,SAS,0,Gorgui Dieng,CHI,1.1666666666666667,0.4,,11.375,11.4
10/28/2022,DET,0,Nerlens Noel,ATL,0.0,0.0,,11.444444444444445,9.4
10/28/2022,ATL,0,Frank Kaminsky,DET,0.0,0.0,,11.0,9.2
10/28/2022,TOR,0,Khem Birch,PHI,0.4,0.4,,9.285714285714286,11.4
10/28/2022,MIL,0,Sandro Mamukelashvili,NYK,0.0,0.0,,9.285714285714286,10.8
10/28/2022,NYK,0,Jericho Sims,MIL,0.0,0.0,,7.333333333333333,5.8
10/29/2022,GSW,0,Stephen Curry,CHO,30.83333333333333,30.4,,24.166666666666668,26.2
10/29/2022,ATL,1,Trae Young,MIL,31.5,33.2,,19.714285714285715,17.8
10/29/2022,IND,1,Tyrese Haliburton,BRK,23.428571428571427,22.2,,21.875,19.6
10/29/2022,GSW,0,Jordan Poole,CHO,15.833333333333334,16.6,,24.166666666666668,26.2
10/29/2022,UTA,0,Collin Sexton,MEM,12.142857142857142,10.8,,20.125,19.2
10/29/2022,MIL,1,Jrue Holiday,ATL,18.0,18.0,,18.33333333333333,19.8
10/29/2022,BRK,1,Kyrie Irving,IND,30.5,33.6,,15.666666666666666,17.2
10/29/2022,MEM,0,Tyus Jones,UTA,13.5,13.2,,18.9,18.6
10/29/2022,DAL,0,Luka Doncic,OKC,35.2,35.2,,14.333333333333334,17.4
10/29/2022,OKC,0,Shai Gilgeous-Alexander,DAL,25.83333333333333,24.6,,15.25,20.2
10/29/2022,SAC,0,De'Aaron Fox,MIA,27.8,27.8,,14.7,21.4
10/29/2022,MIA,0,Kyle Lowry,SAC,12.428571428571429,13.6,,18.125,17.4
10/29/2022,ATL,1,Aaron Holiday,MIL,6.333333333333333,6.6,,19.714285714285715,17.8
10/29/2022,OKC,0,Tre Mann,DAL,13.0,13.2,,15.25,20.2
10/29/2022,CHO,0,Dennis Smith Jr.,GSW,11.833333333333334,11.8,,16.666666666666668,16.2
10/29/2022,MIA,0,Gabe Vincent,SAC,7.285714285714286,6.4,,18.125,17.4
10/29/2022,MIL,1,George Hill,ATL,6.6,6.6,,18.33333333333333,19.8
10/29/2022,GSW,0,Ryan Rollins,CHO,0.0,0.0,,24.166666666666668,26.2
10/29/2022,BRK,1,Patty Mills,IND,7.166666666666667,5.4,,15.666666666666666,17.2
10/29/2022,MIL,1,Jevon Carter,ATL,4.6,4.6,,18.33333333333333,19.8
10/29/2022,PHI,1,James Harden,CHI,21.571428571428573,17.0,,10.375,13.2
10/29/2022,CHO,0,Theo Maledon,GSW,5.666666666666667,6.4,,16.666666666666668,16.2
10/29/2022,ATL,1,Vit Krejci,MIL,0.0,0.0,,19.714285714285715,17.8
10/29/2022,BRK,1,Ben Simmons,IND,6.166666666666667,6.6,,15.666666666666666,17.2
10/29/2022,MEM,0,Kennedy Chandler,UTA,0.6666666666666666,0.8,,18.9,18.6
10/29/2022,SAC,0,Davion Mitchell,MIA,4.4,4.4,,14.7,21.4
10/29/2022,CHI,1,Goran Dragic,PHI,7.714285714285714,7.0,,10.6,12.2
10/29/2022,DAL,0,Facundo Campazzo,OKC,1.0,1.0,,14.333333333333334,17.4
10/29/2022,SAC,0,Matthew Dellavedova,MIA,0.0,0.0,,14.7,21.4
10/29/2022,DAL,0,McKinley Wright IV,OKC,0.4,0.4,,14.333333333333334,17.4
10/29/2022,CHI,1,Alex Caruso,PHI,5.428571428571429,5.8,,10.6,12.2
10/29/2022,MEM,0,Desmond Bane,UTA,24.166666666666668,25.8,,18.11111111111111,17.6
10/29/2022,IND,1,Bennedict Mathurin,BRK,21.0,20.4,,20.0,20.0
10/29/2022,PHI,1,Tyrese Maxey,CHI,22.571428571428573,24.4,,16.0,11.2
10/29/2022,MIA,0,Tyler Herro,SAC,19.857142857142858,18.2,,17.5,16.6
10/29/2022,ATL,1,Dejounte Murray,MIL,20.0,20.0,,16.0,17.6
10/29/2022,SAC,0,Kevin Huerter,MIA,16.8,16.8,,16.75,19.4
10/29/2022,UTA,0,Jordan Clarkson,MEM,17.285714285714285,16.4,,15.6,13.2
10/29/2022,DAL,0,Spencer Dinwiddie,OKC,17.0,17.0,,15.181818181818182,14.2
10/29/2022,SAC,0,Malik Monk,MIA,8.6,8.6,,16.75,19.4
10/29/2022,UTA,0,Malik Beasley,MEM,11.0,9.4,,15.6,13.2
10/29/2022,IND,1,Andrew Nembhard,BRK,5.428571428571429,4.8,,20.0,20.0
10/29/2022,SAC,0,Terence Davis,MIA,6.4,6.4,,16.75,19.4
10/29/2022,CHI,1,Zach LaVine,PHI,22.5,22.5,,12.909090909090908,17.0
10/29/2022,PHI,1,De'Anthony Melton,CHI,8.571428571428571,9.2,,16.0,11.2
10/29/2022,BRK,1,Edmond Sumner,IND,3.5,3.0,,17.727272727272727,17.6
10/29/2022,UTA,0,Talen Horton-Tucker,MEM,6.857142857142857,7.4,,15.6,13.2
10/29/2022,BRK,1,David Duke Jr.,IND,3.333333333333333,3.333333333333333,,17.727272727272727,17.6
10/29/2022,OKC,0,Jalen Williams,DAL,9.0,9.0,,13.5,14.0
10/29/2022,DAL,0,Josh Green,OKC,4.8,4.8,,15.181818181818182,14.2
10/29/2022,CHI,1,Coby White,PHI,8.142857142857142,7.4,,12.909090909090908,17.0
10/29/2022,OKC,0,Aaron Wiggins,DAL,6.166666666666667,7.4,,13.5,14.0
10/29/2022,MIL,1,Grayson Allen,ATL,9.4,9.4,,10.4,10.4
10/29/2022,PHI,1,Shake Milton,CHI,1.1428571428571428,1.6,,16.0,11.2
10/29/2022,BRK,1,Cam Thomas,IND,0.3333333333333333,0.0,,17.727272727272727,17.6
10/29/2022,UTA,0,Nickeil Alexander-Walker,MEM,2.857142857142857,3.6,,15.6,13.2
10/29/2022,GSW,0,Moses Moody,CHO,6.333333333333333,6.6,,12.625,12.2
10/29/2022,MEM,0,Vince Williams Jr.,UTA,0.0,0.0,,18.11111111111111,17.6
10/29/2022,UTA,0,Ochai Agbaji,MEM,2.2857142857142856,3.2,,15.6,13.2
10/29/2022,BRK,1,Seth Curry,IND,0.0,0.0,,17.727272727272727,17.6
10/29/2022,PHI,1,Jaden Springer,CHI,0.7142857142857143,1.0,,16.0,11.2
10/29/2022,BRK,1,Alondes Williams,IND,0.0,0.0,,17.727272727272727,17.6
10/29/2022,ATL,1,Tyrese Martin,MIL,0.6666666666666666,0.8,,16.0,17.6
10/29/2022,MIA,0,Dru Smith,SAC,0.2857142857142857,0.4,,17.5,16.6
10/29/2022,OKC,0,Isaiah Joe,DAL,3.4,3.4,,13.5,14.0
10/29/2022,CHO,0,James Bouknight,GSW,5.666666666666667,6.8,,12.0,14.0
10/29/2022,DAL,0,Theo Pinson,OKC,0.4,0.4,,15.181818181818182,14.2
10/29/2022,ATL,1,Trent Forrest,MIL,0.0,0.0,,16.0,17.6
10/29/2022,PHI,1,Furkan Korkmaz,CHI,0.0,0.0,,16.0,11.2
10/29/2022,GSW,0,Ty Jerome,CHO,3.333333333333333,3.333333333333333,,12.625,12.2
10/29/2022,UTA,0,Johnny Juzang,MEM,0.0,0.0,,15.6,13.2
10/29/2022,OKC,0,Lindy Waters III,DAL,1.0,1.0,,13.5,14.0
10/29/2022,DAL,0,Jaden Hardy,OKC,0.0,0.0,,15.181818181818182,14.2
10/29/2022,CHO,0,Bryce McGowens,GSW,0.6666666666666666,0.8,,12.0,14.0
10/29/2022,CHI,1,Dalen Terry,PHI,0.0,0.0,,12.909090909090908,17.0
10/29/2022,CHI,1,DeMar DeRozan,PHI,25.857142857142858,22.4,,18.916666666666668,16.0
10/29/2022,SAC,0,Keegan Murray,MIA,18.75,18.75,,18.8,15.0
10/29/2022,CHO,0,Gordon Hayward,GSW,20.0,20.0,,16.11111111111111,15.0
10/29/2022,CHO,0,Kelly Oubre Jr.,GSW,16.5,17.2,,16.11111111111111,15.0
10/29/2022,MIA,0,Max Strus,SAC,13.0,13.4,,17.428571428571427,12.6
10/29/2022,IND,1,Buddy Hield,BRK,17.142857142857142,18.2,,12.909090909090908,12.0
10/29/2022,PHI,1,Tobias Harris,CHI,12.714285714285714,12.4,,14.846153846153848,13.8
10/29/2022,CHO,0,Jalen McDaniels,GSW,10.5,11.6,,16.11111111111111,15.0
10/29/2022,MIA,0,Caleb Martin,SAC,7.428571428571429,8.2,,17.428571428571427,12.6
10/29/2022,CHI,1,Javonte Green,PHI,5.857142857142857,7.0,,18.916666666666668,16.0
10/29/2022,BRK,1,Royce O'Neale,IND,9.666666666666666,9.6,,14.125,12.8
10/29/2022,GSW,0,Andrew Wiggins,CHO,18.5,18.2,,11.8,9.4
10/29/2022,OKC,0,Luguentz Dort,DAL,14.0,14.8,,12.428571428571429,13.8
10/29/2022,MIA,0,Duncan Robinson,SAC,5.0,6.0,,17.428571428571427,12.6
10/29/2022,MEM,0,Dillon Brooks,UTA,15.0,15.0,,11.727272727272728,14.0
10/29/2022,BRK,1,Joe Harris,IND,6.25,6.25,,14.125,12.8
10/29/2022,IND,1,Chris Duarte,BRK,7.142857142857143,8.2,,12.909090909090908,12.0
10/29/2022,GSW,0,Klay Thompson,CHO,12.333333333333334,11.2,,11.8,9.4
10/29/2022,DAL,0,Tim Hardaway Jr.,OKC,12.75,12.75,,11.25,8.8
10/29/2022,ATL,1,De'Andre Hunter,MIL,14.5,13.0,,9.333333333333334,10.4
10/29/2022,PHI,1,Danuel House Jr.,CHI,2.7142857142857144,2.8,,14.846153846153848,13.8
10/29/2022,CHI,1,Malcolm Hill,PHI,0.0,0.0,,18.916666666666668,16.0
10/29/2022,MEM,0,John Konchar,UTA,8.2,8.2,,11.727272727272728,14.0
10/29/2022,SAC,0,Chima Moneke,MIA,0.0,0.0,,18.8,15.0
10/29/2022,OKC,0,Eugene Omoruyi,DAL,5.25,5.25,,12.428571428571429,13.8
10/29/2022,BRK,1,Yuta Watanabe,IND,2.6666666666666665,3.2,,14.125,12.8
10/29/2022,PHI,1,Matisse Thybulle,CHI,1.1428571428571428,1.6,,14.846153846153848,13.8
10/29/2022,MIL,1,Jordan Nwora,ATL,5.8,5.8,,11.857142857142858,13.8
10/29/2022,DAL,0,Reggie Bullock,OKC,7.4,7.4,,11.25,8.8
10/29/2022,BRK,1,Kessler Edwards,IND,0.5,0.0,,14.125,12.8
10/29/2022,MIL,1,Wesley Matthews,ATL,4.4,4.4,,11.857142857142858,13.8
10/29/2022,ATL,1,Justin Holiday,MIL,5.166666666666667,5.6,,9.333333333333334,10.4
10/29/2022,UTA,0,Leandro Bolmaro,MEM,0.2857142857142857,0.4,,12.571428571428571,11.6
10/29/2022,ATL,1,Jalen Johnson,MIL,4.666666666666667,4.6,,9.333333333333334,10.4
10/29/2022,MIL,1,MarJon Beauchamp,ATL,1.0,1.0,,11.857142857142858,13.8
10/29/2022,ATL,1,AJ Griffin,MIL,3.0,3.6,,9.333333333333334,10.4
10/29/2022,DAL,0,Tyler Dorsey,OKC,2.25,2.25,,11.25,8.8
10/29/2022,GSW,0,Patrick Baldwin Jr.,CHO,0.0,0.0,,11.8,9.4
10/29/2022,ATL,1,Jarrett Culver,MIL,0.0,0.0,,9.333333333333334,10.4
10/29/2022,MIL,1,Giannis Antetokounmpo,ATL,34.4,34.4,,19.875,22.0
10/29/2022,CHO,0,P.J. Washington,GSW,15.333333333333334,15.0,,17.428571428571427,16.2
10/29/2022,MIL,1,Bobby Portis,ATL,13.0,13.0,,19.875,22.0
10/29/2022,UTA,0,Lauri Markkanen,MEM,21.428571428571427,21.8,,15.88888888888889,18.8
10/29/2022,BRK,1,Kevin Durant,IND,32.0,32.0,,13.22222222222222,14.0
10/29/2022,UTA,0,Jarred Vanderbilt,MEM,8.428571428571429,9.6,,15.88888888888889,18.8
10/29/2022,ATL,1,John Collins,MIL,14.0,12.0,,13.333333333333334,15.0
10/29/2022,CHI,1,Patrick Williams,PHI,7.142857142857143,7.8,,15.714285714285714,16.8
10/29/2022,MEM,0,Santi Aldama,UTA,10.833333333333334,9.4,,12.692307692307692,7.2
10/29/2022,IND,1,Terry Taylor,BRK,2.7142857142857144,0.4,,21.125,20.2
10/29/2022,MIA,0,Jimmy Butler,SAC,21.285714285714285,21.4,,10.272727272727272,9.6
10/29/2022,PHI,1,Georges Niang,CHI,6.714285714285714,8.8,,14.333333333333334,10.2
10/29/2022,SAC,0,Harrison Barnes,MIA,10.4,10.4,,12.333333333333334,10.2
10/29/2022,MEM,0,Brandon Clarke,UTA,9.5,9.8,,12.692307692307692,7.2
10/29/2022,OKC,0,Kenrich Williams,DAL,6.5,6.8,,13.666666666666666,13.4
10/29/2022,GSW,0,Draymond Green,CHO,10.0,11.2,,12.25,14.2
10/29/2022,CHI,1,Derrick Jones Jr.,PHI,4.285714285714286,6.0,,15.714285714285714,16.8
10/29/2022,OKC,0,Aleksej Pokusevski,DAL,6.333333333333333,5.4,,13.666666666666666,13.4
10/29/2022,OKC,0,Jeremiah Robinson-Earl,DAL,6.333333333333333,6.4,,13.666666666666666,13.4
10/29/2022,PHI,1,P.J. Tucker,CHI,5.428571428571429,5.4,,14.333333333333334,10.2
10/29/2022,CHO,0,JT Thor,GSW,1.6666666666666667,2.0,,17.428571428571427,16.2
10/29/2022,IND,1,James Johnson,BRK,1.0,1.0,,21.125,20.2
10/29/2022,IND,1,Oshae Brissett,BRK,0.4285714285714285,0.0,,21.125,20.2
10/29/2022,UTA,0,Micah Potter,MEM,1.3333333333333333,1.3333333333333333,,15.88888888888889,18.8
10/29/2022,MIL,1,Thanasis Antetokounmpo,ATL,0.0,0.0,,19.875,22.0
10/29/2022,MEM,0,David Roddy,UTA,5.333333333333333,6.4,,12.692307692307692,7.2
10/29/2022,DAL,0,Dorian Finney-Smith,OKC,7.0,7.0,,9.545454545454543,8.0
10/29/2022,DAL,0,Maxi Kleber,OKC,7.0,7.0,,9.545454545454543,8.0
10/29/2022,BRK,1,Markieff Morris,IND,3.0,3.0,,13.22222222222222,14.0
10/29/2022,OKC,0,Ousmane Dieng,DAL,1.5,1.8,,13.666666666666666,13.4
10/29/2022,GSW,0,JaMychal Green,CHO,3.6666666666666665,2.8,,12.25,14.2
10/29/2022,SAC,0,Trey Lyles,MIA,3.6,3.6,,12.333333333333334,10.2
10/29/2022,GSW,0,Jonathan Kuminga,CHO,2.0,2.4,,12.25,14.2
10/29/2022,SAC,0,Chimezie Metu,MIA,1.2,1.2,,12.333333333333334,10.2
10/29/2022,MEM,0,Kenneth Lofton Jr.,UTA,0.6666666666666666,0.8,,12.692307692307692,7.2
10/29/2022,SAC,0,KZ Okpala,MIA,0.6,0.6,,12.333333333333334,10.2
10/29/2022,MIA,0,Nikola Jovic,SAC,0.8571428571428571,1.2,,10.272727272727272,9.6
10/29/2022,MIA,0,Haywood Highsmith,SAC,0.2857142857142857,0.4,,10.272727272727272,9.6
10/29/2022,MIA,0,Jamal Cain,SAC,0.0,0.0,,10.272727272727272,9.6
10/29/2022,UTA,0,Kelly Olynyk,MEM,13.714285714285714,13.4,,19.0,19.6
10/29/2022,CHO,0,Nick Richards,GSW,12.5,11.2,,18.25,14.8
10/29/2022,DAL,0,Christian Wood,OKC,19.0,19.0,,14.714285714285714,12.2
10/29/2022,PHI,1,Joel Embiid,CHI,23.285714285714285,24.4,,12.88888888888889,14.8
10/29/2022,CHO,0,Mason Plumlee,GSW,7.333333333333333,6.4,,18.25,14.8
10/29/2022,MIA,0,Bam Adebayo,SAC,17.428571428571427,18.2,,12.166666666666666,13.0
10/29/2022,BRK,1,Nic Claxton,IND,11.0,10.6,,14.88888888888889,15.2
10/29/2022,MIL,1,Brook Lopez,ATL,13.6,13.6,,12.4,12.0
10/29/2022,GSW,0,James Wiseman,CHO,9.166666666666666,9.4,,14.571428571428571,11.6
10/29/2022,SAC,0,Domantas Sabonis,MIA,14.4,14.4,,11.125,9.4
10/29/2022,CHI,1,Nikola Vucevic,PHI,17.0,16.0,,11.0,12.6
10/29/2022,GSW,0,Kevon Looney,CHO,6.666666666666667,6.6,,14.571428571428571,11.6
10/29/2022,UTA,0,Udoka Azubuike,MEM,2.0,2.0,,19.0,19.6
10/29/2022,CHO,0,Mark Williams,GSW,1.8333333333333333,1.8,,18.25,14.8
10/29/2022,IND,1,Jalen Smith,BRK,13.142857142857142,14.8,,9.625,10.6
10/29/2022,CHO,0,Kai Jones,GSW,1.1666666666666667,0.8,,18.25,14.8
10/29/2022,DAL,0,Dwight Powell,OKC,2.8,2.8,,14.714285714285714,12.2
10/29/2022,BRK,1,Day'Ron Sharpe,IND,2.6666666666666665,2.4,,14.88888888888889,15.2
10/29/2022,ATL,1,Onyeka Okongwu,MIL,9.666666666666666,9.0,,7.625,6.2
10/29/2022,OKC,0,Mike Muscala,DAL,7.666666666666667,8.8,,11.0,9.6
10/29/2022,IND,1,Isaiah Jackson,BRK,8.285714285714286,7.8,,9.625,10.6
10/29/2022,PHI,1,Montrezl Harrell,CHI,2.7142857142857144,3.4,,12.88888888888889,14.8
10/29/2022,OKC,0,Darius Bazley,DAL,7.333333333333333,7.4,,11.0,9.6
10/29/2022,MEM,0,Steven Adams,UTA,5.666666666666667,6.2,,11.142857142857142,8.4
10/29/2022,ATL,1,Clint Capela,MIL,7.666666666666667,8.8,,7.625,6.2
10/29/2022,MIL,1,Serge Ibaka,ATL,2.6,2.6,,12.4,12.0
10/29/2022,SAC,0,Richaun Holmes,MIA,4.8,4.8,,11.125,9.4
10/29/2022,IND,1,Goga Bitadze,BRK,4.571428571428571,4.8,,9.625,10.6
10/29/2022,PHI,1,Paul Reed,CHI,0.0,0.0,,12.88888888888889,14.8
10/29/2022,MEM,0,Xavier Tillman Sr.,UTA,2.5,2.2,,11.142857142857142,8.4
10/29/2022,MIA,0,Udonis Haslem,SAC,0.4285714285714285,0.6,,12.166666666666666,13.0
10/29/2022,MIL,1,Sandro Mamukelashvili,ATL,0.0,0.0,,12.4,12.0
10/29/2022,SAC,0,Alex Len,MIA,0.2,0.2,,11.125,9.4
10/29/2022,OKC,0,Jaylin Williams,DAL,0.8,0.8,,11.0,9.6
10/29/2022,CHI,1,Marko Simonovic,PHI,0.0,0.0,,11.0,12.6
10/29/2022,CHI,1,Tony Bradley,PHI,0.0,0.0,,11.0,12.6
10/29/2022,ATL,1,Frank Kaminsky,MIL,0.0,0.0,,7.625,6.2
10/30/2022,GSW,1,Stephen Curry,DET,31.0,30.0,,24.625,29.4
10/30/2022,GSW,1,Jordan Poole,DET,17.857142857142858,21.2,,24.625,29.4
10/30/2022,HOU,0,Kevin Porter Jr.,PHO,21.285714285714285,22.0,,19.9,17.8
10/30/2022,DAL,0,Luka Doncic,ORL,36.66666666666666,37.0,,17.375,18.0
10/30/2022,DET,1,Cade Cunningham,GSW,22.571428571428573,25.0,,17.571428571428573,18.0
10/30/2022,DEN,0,Jamal Murray,LAL,13.833333333333334,14.2,,19.25,18.8
10/30/2022,LAL,0,Russell Westbrook,DEN,13.4,13.4,,19.77777777777778,20.8
10/30/2022,NOP,0,CJ McCollum,LAC,20.5,20.4,,17.2,13.8
10/30/2022,DEN,0,Bones Hyland,LAL,10.285714285714286,9.6,,19.25,18.8
10/30/2022,BOS,0,Malcolm Brogdon,WAS,13.333333333333334,12.8,,15.714285714285714,15.4
10/30/2022,MIN,0,D'Angelo Russell,SAS,15.285714285714286,12.8,,12.88888888888889,8.0
10/30/2022,BOS,0,Marcus Smart,WAS,9.5,8.6,,15.714285714285714,15.4
10/30/2022,HOU,0,Daishen Nix,PHO,3.0,3.6,,19.9,17.8
10/30/2022,NYK,0,Jalen Brunson,CLE,18.166666666666668,18.8,,11.428571428571429,11.6
10/30/2022,NOP,0,Jose Alvarado,LAC,7.833333333333333,8.0,,17.2,13.8
10/30/2022,SAS,0,Tre Jones,MIN,13.0,11.8,,14.0,11.8
10/30/2022,LAC,0,John Wall,NOP,13.8,13.8,,12.1,13.8
10/30/2022,NOP,0,Devonte' Graham,LAC,6.833333333333333,8.2,,17.2,13.8
10/30/2022,PHO,0,Chris Paul,HOU,9.333333333333334,10.0,,14.6,7.8
10/30/2022,DET,1,Cory Joseph,GSW,3.7142857142857135,3.6,,17.571428571428573,18.0
10/30/2022,PHO,0,Cameron Payne,HOU,9.0,9.4,,14.6,7.8
10/30/2022,GSW,1,Ryan Rollins,DET,0.0,0.0,,24.625,29.4
10/30/2022,DET,1,Killian Hayes,GSW,2.857142857142857,3.2,,17.571428571428573,18.0
10/30/2022,LAL,0,Scotty Pippen Jr.,DEN,0.5,0.5,,19.77777777777778,20.8
10/30/2022,CLE,0,Raul Neto,NYK,3.1666666666666665,3.8,,16.75,14.0
10/30/2022,HOU,0,Trevor Hudgins,PHO,0.4285714285714285,0.6,,19.9,17.8
10/30/2022,LAC,0,Reggie Jackson,NOP,9.666666666666666,10.0,,12.1,13.8
10/30/2022,DEN,0,Ish Smith,LAL,0.5714285714285714,0.8,,19.25,18.8
10/30/2022,WAS,0,Monte Morris,BOS,7.666666666666667,7.8,,14.142857142857142,9.4
10/30/2022,DAL,0,Facundo Campazzo,ORL,0.75,0.75,,17.375,18.0
10/30/2022,NYK,0,Derrick Rose,CLE,8.5,9.4,,11.428571428571429,11.6
10/30/2022,BOS,0,Payton Pritchard,WAS,1.1666666666666667,1.4,,15.714285714285714,15.4
10/30/2022,DAL,0,McKinley Wright IV,ORL,0.3333333333333333,0.4,,17.375,18.0
10/30/2022,WAS,0,Jordan Goodwin,BOS,1.3333333333333333,1.6,,14.142857142857142,9.4
10/30/2022,LAC,0,Jason Preston,NOP,0.0,0.0,,12.1,13.8
10/30/2022,NYK,0,Ryan Arcidiacono,CLE,0.0,0.0,,11.428571428571429,11.6
10/30/2022,NYK,0,Miles McBride,CLE,0.0,0.0,,11.428571428571429,11.6
10/30/2022,WAS,0,Bradley Beal,BOS,20.83333333333333,20.4,,21.8,27.0
10/30/2022,MIN,0,Anthony Edwards,SAS,23.0,24.0,,18.416666666666668,17.4
10/30/2022,PHO,0,Devin Booker,HOU,29.33333333333333,29.6,,17.818181818181817,21.6
10/30/2022,CLE,0,Donovan Mitchell,NYK,32.166666666666664,32.4,,16.166666666666668,16.2
10/30/2022,MIN,0,Jaylen Nowell,SAS,12.714285714285714,11.6,,18.416666666666668,17.4
10/30/2022,CLE,0,Caris LeVert,NYK,14.666666666666666,15.6,,16.166666666666668,16.2
10/30/2022,WAS,0,Will Barton,BOS,9.666666666666666,8.8,,21.8,27.0
10/30/2022,DAL,0,Spencer Dinwiddie,ORL,16.166666666666668,16.4,,14.3,13.8
10/30/2022,HOU,0,Jalen Green,PHO,19.857142857142858,18.0,,13.4,13.4
10/30/2022,NYK,0,RJ Barrett,CLE,17.666666666666668,19.0,,11.833333333333334,9.4
10/30/2022,PHO,0,Landry Shamet,HOU,6.25,6.25,,17.818181818181817,21.6
10/30/2022,PHO,0,Damion Lee,HOU,5.666666666666667,4.6,,17.818181818181817,21.6
10/30/2022,GSW,1,Moses Moody,DET,6.428571428571429,7.4,,16.636363636363637,15.2
10/30/2022,DET,1,Jaden Ivey,GSW,13.0,11.0,,12.3,16.2
10/30/2022,ORL,0,Terrence Ross,DAL,11.571428571428571,11.4,,13.0,10.2
10/30/2022,LAC,0,Norman Powell,NOP,11.166666666666666,11.6,,13.555555555555555,14.2
10/30/2022,BOS,0,Derrick White,WAS,9.666666666666666,11.2,,13.75,14.8
10/30/2022,LAL,0,Lonnie Walker IV,DEN,14.166666666666666,16.0,,10.785714285714286,9.0
10/30/2022,NYK,0,Evan Fournier,CLE,11.833333333333334,11.4,,11.833333333333334,9.4
10/30/2022,LAC,0,Luke Kennard,NOP,9.333333333333334,9.0,,13.555555555555555,14.2
10/30/2022,DEN,0,Kentavious Caldwell-Pope,LAL,11.333333333333334,13.2,,11.77777777777778,13.2
10/30/2022,MIN,0,Bryn Forbes,SAS,1.8571428571428568,2.6,,18.416666666666668,17.4
10/30/2022,GSW,1,Ty Jerome,DET,4.5,4.5,,16.636363636363637,15.2
10/30/2022,LAC,0,Terance Mann,NOP,5.833333333333333,7.0,,13.555555555555555,14.2
10/30/2022,NYK,0,Immanuel Quickley,CLE,8.666666666666666,10.4,,11.833333333333334,9.4
10/30/2022,DAL,0,Josh Green,ORL,5.0,5.8,,14.3,13.8
10/30/2022,PHO,0,Josh Okogie,HOU,1.3333333333333333,1.6,,17.818181818181817,21.6
10/30/2022,WAS,0,Johnny Davis,BOS,0.6666666666666666,0.8,,21.8,27.0
10/30/2022,SAS,0,Joshua Primo,MIN,7.0,7.0,,11.727272727272728,7.2
10/30/2022,LAL,0,Austin Reaves,DEN,7.333333333333333,8.2,,10.785714285714286,9.0
10/30/2022,ORL,0,R.J. Hampton,DAL,4.571428571428571,5.0,,13.0,10.2
10/30/2022,MIN,0,Austin Rivers,SAS,0.0,0.0,,18.416666666666668,17.4
10/30/2022,PHO,0,Duane Washington Jr.,HOU,0.3333333333333333,0.4,,17.818181818181817,21.6
10/30/2022,LAL,0,Kendrick Nunn,DEN,5.666666666666667,4.2,,10.785714285714286,9.0
10/30/2022,NOP,0,Garrett Temple,LAC,1.0,1.2,,15.714285714285714,16.0
10/30/2022,HOU,0,Garrison Mathews,PHO,4.142857142857143,5.2,,13.4,13.4
10/30/2022,HOU,0,Josh Christopher,PHO,2.857142857142857,2.8,,13.4,13.4
10/30/2022,LAL,0,Patrick Beverley,DEN,5.333333333333333,5.8,,10.785714285714286,9.0
10/30/2022,DEN,0,Christian Braun,LAL,4.571428571428571,5.6,,11.77777777777778,13.2
10/30/2022,ORL,0,Kevon Harris,DAL,2.4285714285714284,3.4,,13.0,10.2
10/30/2022,SAS,0,Blake Wesley,MIN,4.0,4.0,,11.727272727272728,7.2
10/30/2022,NOP,0,Dereon Seabron,LAC,0.0,0.0,,15.714285714285714,16.0
10/30/2022,DAL,0,Theo Pinson,ORL,0.3333333333333333,0.4,,14.3,13.8
10/30/2022,SAS,0,Romeo Langford,MIN,2.142857142857143,2.2,,11.727272727272728,7.2
10/30/2022,DAL,0,Jaden Hardy,ORL,0.0,0.0,,14.3,13.8
10/30/2022,SAS,0,Malaki Branham,MIN,1.0,1.0,,11.727272727272728,7.2
10/30/2022,DEN,0,Peyton Watson,LAL,0.8571428571428571,1.2,,11.77777777777778,13.2
10/30/2022,DEN,0,Davon Reed,LAL,0.6666666666666666,0.8,,11.77777777777778,13.2
10/30/2022,DET,1,Rodney McGruder,GSW,0.4285714285714285,0.0,,12.3,16.2
10/30/2022,LAL,0,Max Christie,DEN,0.8333333333333334,0.4,,10.785714285714286,9.0
10/30/2022,SAS,0,Keldon Johnson,MIN,23.857142857142858,24.8,,19.25,21.2
10/30/2022,BOS,0,Jayson Tatum,WAS,30.83333333333333,30.0,,14.666666666666666,19.2
10/30/2022,BOS,0,Jaylen Brown,WAS,25.33333333333333,23.4,,14.666666666666666,19.2
10/30/2022,LAC,0,Paul George,NOP,19.0,19.0,,15.571428571428571,16.8
10/30/2022,DET,1,Saddiq Bey,GSW,16.0,15.6,,17.3,17.8
10/30/2022,SAS,0,Doug McDermott,MIN,11.714285714285714,13.4,,19.25,21.2
10/30/2022,DEN,0,Michael Porter Jr.,LAL,18.5,19.2,,14.11111111111111,12.0
10/30/2022,LAC,0,Kawhi Leonard,NOP,12.5,12.5,,15.571428571428571,16.8
10/30/2022,PHO,0,Mikal Bridges,HOU,15.333333333333334,15.8,,13.2,13.2
10/30/2022,NYK,0,Cam Reddish,CLE,8.166666666666666,5.4,,22.0,23.4
10/30/2022,DAL,0,Tim Hardaway Jr.,ORL,14.4,14.4,,14.363636363636363,12.6
