Date,Team,Player,Status,Reason
03/21/2023,BOS,Payton Pritchard,Out,Injury/Illness - Left Heel; Pain
03/21/2023,SAC,Kevin Huerter,Questionable,Injury/Illness - Right Popliteus; Strain
03/21/2023,OKC,Jared Butler,Out,G League - Two-Way
03/21/2023,OKC,Chet Holmgren,Out,Injury/Illness - Right Foot; Surgery
03/21/2023,OKC,Aleksej Pokusevski,Out,G League - On Assignment
03/21/2023,OKC,Kenrich Williams,Out,Injury/Illness - Left Wrist; Scapholunate Ligament Surgery
03/22/2023,DEN,Collin Gillespie,Out,Injury/Illness - Right Lower Leg; Fracture
03/22/2023,DEN,Jack White,Out,G League - Two-Way
03/22/2023,WAS,Bradley Beal,Out,Injury/Illness - Left Knee; Left knee soreness
03/22/2023,WAS,Kyle Kuzma,Out,Injury/Illness - Right Ankle; Right ankle sprain
03/22/2023,WAS,Isaiah Todd,Out,G League - On Assignment
03/22/2023,DAL,Tim Hardaway Jr.,Out,Injury/Illness - Illness; Non-Covid
03/22/2023,DAL,Kyrie Irving,Out,Injury/Illness - Right Foot; Soreness
03/22/2023,DAL,A.J. Lawson,Out,G League - Two-Way
03/22/2023,GSW,Andre Iguodala,Out,Injury/Illness - Left Wrist; Surgery
03/22/2023,GSW,Gary Payton II,Out,Injury/Illness - Right Adductor; Soreness
03/22/2023,GSW,Ryan Rollins,Out,Injury/Illness - Right Foot; Surgery
03/22/2023,GSW,Andrew Wiggins,Out,Personal Reasons
03/22/2023,IND,Kendall Brown,Out,Injury/Illness - Right Tibia; Stress Fracture
03/22/2023,IND,Chris Duarte,Out,Injury/Illness - Left Ankle; Sore
03/22/2023,IND,Tyrese Haliburton,Out,Injury/Illness - Right Ankle; Sprain
03/22/2023,IND,Trevelin Queen,Out,G League - Two-Way
03/22/2023,TOR,Precious Achiuwa,Out,Injury/Illness - Right Hamstring; Tightness
03/22/2023,TOR,Dalano Banton,Out,Injury/Illness - Left Thumb; Sprain
03/22/2023,TOR,Scottie Barnes,Out,Injury/Illness - Left Wrist; Soreness
03/22/2023,TOR,Otto Porter Jr.,Out,Injury/Illness - Left Foot; Surgery - second toe dislocation
03/22/2023,TOR,Gary Trent Jr.,Out,Injury/Illness - Right Elbow; Stiffness
03/22/2023,TOR,Joe Wieskamp,Out,Injury/Illness - Right Hamstring; Strain
03/22/2023,MIA,Cody Zeller,Out,Injury/Illness - Nasal; Fracture
03/22/2023,NYK,Trevor Keels,Out,G League - Two-Way
03/22/2023,NYK,Duane Washington Jr.,Out,G League - Two-Way
03/22/2023,ATL,Jalen Johnson,Out,Injury/Illness - Left Hamstring and Groin; Mild Strain
03/22/2023,ATL,Tyrese Martin,Out,G League - On Assignment
03/22/2023,ATL,Dejounte Murray,Out,Injury/Illness - Non-covid; Illness
03/22/2023,ATL,Donovan Williams,Out,G League - Two-Way
03/22/2023,MIN,Anthony Edwards,Out,Injury/Illness - Right Ankle; Sprain
03/22/2023,MIN,Luka Garza,Out,G League - Two-Way
03/22/2023,MIN,Jordan McLaughlin,Out,Injury/Illness - N/A; Illness
03/22/2023,MIN,Matt Ryan,Out,G League - Two-Way
03/22/2023,HOU,Darius Days,Out,G League - Two-Way
03/22/2023,HOU,Trevor Hudgins,Out,G League - Two-Way
03/22/2023,HOU,Jae'Sean Tate,Out,Injury/Illness - Left Knee; Soreness
03/22/2023,HOU,TyTy Washington Jr.,Out,G League - On Assignment
03/22/2023,MEM,Steven Adams,Out,Injury/Illness - Right Knee; PCL Sprain
03/22/2023,MEM,Dillon Brooks,Out,League Suspension
03/22/2023,MEM,Brandon Clarke,Out,Injury/Illness - Left Achilles; Tear
03/22/2023,MEM,Vince Williams Jr.,Out,Injury/Illness - Right Shoulder; Soreness
03/22/2023,MEM,Ziaire Williams,Out,Injury/Illness - Right Foot; Soreness
03/22/2023,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
03/22/2023,CHI,Alex Caruso,Out,Injury/Illness - Left Midfoot; Soreness
03/22/2023,CHI,Carlik Jones,Out,G League - On Assignment
03/22/2023,CHI,Justin Lewis,Out,Injury/Illness - Right Knee; Surgery; ACL Reconstruction
03/22/2023,CHI,Marko Simonovic,Out,G League - On Assignment
03/22/2023,CHI,Terry Taylor,Out,G League - Two-Way
03/22/2023,PHI,James Harden,Out,Injury/Illness - Left Achilles; Soreness
03/22/2023,PHI,Louis King,Out,G League - Two-Way
03/22/2023,PHI,Mac McClung,Out,G League - Two-Way
03/22/2023,PHI,Jalen McDaniels,Out,Injury/Illness - Right Hip; Soreness
03/22/2023,MIL,Jae Crowder,Out,Injury/Illness - Left Calf; Soreness
03/22/2023,MIL,Goran Dragic,Out,Injury/Illness - Left Knee; Soreness
03/22/2023,MIL,Meyers Leonard,Out,Injury/Illness - Left Calf; Soreness
03/22/2023,SAS,Charles Bassey,Out,Injury/Illness - Left Patella; Non-Displaced Fracture
03/22/2023,SAS,Khem Birch,Out,Injury/Illness - Right Knee; Chondromalacia
03/22/2023,SAS,Devonte' Graham,Out,Injury/Illness - Right Quad Tendon; Soreness/Injury Management
03/22/2023,SAS,Keldon Johnson,Out,Injury/Illness - Neck; Sprain
03/22/2023,SAS,Tre Jones,Out,Injury/Illness - Left Foot; Soreness/Injury Management
03/22/2023,SAS,Romeo Langford,Out,Injury/Illness - Left Adductor; Soreness/Injury Management
03/22/2023,SAS,Doug McDermott,Out,Injury/Illness - Right Hip; Contusion/Injury Management
03/22/2023,POR,Ibou Badji,Out,Injury/Illness - Left Knee; Surgery Recovery
03/22/2023,POR,Jerami Grant,Out,Injury/Illness - Left Quad; Contusion
03/22/2023,POR,Nassir Little,Out,Concussion Protocol
03/22/2023,POR,Anfernee Simons,Out,Injury/Illness - Right Foot; Soreness
03/22/2023,POR,Justise Winslow,Out,Injury/Illness - Left Ankle; Sprain
03/22/2023,UTA,Jordan Clarkson,Out,Injury/Illness - Left Hand; Fourth finger sprain
03/22/2023,UTA,Micah Potter,Out,G League - Two-Way
03/22/2023,UTA,Collin Sexton,Out,Injury/Illness - Left Hamstring; Strain
03/22/2023,LAL,Mo Bamba,Out,Injury/Illness - Left Ankle; Sprain
03/22/2023,LAL,Anthony Davis,Probable,Injury/Illness - Right Foot; Stress Injury
03/22/2023,LAL,LeBron James,Out,Injury/Illness - Right Foot; Soreness
03/22/2023,LAL,Scotty Pippen Jr.,Out,G League - Two-Way
03/22/2023,LAL,Cole Swider,Out,G League - Two-Way
03/22/2023,PHO,Deandre Ayton,Out,Injury/Illness - Right Hip; Contusion
03/22/2023,PHO,Kevin Durant,Out,Injury/Illness - Left Ankle; Sprain
03/23/2023,NYK,Jalen Brunson,Out,Injury/Illness - Right Hand; Sprained
03/23/2023,NYK,Trevor Keels,Out,G League - Two-Way
03/23/2023,NYK,Duane Washington Jr.,Out,G League - Two-Way
03/23/2023,ORL,Jonathan Isaac,Out,Injury/Illness - Left Adductor; Torn/surgery
03/23/2023,ORL,Jalen Suggs,Out,Injury/Illness - N/a; Concussion
03/23/2023,BRK,David Duke Jr.,Out,G League - Two-Way
03/23/2023,BRK,Ben Simmons,Out,Injury/Illness - Left Knee/back; Soreness
03/23/2023,BRK,Dru Smith,Out,G League - Two-Way
03/23/2023,CLE,Sam Merrill,Out,G League - On Assignment
03/23/2023,CLE,Isaiah Mobley,Out,G League - Two-Way
03/23/2023,CLE,Raul Neto,Out,Injury/Illness - Left Hamstring; Tightness
03/23/2023,CLE,Dylan Windler,Out,G League - On Assignment
03/23/2023,CHO,LaMelo Ball,Out,Injury/Illness - Right Ankle; Surgery
03/23/2023,CHO,James Bouknight,Out,G League - On Assignment
03/23/2023,CHO,Theo Maledon,Out,G League - Two-Way
03/23/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Soreness
03/23/2023,CHO,Mark Williams,Out,Injury/Illness - Right Thumb; Sprain
03/23/2023,NOP,Jose Alvarado,Out,Injury/Illness - Right Tibial; Stress Reaction
03/23/2023,NOP,E.J. Liddell,Out,Injury/Illness - Right Knee; ACL Injury Recovery
03/23/2023,NOP,Dereon Seabron,Out,G League - Two-Way
03/23/2023,NOP,Zion Williamson,Out,Injury/Illness - Right Hamstring; Strain
03/23/2023,OKC,Chet Holmgren,Out,Injury/Illness - Right Foot; Surgery
03/23/2023,OKC,Aleksej Pokusevski,Out,G League - On Assignment
03/23/2023,OKC,Kenrich Williams,Out,Injury/Illness - Left Wrist; Scapholunate Ligament Surgery
03/24/2023,BOS,Malcolm Brogdon,Out,Injury/Illness - Left Low Back; Pain
03/24/2023,BOS,Danilo Gallinari,Out,Injury/Illness - Left Knee; ACL Repair
03/24/2023,BOS,Mfiondu Kabengele,Out,G League - Two-Way
03/24/2023,BOS,Payton Pritchard,Out,Injury/Illness - Left Heel; Pain
03/24/2023,IND,Kendall Brown,Out,Injury/Illness - Right Tibia; Stress Fracture
03/24/2023,IND,Chris Duarte,Out,Injury/Illness - Left Ankle; Sore
03/24/2023,IND,Trevelin Queen,Out,G League - Two-Way
03/24/2023,SAS,Charles Bassey,Out,Injury/Illness - Left Patella; Non-Displaced Fracture
03/24/2023,SAS,Khem Birch,Out,Injury/Illness - Right Knee; Chondromalacia
03/24/2023,SAS,Zach Collins,Out,Injury/Illness - Right Biceps; Contusion
03/24/2023,SAS,Romeo Langford,Out,Injury/Illness - Left Adductor; Soreness/Injury Management
03/24/2023,SAS,Jeremy Sochan,Out,Injury/Illness - Right Knee; Soreness/Injury Management
03/24/2023,SAS,Devin Vassell,Out,Injury/Illness - Left Knee; Injury Management
03/24/2023,WAS,Bradley Beal,Out,Injury/Illness - Left Knee; Left knee soreness
03/24/2023,WAS,Kyle Kuzma,Out,Injury/Illness - Right Ankle; Right ankle sprain
03/24/2023,WAS,Isaiah Todd,Out,G League - On Assignment
03/24/2023,DET,Buddy Boeheim,Out,G League - Two-Way
03/24/2023,DET,Bojan Bogdanovic,Out,Injury/Illness - Left Achilles; Tendinopathy
03/24/2023,DET,Alec Burks,Out,Injury/Illness - Left Foot; Soreness
03/24/2023,DET,Cade Cunningham,Out,Injury/Illness - Left Tibia; Stress fracture
03/24/2023,DET,Hamidou Diallo,Out,Injury/Illness - Right Ankle; Sprain
03/24/2023,DET,Cory Joseph,Out,Injury/Illness - Non-covid; Illness
03/24/2023,DET,Rodney McGruder,Out,Injury/Illness - Right Foot; Sprain
03/24/2023,DET,Isaiah Stewart,Out,Injury/Illness - Left Shoulder; Impingement
03/24/2023,TOR,Precious Achiuwa,Out,Injury/Illness - Right Hamstring; Tightness
03/24/2023,TOR,Dalano Banton,Out,Injury/Illness - Left Thumb; Sprain
03/24/2023,TOR,Scottie Barnes,Out,Injury/Illness - Left Wrist; Soreness
03/24/2023,TOR,Ron Harper Jr.,Out,G League - Two-Way
03/24/2023,TOR,Otto Porter Jr.,Out,Injury/Illness - Left Foot; Surgery - Second Toe Dislocation
03/24/2023,TOR,Gary Trent Jr.,Out,Injury/Illness - Right Elbow; Stiffness
03/24/2023,TOR,Joe Wieskamp,Out,Injury/Illness - Right Hamstring; Strain
03/24/2023,HOU,Darius Days,Out,G League - Two-Way
03/24/2023,HOU,Trevor Hudgins,Out,G League - Two-Way
03/24/2023,HOU,Frank Kaminsky,Out,Injury/Illness - Migraine; Migraine
03/24/2023,HOU,Jae'Sean Tate,Out,Injury/Illness - Left Knee; Soreness
03/24/2023,HOU,TyTy Washington Jr.,Out,G League - On Assignment
03/24/2023,MEM,Steven Adams,Out,Injury/Illness - Right Knee; PCL Sprain
03/24/2023,MEM,Brandon Clarke,Out,Injury/Illness - Left Achilles; Tear
03/24/2023,MEM,Jake LaRavia,Out,G League - On Assignment
03/24/2023,MEM,Vince Williams Jr.,Out,Injury/Illness - Right Shoulder; Soreness
03/24/2023,MEM,Ziaire Williams,Out,Injury/Illness - Right Foot; Soreness
03/24/2023,CHO,LaMelo Ball,Out,Injury/Illness - Right Ankle; Surgery
03/24/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Soreness
03/24/2023,CHO,Kelly Oubre Jr.,Out,Injury/Illness - Right Shoulder; Strain
03/24/2023,CHO,Terry Rozier,Out,Injury/Illness - Right Foot; Discomfort
03/24/2023,DAL,Tim Hardaway Jr.,Out,Injury/Illness - Illness; Non-Covid
03/24/2023,DAL,A.J. Lawson,Out,G League - Two-Way
03/24/2023,MIL,Jae Crowder,Out,Injury/Illness - Left Calf; Soreness
03/24/2023,MIL,Goran Dragic,Out,Injury/Illness - Left Knee; Soreness
03/24/2023,MIL,Meyers Leonard,Out,Injury/Illness - Left Calf; Soreness
03/24/2023,MIL,Khris Middleton,Out,Injury/Illness - Right Knee; Injury Management
03/24/2023,UTA,Jordan Clarkson,Out,Injury/Illness - Left Hand; Fourth finger sprain
03/24/2023,UTA,Rudy Gay,Out,Injury/Illness - Low Back; Soreness
03/24/2023,UTA,Lauri Markkanen,Out,Injury/Illness - Left Hand; Contusion
03/24/2023,UTA,Collin Sexton,Out,Injury/Illness - Left Hamstring; Strain
03/24/2023,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
03/24/2023,CHI,Alex Caruso,Questionable,Injury/Illness - Left Midfoot; Soreness
03/24/2023,CHI,DeMar DeRozan,Out,Injury/Illness - Right Quadricep; Strain
03/24/2023,CHI,Javonte Green,Questionable,Injury/Illness - Right Knee; Surgery
03/24/2023,CHI,Carlik Jones,Out,G League - On Assignment
03/24/2023,CHI,Justin Lewis,Out,Injury/Illness - Right Knee; Surgery; ACL Reconstruction
03/24/2023,CHI,Marko Simonovic,Out,G League - On Assignment
03/24/2023,CHI,Terry Taylor,Out,G League - Two-Way
03/24/2023,POR,Ibou Badji,Out,Injury/Illness - Left Knee; Surgery Recovery
03/24/2023,POR,Jerami Grant,Out,Injury/Illness - Left Quad; Contusion
03/24/2023,POR,Damian Lillard,Questionable,Injury/Illness - Right Calf; Tightness
03/24/2023,POR,Nassir Little,Probable,Concussion Protocol
03/24/2023,POR,Jusuf Nurkic,Doubtful,Injury/Illness - Right Knee; Soreness
03/24/2023,POR,Anfernee Simons,Out,Injury/Illness - Right Foot; Soreness
03/24/2023,POR,Justise Winslow,Out,Injury/Illness - Left Ankle; Sprain
03/24/2023,GSW,Andre Iguodala,Out,Injury/Illness - Left Wrist; Surgery
03/24/2023,GSW,Gary Payton II,Out,Injury/Illness - Right Adductor; Soreness
03/24/2023,GSW,Ryan Rollins,Out,Injury/Illness - Right Foot; Surgery
03/24/2023,GSW,Andrew Wiggins,Out,Personal Reasons
03/24/2023,PHI,Joel Embiid,Questionable,Injury/Illness - Right Calf; Tightness
03/24/2023,PHI,James Harden,Questionable,Injury/Illness - Left Achilles; Soreness
03/24/2023,PHI,Louis King,Out,G League - Two-Way
03/24/2023,PHI,Mac McClung,Out,G League - Two-Way
03/24/2023,PHI,Jalen McDaniels,Questionable,Injury/Illness - Right Hip; Soreness
03/24/2023,PHO,Deandre Ayton,Out,Injury/Illness - Right Hip; Contusion
03/24/2023,PHO,Kevin Durant,Out,Injury/Illness - Left Ankle; Sprain
03/24/2023,SAC,Kevin Huerter,Questionable,Injury/Illness - Right Popliteus; Strain
03/24/2023,LAL,Mo Bamba,Out,Injury/Illness - Left Ankle; Sprain
03/24/2023,LAL,Anthony Davis,Probable,Injury/Illness - Right Foot; Stress injury
03/24/2023,LAL,LeBron James,Out,Injury/Illness - Right Foot; Soreness
03/24/2023,LAL,Scotty Pippen Jr.,Out,G League - Two-Way
03/24/2023,LAL,D'Angelo Russell,Questionable,Injury/Illness - Right Hip; Soreness
03/24/2023,LAL,Cole Swider,Out,G League - Two-Way
03/24/2023,OKC,Shai Gilgeous-Alexander,Questionable,Injury/Illness - N/a; Abdominal Strain
03/24/2023,OKC,Chet Holmgren,Out,Injury/Illness - Right Foot; Surgery
03/24/2023,OKC,Kenrich Williams,Out,Injury/Illness - Left Wrist; Scapholunate Ligament Surgery
03/25/2023,ATL,De'Andre Hunter,Out,Injury/Illness - Left Knee; Contusion
03/25/2023,ATL,Jalen Johnson,Out,Injury/Illness - Left Hamstring And Groin; Mild Strain
03/25/2023,ATL,Tyrese Martin,Out,G League - On Assignment
03/25/2023,ATL,Donovan Williams,Out,G League - Two-Way
03/25/2023,IND,Kendall Brown,Out,Injury/Illness - Right Tibia; Stress Fracture
03/25/2023,IND,Trevelin Queen,Out,G League - Two-Way
03/25/2023,IND,Myles Turner,Out,Injury/Illness - Back; Sore Lower
03/25/2023,BRK,Seth Curry,Out,Personal Reasons
03/25/2023,BRK,Ben Simmons,Out,Injury/Illness - Back; Nerve Impingement
03/25/2023,MIA,Jamal Cain,Out,G League - Two-Way
03/25/2023,MIA,Nikola Jovic,Out,Injury/Illness - Back; Spasms
03/25/2023,MIA,Kyle Lowry,Questionable,Injury/Illness - Left Knee; Soreness
03/25/2023,MIA,Caleb Martin,Questionable,Injury/Illness - Left Knee; Soreness
03/25/2023,MIA,Orlando Robinson,Out,G League - Two-Way
03/25/2023,MIA,Cody Zeller,Out,Injury/Illness - Nasal; Fracture
03/25/2023,DEN,Collin Gillespie,Out,Injury/Illness - Right Lower Leg; Fracture
03/25/2023,MIL,Jae Crowder,Out,Injury/Illness - Left Calf; Soreness
03/25/2023,MIL,Goran Dragic,Out,Injury/Illness - Left Knee; Soreness
03/25/2023,MIL,Meyers Leonard,Out,Injury/Illness - Left Calf; Soreness
03/25/2023,PHI,Joel Embiid,Questionable,Injury/Illness - Right Calf; Tightness
03/25/2023,PHI,James Harden,Questionable,Injury/Illness - Left Achilles; Soreness
03/25/2023,PHI,Danuel House Jr.,Questionable,Injury/Illness - Right Shoulder; Soreness
03/25/2023,PHI,Louis King,Out,G League - Two-Way
03/25/2023,PHI,Mac McClung,Out,G League - Two-Way
03/25/2023,PHI,Jalen McDaniels,Questionable,Injury/Illness - Right Hip; Soreness
03/25/2023,PHO,Deandre Ayton,Out,Injury/Illness - Right Hip; Contusion
03/25/2023,PHO,Kevin Durant,Out,Injury/Illness - Left Ankle; Sprain
03/25/2023,SAC,De'Aaron Fox,Questionable,Injury/Illness - Right Hamstring; Soreness
03/25/2023,UTA,Jordan Clarkson,Out,Injury/Illness - Left Hand; Fourth finger sprain
03/25/2023,UTA,Rudy Gay,Out,Injury/Illness - Low Back; Soreness
03/25/2023,UTA,Lauri Markkanen,Out,Injury/Illness - Left Hand; Contusion
03/25/2023,UTA,Collin Sexton,Out,Injury/Illness - Left Hamstring; Strain
03/25/2023,NOP,Jose Alvarado,Out,Injury/Illness - Right Tibial; Stress Reaction
03/25/2023,NOP,E.J. Liddell,Out,Injury/Illness - Right Knee; ACL Injury Recovery
03/25/2023,NOP,Trey Murphy III,Questionable,Injury/Illness - Left Great Toe; Irritation
03/25/2023,NOP,Dereon Seabron,Out,G League - Two-Way
03/25/2023,NOP,Zion Williamson,Out,Injury/Illness - Right Hamstring; Strain
03/26/2023,CHO,LaMelo Ball,Out,Injury/Illness - Right Ankle; Surgery
03/26/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Soreness
03/26/2023,CHO,Kelly Oubre Jr.,Out,Injury/Illness - Right Shoulder; Strain
03/26/2023,CHO,Terry Rozier,Out,Injury/Illness - Right Foot; Discomfort
03/26/2023,DAL,A.J. Lawson,Out,G League - Two-Way
03/26/2023,DAL,McKinley Wright IV,Out,G League - Two-Way
03/26/2023,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
03/26/2023,CHI,Alex Caruso,Questionable,Injury/Illness - Left Midfoot; Soreness
03/26/2023,CHI,Javonte Green,Out,Injury/Illness - Right Knee; Surgery
03/26/2023,CHI,Carlik Jones,Out,G League - On Assignment
03/26/2023,CHI,Justin Lewis,Out,Injury/Illness - Right Knee; Surgery; ACL Reconstruction
03/26/2023,CHI,Marko Simonovic,Out,G League - On Assignment
03/26/2023,CHI,Terry Taylor,Out,G League - Two-Way
03/26/2023,LAL,Mo Bamba,Out,Injury/Illness - Left Ankle; Sprain
03/26/2023,LAL,Anthony Davis,Probable,Injury/Illness - Right Foot; Stress injury
03/26/2023,LAL,LeBron James,Questionable,Injury/Illness - Right Foot; Soreness
03/26/2023,LAL,Scotty Pippen Jr.,Out,G League - Two-Way
03/26/2023,LAL,D'Angelo Russell,Questionable,Injury/Illness - Right Hip; Soreness
03/26/2023,LAL,Cole Swider,Out,G League - Two-Way
03/26/2023,BRK,Seth Curry,Out,Personal Reasons
03/26/2023,BRK,Royce O'Neale,Questionable,Injury/Illness - Left Knee; Soreness
03/26/2023,BRK,Ben Simmons,Out,Injury/Illness - Back; Nerve Impingement
03/26/2023,BRK,Edmond Sumner,Questionable,Injury/Illness - Right Hip; Contusion
03/26/2023,ORL,Jonathan Isaac,Out,Injury/Illness - Left Adductor; Torn/surgery
03/26/2023,ORL,Jay Scrubb,Out,G League - Two-Way
03/26/2023,ORL,Jalen Suggs,Questionable,Injury/Illness - N/a; Concussion
03/26/2023,ORL,Franz Wagner,Questionable,Injury/Illness - Left Ankle; Sprain
03/26/2023,CLE,Mamadi Diakite,Out,G League - Two-Way
03/26/2023,CLE,Isaiah Mobley,Out,G League - Two-Way
03/26/2023,CLE,Raul Neto,Questionable,Injury/Illness - Left Hamstring; Strain
03/26/2023,HOU,Darius Days,Out,G League - Two-Way
03/26/2023,HOU,Trevor Hudgins,Out,G League - Two-Way
03/26/2023,HOU,Jae'Sean Tate,Out,Injury/Illness - Left Knee; Soreness
03/26/2023,HOU,TyTy Washington Jr.,Out,G League - On Assignment
03/26/2023,ATL,Bogdan Bogdanovic,Questionable,Injury/Illness - Left Knee; Contusion
03/26/2023,ATL,De'Andre Hunter,Questionable,Injury/Illness - Left Knee; Contusion
03/26/2023,ATL,Jalen Johnson,Out,Injury/Illness - Left Hamstring And Groin; Mild Strain
03/26/2023,MEM,Steven Adams,Out,Injury/Illness - Right Knee; PCL Sprain
03/26/2023,MEM,Brandon Clarke,Out,Injury/Illness - Left Achilles; Tear
03/26/2023,MEM,Jake LaRavia,Out,G League - On Assignment
03/26/2023,MEM,Vince Williams Jr.,Out,Injury/Illness - Right Shoulder; Soreness
03/26/2023,MEM,Ziaire Williams,Out,Injury/Illness - Right Foot/Ankle; Soreness
03/26/2023,BOS,JD Davison,Out,G League - Two-Way
03/26/2023,BOS,Danilo Gallinari,Out,Injury/Illness - Left Knee; ACL Repair
03/26/2023,BOS,Mfiondu Kabengele,Out,G League - Two-Way
03/26/2023,BOS,Payton Pritchard,Questionable,Injury/Illness - Left Heel; Pain
03/26/2023,BOS,Jayson Tatum,Questionable,Injury/Illness - Left Hip; Contusion
03/26/2023,SAS,Charles Bassey,Out,Injury/Illness - Left Patella; Non-Displaced Fracture
03/26/2023,SAS,Khem Birch,Out,Injury/Illness - Right Knee; Chondromalacia
03/26/2023,SAS,Malaki Branham,Questionable,Injury/Illness - Low Back; Tightness
03/26/2023,SAS,Keldon Johnson,Questionable,Injury/Illness - Left Foot; Soreness
03/26/2023,SAS,Romeo Langford,Questionable,Injury/Illness - Left Adductor; Soreness/Injury Management
03/26/2023,SAS,Jeremy Sochan,Out,Injury/Illness - Right Knee; Soreness
03/26/2023,TOR,Precious Achiuwa,Questionable,Injury/Illness - Right Hamstring; Tightness
03/26/2023,TOR,Dalano Banton,Out,Injury/Illness - Left Thumb; Sprain
03/26/2023,TOR,Scottie Barnes,Questionable,Injury/Illness - Left Wrist; Soreness
03/26/2023,TOR,Otto Porter Jr.,Out,Injury/Illness - Left Foot; Surgery - second toe dislocation
03/26/2023,TOR,Gary Trent Jr.,Questionable,Injury/Illness - Right Elbow; Stiffness
03/26/2023,TOR,Joe Wieskamp,Out,Injury/Illness - Right Hamstring; Strain
03/26/2023,WAS,Bradley Beal,Out,Injury/Illness - Left Knee; Left knee soreness
03/26/2023,WAS,Jay Huff,Out,G League - Two-Way
03/26/2023,WAS,Quenton Jackson,Out,G League - Two-Way
03/26/2023,WAS,Kyle Kuzma,Out,Injury/Illness - Right Ankle; Right ankle sprain
03/26/2023,WAS,Monte Morris,Out,Injury/Illness - Left Groin; Left groin soreness
03/26/2023,WAS,Isaiah Todd,Out,G League - On Assignment
03/26/2023,OKC,Chet Holmgren,Out,Injury/Illness - Right Foot; Surgery
03/26/2023,OKC,Kenrich Williams,Out,Injury/Illness - Left Wrist; Scapholunate Ligament Surgery
03/26/2023,POR,Ibou Badji,Out,Injury/Illness - Left Knee; Surgery Recovery
03/26/2023,POR,Jerami Grant,Out,Injury/Illness - Left Quad; Contusion
03/26/2023,POR,Damian Lillard,Out,Injury/Illness - Right Calf; Tightness
03/26/2023,POR,Jusuf Nurkic,Out,Injury/Illness - Right Knee; Soreness
03/26/2023,POR,Anfernee Simons,Out,Injury/Illness - Right Foot; Soreness
03/26/2023,POR,Justise Winslow,Out,Injury/Illness - Left Ankle; Sprain
03/26/2023,GSW,Andre Iguodala,Out,Injury/Illness - Left Wrist; Surgery
03/26/2023,GSW,Gary Payton II,Probable,Injury/Illness - Right Adductor; Soreness
03/26/2023,GSW,Ryan Rollins,Out,Injury/Illness - Right Foot; Surgery
03/26/2023,GSW,Andrew Wiggins,Out,Personal Reasons
03/26/2023,MIN,Anthony Edwards,Questionable,Injury/Illness - Right Ankle; Sprain
03/26/2023,MIN,Luka Garza,Out,G League - Two-Way
03/26/2023,MIN,Jaylen Nowell,Questionable,Injury/Illness - Left Knee; Tendinopathy
03/26/2023,MIN,Matt Ryan,Out,G League - Two-Way
03/26/2023,MIN,Karl-Anthony Towns,Questionable,Injury/Illness - Right Calf; Strain
03/27/2023,DAL,Maxi Kleber,Out,Injury/Illness - Right Hamstring; Injury Recovery
03/27/2023,IND,Kendall Brown,Out,Injury/Illness - Right Tibia; Stress Fracture
03/27/2023,IND,Chris Duarte,Out,Injury/Illness - Left Ankle; Soreness
03/27/2023,IND,Tyrese Haliburton,Out,Injury/Illness - Right Ankle; Sprain - Injury Management
03/27/2023,IND,Buddy Hield,Out,Injury/Illness - N/A; Non-Covid Related Illness
03/27/2023,IND,Trevelin Queen,Out,G League - Two-Way
03/27/2023,IND,Myles Turner,Out,Injury/Illness - Left Ankle and Lower Back; Soreness - Injury Management
03/27/2023,DET,Bojan Bogdanovic,Out,Injury/Illness - Left Achilles; Tendinopathy
03/27/2023,DET,Alec Burks,Out,Injury/Illness - Left Foot; Soreness
03/27/2023,DET,Cade Cunningham,Out,Injury/Illness - Left Tibia; Stress fracture
03/27/2023,DET,Hamidou Diallo,Out,Injury/Illness - Right Ankle; Sprain
03/27/2023,DET,Rodney McGruder,Out,Injury/Illness - Right Foot; Sprain
03/27/2023,DET,Isaiah Stewart,Out,Injury/Illness - Left Shoulder; Impingement
03/27/2023,MIL,Giannis Antetokounmpo,Out,Injury/Illness - Right Knee; Soreness
03/27/2023,MIL,Jrue Holiday,Out,Personal Reasons
03/27/2023,MIL,Meyers Leonard,Out,Injury/Illness - Left Calf; Soreness
03/27/2023,HOU,Darius Days,Out,G League - Two-Way
03/27/2023,HOU,Trevor Hudgins,Out,G League - Two-Way
03/27/2023,HOU,Jae'Sean Tate,Out,Injury/Illness - Left Knee; Soreness
03/27/2023,HOU,TyTy Washington Jr.,Out,G League - On Assignment
03/27/2023,NYK,Jalen Brunson,Out,Injury/Illness - Right Hand; Sprained
03/27/2023,NYK,DaQuan Jeffries,Out,Injury/Illness - Right Calf; Strained
03/27/2023,NYK,Derrick Rose,Out,Injury/Illness - Illness; Illness
03/27/2023,NYK,Duane Washington Jr.,Out,Injury/Illness - Hip; Sore
03/27/2023,PHO,Kevin Durant,Out,Injury/Illness - Left Ankle; Sprain
03/27/2023,UTA,Jordan Clarkson,Out,Injury/Illness - Left Hand; Fourth finger sprain
03/27/2023,UTA,Simone Fontecchio,Out,Injury/Illness - Left Foot; Turf toe
03/27/2023,UTA,Rudy Gay,Out,Injury/Illness - Low Back; Soreness
