Date,StartTime_ET,AwayTeam,AwayABV,AwayPTS,HomeTeam,HomeABV,HomePTS,Arena,AwayB2B,HomeB2B,cup_gm,pstszn_gm,rtrvd
11/21/2025,7:00p,Indiana Pacers,IND,109,Cleveland Cavaliers,CLE,120,Rocket Arena,0,0,1,0,1
11/21/2025,7:30p,Brooklyn Nets,BRK,113,Boston Celtics,BOS,105,TD Garden,0,0,1,0,1
11/21/2025,7:30p,Washington Wizards,WAS,110,Toronto Raptors,TOR,140,Scotiabank Arena,0,0,1,0,1
11/21/2025,8:00p,Miami Heat,MIA,143,Chicago Bulls,CHI,107,United Center,0,0,1,0,1
11/21/2025,8:30p,New Orleans Pelicans,NOP,115,Dallas Mavericks,DAL,118,American Airlines Center,0,0,1,0,1
11/21/2025,9:00p,Minnesota Timberwolves,MIN,113,Phoenix Suns,PHO,114,Mortgage Matchup Center,0,0,1,0,1
11/21/2025,9:30p,Denver Nuggets,DEN,112,Houston Rockets,HOU,109,Toyota Center,0,0,1,0,1
11/21/2025,10:00p,Portland Trail Blazers,POR,127,Golden State Warriors,GSW,123,Chase Center,0,0,1,0,1
11/21/2025,10:00p,Oklahoma City Thunder,OKC,144,Utah Jazz,UTA,112,Delta Center,0,0,1,0,1
11/22/2025,1:00p,Los Angeles Clippers,LAC,131,Charlotte Hornets,CHO,116,Spectrum Center,0,0,0,0,1
11/22/2025,5:00p,New York Knicks,NYK,121,Orlando Magic,ORL,133,Kia Center,0,0,0,0,1
11/22/2025,7:00p,Atlanta Hawks,ATL,115,New Orleans Pelicans,NOP,98,Smoothie King Center,0,1,0,0,1
11/22/2025,8:00p,Washington Wizards,WAS,120,Chicago Bulls,CHI,121,United Center,1,1,0,0,1
11/22/2025,8:00p,Detroit Pistons,DET,129,Milwaukee Bucks,MIL,116,Fiserv Forum,0,0,0,0,1
11/22/2025,8:30p,Memphis Grizzlies,MEM,102,Dallas Mavericks,DAL,96,American Airlines Center,0,1,0,0,1
11/22/2025,10:00p,Sacramento Kings,SAC,128,Denver Nuggets,DEN,123,Ball Arena,0,1,0,0,1
11/23/2025,1:00p,Miami Heat,MIA,127,Philadelphia 76ers,PHI,117,Xfinity Mobile Arena,0,0,0,0,1
11/23/2025,6:00p,Charlotte Hornets,CHO,110,Atlanta Hawks,ATL,113,State Farm Arena,1,1,0,0,1
11/23/2025,6:00p,Orlando Magic,ORL,129,Boston Celtics,BOS,138,TD Garden,1,0,0,0,1
11/23/2025,6:00p,Los Angeles Clippers,LAC,105,Cleveland Cavaliers,CLE,120,Rocket Arena,1,0,0,0,1
11/23/2025,6:00p,Brooklyn Nets,BRK,109,Toronto Raptors,TOR,119,Scotiabank Arena,0,0,0,0,1
11/23/2025,7:00p,Portland Trail Blazers,POR,95,Oklahoma City Thunder,OKC,122,Paycom Center,0,0,0,0,1
11/23/2025,8:00p,San Antonio Spurs,SAS,102,Phoenix Suns,PHO,111,Mortgage Matchup Center,0,0,0,0,1
11/23/2025,8:00p,Los Angeles Lakers,LAL,108,Utah Jazz,UTA,106,Delta Center,0,0,0,0,1
11/24/2025,7:00p,Detroit Pistons,DET,122,Indiana Pacers,IND,117,Gainbridge Fieldhouse,0,0,0,0,1
11/24/2025,7:00p,Cleveland Cavaliers,CLE,99,Toronto Raptors,TOR,110,Scotiabank Arena,1,1,0,0,1
11/24/2025,7:30p,New York Knicks,NYK,113,Brooklyn Nets,BRK,100,Barclays Center,0,1,0,0,1
11/24/2025,7:30p,Dallas Mavericks,DAL,102,Miami Heat,MIA,106,Kaseya Center,0,1,0,0,1
11/24/2025,8:00p,Denver Nuggets,DEN,125,Memphis Grizzlies,MEM,115,FedExForum,0,0,0,0,1
11/24/2025,8:00p,Portland Trail Blazers,POR,115,Milwaukee Bucks,MIL,103,Fiserv Forum,1,0,0,0,1
11/24/2025,8:00p,Chicago Bulls,CHI,130,New Orleans Pelicans,NOP,143,Smoothie King Center,0,0,0,0,1
11/24/2025,9:30p,Houston Rockets,HOU,114,Phoenix Suns,PHO,92,Mortgage Matchup Center,0,1,0,0,1
11/24/2025,10:00p,Utah Jazz,UTA,117,Golden State Warriors,GSW,134,Chase Center,1,0,0,0,1
11/24/2025,10:00p,Minnesota Timberwolves,MIN,112,Sacramento Kings,SAC,117,Golden 1 Center,0,0,0,0,1
11/25/2025,7:00p,Atlanta Hawks,ATL,113,Washington Wizards,WAS,132,Capital One Arena,0,0,1,0,1
11/25/2025,8:00p,Orlando Magic,ORL,144,Philadelphia 76ers,PHI,103,Xfinity Mobile Arena,0,0,1,0,1
11/25/2025,11:00p,Los Angeles Clippers,LAC,118,Los Angeles Lakers,LAL,135,Crypto.com Arena,0,0,1,0,1
11/26/2025,5:00p,Detroit Pistons,DET,114,Boston Celtics,BOS,117,TD Garden,0,0,1,0,1
11/26/2025,7:00p,New York Knicks,NYK,129,Charlotte Hornets,CHO,101,Spectrum Center,0,0,1,0,1
11/26/2025,7:30p,Milwaukee Bucks,MIL,103,Miami Heat,MIA,106,Kaseya Center,0,0,1,0,1
11/26/2025,7:30p,Minnesota Timberwolves,MIN,105,Oklahoma City Thunder,OKC,113,Paycom Center,0,0,1,0,1
11/26/2025,7:30p,Indiana Pacers,IND,95,Toronto Raptors,TOR,97,Scotiabank Arena,0,0,1,0,1
11/26/2025,8:00p,Memphis Grizzlies,MEM,133,New Orleans Pelicans,NOP,128,Smoothie King Center,0,0,1,0,1
11/26/2025,10:00p,Houston Rockets,HOU,104,Golden State Warriors,GSW,100,Chase Center,0,0,1,0,1
11/26/2025,10:00p,San Antonio Spurs,SAS,115,Portland Trail Blazers,POR,102,Moda Center,0,0,1,0,1
11/26/2025,10:00p,Phoenix Suns,PHO,112,Sacramento Kings,SAC,100,Golden 1 Center,0,0,1,0,1
11/28/2025,7:30p,Cleveland Cavaliers,CLE,123,Atlanta Hawks,ATL,130,State Farm Arena,0,0,1,0,1
11/28/2025,7:30p,Philadelphia 76ers,PHI,115,Brooklyn Nets,BRK,103,Barclays Center,0,0,1,0,1
11/28/2025,7:30p,Chicago Bulls,CHI,116,Charlotte Hornets,CHO,123,Spectrum Center,0,0,1,0,1
11/28/2025,7:30p,Orlando Magic,ORL,112,Detroit Pistons,DET,109,Little Caesars Arena,0,0,1,0,1
11/28/2025,7:30p,Washington Wizards,WAS,86,Indiana Pacers,IND,119,Gainbridge Fieldhouse,0,0,1,0,1
11/28/2025,7:30p,Milwaukee Bucks,MIL,109,New York Knicks,NYK,118,Madison Square Garden (IV),0,0,1,0,1
11/28/2025,9:30p,San Antonio Spurs,SAS,139,Denver Nuggets,DEN,136,Ball Arena,0,0,1,0,1
11/28/2025,9:30p,Phoenix Suns,PHO,119,Oklahoma City Thunder,OKC,123,Paycom Center,0,0,1,0,1
11/28/2025,9:30p,Sacramento Kings,SAC,119,Utah Jazz,UTA,128,Delta Center,0,0,1,0,1
11/28/2025,10:00p,Memphis Grizzlies,MEM,112,Los Angeles Clippers,LAC,107,Intuit Dome,0,0,1,0,1
11/28/2025,10:00p,Dallas Mavericks,DAL,119,Los Angeles Lakers,LAL,129,Crypto.com Arena,0,0,1,0,1
11/29/2025,5:00p,Boston Celtics,BOS,115,Minnesota Timberwolves,MIN,119,Target Center,0,0,0,0,1
11/29/2025,6:00p,Toronto Raptors,TOR,111,Charlotte Hornets,CHO,118,Spectrum Center,0,1,0,0,1
11/29/2025,7:30p,Chicago Bulls,CHI,101,Indiana Pacers,IND,103,Gainbridge Fieldhouse,1,1,0,0,1
11/29/2025,8:00p,Detroit Pistons,DET,138,Miami Heat,MIA,135,Kaseya Center,1,0,0,0,1
11/29/2025,8:00p,Brooklyn Nets,BRK,99,Milwaukee Bucks,MIL,116,Fiserv Forum,1,1,0,0,1
11/29/2025,8:30p,New Orleans Pelicans,NOP,96,Golden State Warriors,GSW,104,Chase Center,0,0,0,0,1
11/29/2025,9:00p,Denver Nuggets,DEN,130,Phoenix Suns,PHO,112,Mortgage Matchup Center,1,1,0,0,1
11/29/2025,10:00p,Dallas Mavericks,DAL,114,Los Angeles Clippers,LAC,110,Intuit Dome,1,1,0,0,1
11/30/2025,3:00p,Houston Rockets,HOU,129,Utah Jazz,UTA,101,Delta Center,0,0,0,0,1
11/30/2025,6:00p,Boston Celtics,BOS,117,Cleveland Cavaliers,CLE,115,Rocket Arena,1,0,0,0,1
11/30/2025,6:00p,Toronto Raptors,TOR,94,New York Knicks,NYK,116,Madison Square Garden (IV),1,0,0,0,1
11/30/2025,6:00p,Atlanta Hawks,ATL,142,Philadelphia 76ers,PHI,134,Xfinity Mobile Arena,0,0,0,0,1
11/30/2025,6:00p,Oklahoma City Thunder,OKC,123,Portland Trail Blazers,POR,115,Moda Center,0,0,0,0,1
11/30/2025,7:00p,San Antonio Spurs,SAS,112,Minnesota Timberwolves,MIN,125,Target Center,0,1,0,0,1
11/30/2025,9:00p,Memphis Grizzlies,MEM,115,Sacramento Kings,SAC,107,Golden 1 Center,0,0,0,0,1
11/30/2025,9:30p,New Orleans Pelicans,NOP,121,Los Angeles Lakers,LAL,133,Crypto.com Arena,1,0,0,0,1
12/1/2025,7:00p,Atlanta Hawks,ATL,98,Detroit Pistons,DET,99,Little Caesars Arena,1,0,0,0,1
12/1/2025,7:00p,Cleveland Cavaliers,CLE,135,Indiana Pacers,IND,119,Gainbridge Fieldhouse,1,0,0,0,1
12/1/2025,7:00p,Milwaukee Bucks,MIL,126,Washington Wizards,WAS,129,Capital One Arena,0,0,0,0,1
12/1/2025,7:30p,Charlotte Hornets,CHO,103,Brooklyn Nets,BRK,116,Barclays Center,0,0,0,0,1
12/1/2025,7:30p,Los Angeles Clippers,LAC,123,Miami Heat,MIA,140,Kaseya Center,0,0,0,0,1
12/1/2025,7:30p,Chicago Bulls,CHI,120,Orlando Magic,ORL,125,Kia Center,0,0,0,0,1
12/1/2025,9:00p,Dallas Mavericks,DAL,131,Denver Nuggets,DEN,121,Ball Arena,0,0,0,0,1
12/1/2025,9:00p,Houston Rockets,HOU,125,Utah Jazz,UTA,133,Delta Center,1,1,0,0,1
12/1/2025,10:00p,Phoenix Suns,PHO,125,Los Angeles Lakers,LAL,108,Crypto.com Arena,0,1,0,0,1
12/2/2025,7:00p,Washington Wizards,WAS,102,Philadelphia 76ers,PHI,121,Xfinity Mobile Arena,1,0,0,0,1
12/2/2025,7:30p,Portland Trail Blazers,POR,118,Toronto Raptors,TOR,121,Scotiabank Arena,0,0,0,0,1
12/2/2025,8:00p,New York Knicks,NYK,117,Boston Celtics,BOS,123,TD Garden,0,0,0,0,1
12/2/2025,8:00p,Minnesota Timberwolves,MIN,149,New Orleans Pelicans,NOP,142,Smoothie King Center,0,0,0,0,1
12/2/2025,8:00p,Memphis Grizzlies,MEM,119,San Antonio Spurs,SAS,126,Frost Bank Center,0,0,0,0,1
12/2/2025,11:00p,Oklahoma City Thunder,OKC,124,Golden State Warriors,GSW,112,Chase Center,0,0,0,0,1
12/3/2025,7:00p,Portland Trail Blazers,POR,122,Cleveland Cavaliers,CLE,110,Rocket Arena,1,0,0,0,1
12/3/2025,7:00p,Denver Nuggets,DEN,135,Indiana Pacers,IND,120,Gainbridge Fieldhouse,0,0,0,0,1
12/3/2025,7:00p,San Antonio Spurs,SAS,114,Orlando Magic,ORL,112,Kia Center,1,0,0,0,1
12/3/2025,7:30p,Los Angeles Clippers,LAC,115,Atlanta Hawks,ATL,92,State Farm Arena,0,0,0,0,1
12/3/2025,7:30p,Charlotte Hornets,CHO,104,New York Knicks,NYK,119,Madison Square Garden (IV),0,1,0,0,1
12/3/2025,8:00p,Brooklyn Nets,BRK,113,Chicago Bulls,CHI,103,United Center,0,0,0,0,1
12/3/2025,8:00p,Sacramento Kings,SAC,95,Houston Rockets,HOU,121,Toyota Center,0,0,0,0,1
12/3/2025,8:00p,Detroit Pistons,DET,109,Milwaukee Bucks,MIL,113,Fiserv Forum,0,0,0,0,1
12/3/2025,8:30p,Miami Heat,MIA,108,Dallas Mavericks,DAL,118,American Airlines Center,0,0,0,0,1
12/4/2025,7:00p,Golden State Warriors,GSW,98,Philadelphia 76ers,PHI,99,Xfinity Mobile Arena,0,0,0,0,1
12/4/2025,7:00p,Boston Celtics,BOS,146,Washington Wizards,WAS,101,Capital One Arena,0,0,0,0,1
12/4/2025,7:30p,Utah Jazz,UTA,123,Brooklyn Nets,BRK,110,Barclays Center,0,1,0,0,1
12/4/2025,7:30p,Los Angeles Lakers,LAL,123,Toronto Raptors,TOR,120,Scotiabank Arena,0,0,0,0,1
12/4/2025,8:00p,Minnesota Timberwolves,MIN,125,New Orleans Pelicans,NOP,116,Smoothie King Center,0,0,0,0,1
12/5/2025,7:00p,Los Angeles Lakers,LAL,105,Boston Celtics,BOS,126,TD Garden,1,1,0,0,1
12/5/2025,7:00p,Miami Heat,MIA,105,Orlando Magic,ORL,106,Kia Center,0,0,0,0,1
12/5/2025,7:30p,Denver Nuggets,DEN,134,Atlanta Hawks,ATL,133,State Farm Arena,0,0,0,0,1
12/5/2025,7:30p,San Antonio Spurs,SAS,117,Cleveland Cavaliers,CLE,130,Rocket Arena,0,0,0,0,1
12/5/2025,7:30p,Portland Trail Blazers,POR,116,Detroit Pistons,DET,122,Little Caesars Arena,0,0,0,0,1
12/5/2025,7:30p,Utah Jazz,UTA,112,New York Knicks,NYK,146,Madison Square Garden (IV),1,0,0,0,1
12/5/2025,7:30p,Charlotte Hornets,CHO,111,Toronto Raptors,TOR,86,Scotiabank Arena,0,1,0,0,1
12/5/2025,8:00p,Indiana Pacers,IND,120,Chicago Bulls,CHI,105,United Center,0,0,0,0,1
12/5/2025,8:00p,Phoenix Suns,PHO,98,Houston Rockets,HOU,117,Toyota Center,0,0,0,0,1
12/5/2025,8:00p,Los Angeles Clippers,LAC,98,Memphis Grizzlies,MEM,107,FedExForum,0,0,0,0,1
12/5/2025,8:00p,Philadelphia 76ers,PHI,116,Milwaukee Bucks,MIL,101,Fiserv Forum,1,0,0,0,1
12/5/2025,9:30p,Dallas Mavericks,DAL,111,Oklahoma City Thunder,OKC,132,Paycom Center,0,0,0,0,1
12/6/2025,5:00p,New Orleans Pelicans,NOP,101,Brooklyn Nets,BRK,119,Barclays Center,0,0,0,0,1
12/6/2025,7:00p,Atlanta Hawks,ATL,131,Washington Wizards,WAS,116,Capital One Arena,1,0,0,0,1
12/6/2025,7:30p,Golden State Warriors,GSW,99,Cleveland Cavaliers,CLE,94,Rocket Arena,0,1,0,0,1
12/6/2025,7:30p,Milwaukee Bucks,MIL,112,Detroit Pistons,DET,124,Little Caesars Arena,1,1,0,0,1
12/6/2025,8:00p,Sacramento Kings,SAC,127,Miami Heat,MIA,111,Kaseya Center,0,1,0,0,1
12/6/2025,8:00p,Los Angeles Clippers,LAC,106,Minnesota Timberwolves,MIN,109,Target Center,1,0,0,0,1
12/6/2025,8:30p,Houston Rockets,HOU,109,Dallas Mavericks,DAL,122,American Airlines Center,1,1,0,0,1
12/7/2025,12:00p,Orlando Magic,ORL,100,New York Knicks,NYK,106,Madison Square Garden (IV),0,0,0,0,1
12/7/2025,3:30p,Boston Celtics,BOS,121,Toronto Raptors,TOR,113,Scotiabank Arena,0,0,0,0,1
12/7/2025,6:00p,Denver Nuggets,DEN,115,Charlotte Hornets,CHO,106,Spectrum Center,0,0,0,0,1
12/7/2025,6:00p,Portland Trail Blazers,POR,96,Memphis Grizzlies,MEM,119,FedExForum,0,0,0,0,1
12/7/2025,7:00p,Golden State Warriors,GSW,123,Chicago Bulls,CHI,91,United Center,1,0,0,0,1
12/7/2025,7:30p,Los Angeles Lakers,LAL,112,Philadelphia 76ers,PHI,108,Xfinity Mobile Arena,0,0,0,0,1
12/7/2025,8:00p,Oklahoma City Thunder,OKC,131,Utah Jazz,UTA,101,Delta Center,0,0,0,0,1
12/8/2025,7:00p,Sacramento Kings,SAC,105,Indiana Pacers,IND,116,Gainbridge Fieldhouse,0,0,0,0,1
12/8/2025,7:30p,Phoenix Suns,PHO,108,Minnesota Timberwolves,MIN,105,Target Center,0,0,0,0,1
12/8/2025,8:00p,San Antonio Spurs,SAS,135,New Orleans Pelicans,NOP,132,Smoothie King Center,0,0,0,0,1
12/9/2025,6:00p,Miami Heat,MIA,108,Orlando Magic,ORL,117,Kia Center,0,0,1,0,1
12/9/2025,8:30p,New York Knicks,NYK,117,Toronto Raptors,TOR,101,Scotiabank Arena,0,0,1,0,1
12/10/2025,7:30p,Phoenix Suns,PHO,89,Oklahoma City Thunder,OKC,138,Paycom Center,0,0,1,0,1
12/10/2025,10:00p,San Antonio Spurs,SAS,132,Los Angeles Lakers,LAL,119,Crypto.com Arena,0,0,1,0,1
12/11/2025,8:00p,Los Angeles Clippers,LAC,113,Houston Rockets,HOU,115,Toyota Center,0,0,0,0,1
12/11/2025,8:00p,Boston Celtics,BOS,101,Milwaukee Bucks,MIL,116,Fiserv Forum,0,0,0,0,1
12/11/2025,8:00p,Portland Trail Blazers,POR,120,New Orleans Pelicans,NOP,143,Smoothie King Center,0,0,0,0,1
12/11/2025,10:00p,Denver Nuggets,DEN,136,Sacramento Kings,SAC,105,Golden 1 Center,0,0,0,0,1
12/12/2025,7:00p,Chicago Bulls,CHI,129,Charlotte Hornets,CHO,126,Spectrum Center,0,0,0,0,1
12/12/2025,7:00p,Atlanta Hawks,ATL,115,Detroit Pistons,DET,142,Little Caesars Arena,0,0,0,0,1
12/12/2025,7:00p,Indiana Pacers,IND,105,Philadelphia 76ers,PHI,115,Xfinity Mobile Arena,0,0,0,0,1
12/12/2025,7:00p,Cleveland Cavaliers,CLE,130,Washington Wizards,WAS,126,Capital One Arena,0,0,0,0,1
12/12/2025,8:00p,Utah Jazz,UTA,130,Memphis Grizzlies,MEM,126,FedExForum,0,0,0,0,1
12/12/2025,8:30p,Brooklyn Nets,BRK,111,Dallas Mavericks,DAL,119,American Airlines Center,0,0,0,0,1
12/12/2025,10:00p,Minnesota Timberwolves,MIN,127,Golden State Warriors,GSW,120,Chase Center,0,0,0,0,1
12/13/2025,5:30p,New York Knicks,NYK,132,Orlando Magic,ORL,120,T-Mobile Arena,0,0,1,0,1
12/13/2025,9:00p,San Antonio Spurs,SAS,111,Oklahoma City Thunder,OKC,109,T-Mobile Arena,0,0,1,0,1
12/14/2025,3:00p,Washington Wizards,WAS,108,Indiana Pacers,IND,89,Gainbridge Fieldhouse,0,0,0,0,1
12/14/2025,3:30p,Charlotte Hornets,CHO,119,Cleveland Cavaliers,CLE,111,Rocket Arena,0,0,0,0,1
12/14/2025,6:00p,Philadelphia 76ers,PHI,117,Atlanta Hawks,ATL,120,State Farm Arena,0,0,0,0,1
12/14/2025,6:00p,Milwaukee Bucks,MIL,82,Brooklyn Nets,BRK,127,Barclays Center,0,0,0,0,1
12/14/2025,7:00p,New Orleans Pelicans,NOP,114,Chicago Bulls,CHI,104,United Center,0,0,0,0,1
12/14/2025,7:00p,Sacramento Kings,SAC,103,Minnesota Timberwolves,MIN,117,Target Center,0,0,0,0,1
12/14/2025,8:00p,Los Angeles Lakers,LAL,116,Phoenix Suns,PHO,114,Mortgage Matchup Center,0,0,0,0,1
12/14/2025,9:00p,Golden State Warriors,GSW,131,Portland Trail Blazers,POR,136,Moda Center,0,0,0,0,1
12/15/2025,7:00p,Detroit Pistons,DET,112,Boston Celtics,BOS,105,TD Garden,0,0,0,0,1
12/15/2025,7:30p,Toronto Raptors,TOR,106,Miami Heat,MIA,96,Kaseya Center,0,0,0,0,1
12/15/2025,9:00p,Dallas Mavericks,DAL,133,Utah Jazz,UTA,140,Delta Center,0,0,0,0,1
12/15/2025,9:30p,Houston Rockets,HOU,125,Denver Nuggets,DEN,128,Ball Arena,0,0,0,0,1
12/15/2025,10:30p,Memphis Grizzlies,MEM,121,Los Angeles Clippers,LAC,103,Intuit Dome,0,0,0,0,1
12/16/2025,8:30p,San Antonio Spurs,SAS,,New York Knicks,NYK,,T-Mobile Arena,0,0,1,0,0
12/17/2025,8:00p,Cleveland Cavaliers,CLE,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
12/17/2025,8:00p,Memphis Grizzlies,MEM,,Minnesota Timberwolves,MIN,,Target Center,0,0,0,0,0
12/18/2025,7:00p,Atlanta Hawks,ATL,,Charlotte Hornets,CHO,,Spectrum Center,0,0,0,0,0
12/18/2025,7:00p,New York Knicks,NYK,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,0,0,0,0
12/18/2025,7:30p,Miami Heat,MIA,,Brooklyn Nets,BRK,,Barclays Center,0,0,0,0,0
12/18/2025,8:00p,Toronto Raptors,TOR,,Milwaukee Bucks,MIL,,Fiserv Forum,0,0,0,0,0
12/18/2025,8:00p,Houston Rockets,HOU,,New Orleans Pelicans,NOP,,Smoothie King Center,0,0,0,0,0
12/18/2025,8:00p,Los Angeles Clippers,LAC,,Oklahoma City Thunder,OKC,,Paycom Center,0,0,0,0,0
12/18/2025,8:00p,Washington Wizards,WAS,,San Antonio Spurs,SAS,,Frost Bank Center,0,0,0,0,0
12/18/2025,8:30p,Detroit Pistons,DET,,Dallas Mavericks,DAL,,American Airlines Center,0,0,0,0,0
12/18/2025,9:00p,Orlando Magic,ORL,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
12/18/2025,9:00p,Golden State Warriors,GSW,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
12/18/2025,9:00p,Los Angeles Lakers,LAL,,Utah Jazz,UTA,,Delta Center,0,0,0,0,0
12/18/2025,10:00p,Sacramento Kings,SAC,,Portland Trail Blazers,POR,,Moda Center,0,0,0,0,0
12/19/2025,7:00p,Miami Heat,MIA,,Boston Celtics,BOS,,TD Garden,1,0,0,0,0
12/19/2025,7:00p,Philadelphia 76ers,PHI,,New York Knicks,NYK,,Madison Square Garden (IV),0,1,0,0,0
12/19/2025,7:30p,San Antonio Spurs,SAS,,Atlanta Hawks,ATL,,State Farm Arena,1,1,0,0,0
12/19/2025,7:30p,Chicago Bulls,CHI,,Cleveland Cavaliers,CLE,,Rocket Arena,0,0,0,0,0
12/19/2025,9:30p,Oklahoma City Thunder,OKC,,Minnesota Timberwolves,MIN,,Target Center,1,0,0,0,0
12/20/2025,5:00p,Houston Rockets,HOU,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
12/20/2025,7:00p,Indiana Pacers,IND,,New Orleans Pelicans,NOP,,Smoothie King Center,0,0,0,0,0
12/20/2025,7:00p,Dallas Mavericks,DAL,,Philadelphia 76ers,PHI,,Xfinity Mobile Arena,0,1,0,0,0
12/20/2025,7:00p,Boston Celtics,BOS,,Toronto Raptors,TOR,,Scotiabank Arena,1,0,0,0,0
12/20/2025,7:30p,Charlotte Hornets,CHO,,Detroit Pistons,DET,,Little Caesars Arena,0,0,0,0,0
12/20/2025,8:00p,Washington Wizards,WAS,,Memphis Grizzlies,MEM,,FedExForum,0,0,0,0,0
12/20/2025,8:30p,Phoenix Suns,PHO,,Golden State Warriors,GSW,,Chase Center,0,0,0,0,0
12/20/2025,9:30p,Orlando Magic,ORL,,Utah Jazz,UTA,,Delta Center,0,0,0,0,0
12/20/2025,10:00p,Portland Trail Blazers,POR,,Sacramento Kings,SAC,,Golden 1 Center,0,0,0,0,0
12/20/2025,10:30p,Los Angeles Lakers,LAL,,Los Angeles Clippers,LAC,,Intuit Dome,0,0,0,0,0
12/21/2025,3:30p,Chicago Bulls,CHI,,Atlanta Hawks,ATL,,State Farm Arena,0,0,0,0,0
12/21/2025,6:00p,Toronto Raptors,TOR,,Brooklyn Nets,BRK,,Barclays Center,1,0,0,0,0
12/21/2025,6:00p,Miami Heat,MIA,,New York Knicks,NYK,,Madison Square Garden (IV),0,0,0,0,0
12/21/2025,7:00p,Milwaukee Bucks,MIL,,Minnesota Timberwolves,MIN,,Target Center,0,0,0,0,0
12/21/2025,7:00p,San Antonio Spurs,SAS,,Washington Wizards,WAS,,Capital One Arena,0,1,0,0,0
12/21/2025,10:00p,Houston Rockets,HOU,,Sacramento Kings,SAC,,Golden 1 Center,1,1,0,0,0
12/22/2025,7:00p,Charlotte Hornets,CHO,,Cleveland Cavaliers,CLE,,Rocket Arena,0,0,0,0,0
12/22/2025,7:30p,Indiana Pacers,IND,,Boston Celtics,BOS,,TD Garden,0,0,0,0,0
12/22/2025,8:00p,Dallas Mavericks,DAL,,New Orleans Pelicans,NOP,,Smoothie King Center,0,0,0,0,0
12/22/2025,9:00p,Utah Jazz,UTA,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
12/22/2025,9:30p,Memphis Grizzlies,MEM,,Oklahoma City Thunder,OKC,,Paycom Center,0,0,0,0,0
12/22/2025,10:00p,Orlando Magic,ORL,,Golden State Warriors,GSW,,Chase Center,0,0,0,0,0
12/22/2025,10:00p,Detroit Pistons,DET,,Portland Trail Blazers,POR,,Moda Center,0,0,0,0,0
12/23/2025,7:00p,Washington Wizards,WAS,,Charlotte Hornets,CHO,,Spectrum Center,0,1,0,0,0
12/23/2025,7:00p,Brooklyn Nets,BRK,,Philadelphia 76ers,PHI,,Xfinity Mobile Arena,0,0,0,0,0
12/23/2025,7:30p,Chicago Bulls,CHI,,Atlanta Hawks,ATL,,State Farm Arena,0,0,0,0,0
12/23/2025,7:30p,New Orleans Pelicans,NOP,,Cleveland Cavaliers,CLE,,Rocket Arena,1,1,0,0,0
12/23/2025,7:30p,Milwaukee Bucks,MIL,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,1,0,0,0
12/23/2025,7:30p,Toronto Raptors,TOR,,Miami Heat,MIA,,Kaseya Center,0,0,0,0,0
12/23/2025,8:00p,Denver Nuggets,DEN,,Dallas Mavericks,DAL,,American Airlines Center,1,1,0,0,0
12/23/2025,8:00p,New York Knicks,NYK,,Minnesota Timberwolves,MIN,,Target Center,0,0,0,0,0
12/23/2025,8:30p,Oklahoma City Thunder,OKC,,San Antonio Spurs,SAS,,Frost Bank Center,1,0,0,0,0
12/23/2025,9:00p,Los Angeles Lakers,LAL,,Phoenix Suns,PHO,,Mortgage Matchup Center,0,0,0,0,0
12/23/2025,9:00p,Memphis Grizzlies,MEM,,Utah Jazz,UTA,,Delta Center,1,1,0,0,0
12/23/2025,10:00p,Orlando Magic,ORL,,Portland Trail Blazers,POR,,Moda Center,1,1,0,0,0
12/23/2025,10:00p,Detroit Pistons,DET,,Sacramento Kings,SAC,,Golden 1 Center,1,0,0,0,0
12/23/2025,10:30p,Houston Rockets,HOU,,Los Angeles Clippers,LAC,,Intuit Dome,0,0,0,0,0
12/25/2025,12:00p,Cleveland Cavaliers,CLE,,New York Knicks,NYK,,Madison Square Garden (IV),0,0,0,0,0
12/25/2025,2:30p,San Antonio Spurs,SAS,,Oklahoma City Thunder,OKC,,Paycom Center,0,0,0,0,0
12/25/2025,5:00p,Dallas Mavericks,DAL,,Golden State Warriors,GSW,,Chase Center,0,0,0,0,0
12/25/2025,8:00p,Houston Rockets,HOU,,Los Angeles Lakers,LAL,,Crypto.com Arena,0,0,0,0,0
12/25/2025,10:30p,Minnesota Timberwolves,MIN,,Denver Nuggets,DEN,,Ball Arena,0,0,0,0,0
12/26/2025,7:00p,Miami Heat,MIA,,Atlanta Hawks,ATL,,State Farm Arena,0,0,0,0,0
12/26/2025,7:00p,Boston Celtics,BOS,,Indiana Pacers,IND,,Gainbridge Fieldhouse,0,0,0,0,0
12/26/2025,7:00p,Charlotte Hornets,CHO,,Orlando Magic,ORL,,Kia Center,0,0,0,0,0
12/26/2025,7:00p,Toronto Raptors,TOR,,Washington Wizards,WAS,,Capital One Arena,0,0,0,0,0
12/26/2025,7:30p,Philadelphia 76ers,PHI,,Chicago Bulls,CHI,,United Center,0,0,0,0,0
12/26/2025,8:00p,Milwaukee Bucks,MIL,,Memphis Grizzlies,MEM,,FedExForum,0,0,0,0,0
