Date,Team,Player,Status,Reason
11/01/2023,SAC,De'Aaron Fox,Out,Injury/Illness - Right Ankle; Sprain
11/01/2023,SAC,Trey Lyles,Out,Injury/Illness - Left Calf; Strain
11/01/2023,GSW,Jonathan Kuminga,Questionable,Injury/Illness - Left Knee; Contusion
11/01/2023,GSW,Dario Saric,Probable,Injury/Illness - Right Hip; Contusion
11/01/2023,GSW,Klay Thompson,Probable,Injury/Illness - Right Knee; Soreness
11/02/2023,DET,Monte Morris,Out,Injury/Illness - Right Quadriceps; Strain
11/02/2023,NOP,Zion Williamson,Out,Rest
11/02/2023,ORL,Trevelin Queen,Out,G League - Two-Way
11/02/2023,PHI,Terquavion Smith,Out,G League - Two-Way
11/02/2023,PHO,Damion Lee,Out,Injury/Illness - Right Meniscus; Surgery
11/02/2023,SAS,Sir'Jabari Rice,Out,G League - Two-Way
11/02/2023,TOR,Otto Porter Jr.,Out,Return to Competition Reconditioning
11/02/2023,UTA,Micah Potter,Out,G League - Two-Way
11/02/2023,DET,Isaiah Livers,Out,Injury/Illness - Left Ankle; Sprain
11/02/2023,NOP,Trey Murphy III,Out,Injury/Illness - Left Knee; Partial Meniscectomy
11/02/2023,ORL,Kevon Harris,Out,G League - Two-Way
11/02/2023,PHI,Javonte Smart,Out,G League - Two-Way
11/02/2023,PHO,Devin Booker,Questionable,Injury/Illness - Left Ankle; Sprain
11/02/2023,SAS,Sidy Cissoko,Out,G League - On Assignment
11/02/2023,TOR,Markquis Nowell,Out,G League - Two-Way
11/02/2023,UTA,Walker Kessler,Probable,Injury/Illness - Left Elbow; Soreness
11/02/2023,DET,Alec Burks,Out,Injury/Illness - Left Forearm; Contusion
11/02/2023,NOP,Naji Marshall,Out,Injury/Illness - Right Knee; Contusion
11/02/2023,PHI,Ricky Council IV,Out,G League - Two-Way
11/02/2023,PHO,Bradley Beal,Out,Injury/Illness - Low Back; Spasms
11/02/2023,SAS,Charles Bediako,Out,G League - Two-Way
11/02/2023,TOR,Christian Koloko,Out,Injury/Illness - Illness; Respiratory issue
11/02/2023,UTA,Johnny Juzang,Out,G League - Two-Way
11/02/2023,DET,Bojan Bogdanovic,Out,Injury/Illness - Right Calf; Strain
11/02/2023,NOP,Brandon Ingram,Out,Injury/Illness - Right Knee; Tendinitis
11/02/2023,PHI,Nicolas Batum,Out,Personal Reasons
11/02/2023,TOR,Ron Harper Jr.,Out,G League - Two-Way
11/02/2023,UTA,Josh Christopher,Out,G League - Two-Way
11/02/2023,NOP,Jose Alvarado,Out,Injury/Illness - Right Ankle; Sprain
11/02/2023,TOR,Javon Freeman-Liberty,Out,G League - Two-Way
11/02/2023,TOR,Precious Achiuwa,Out,Injury/Illness - Left Groin; Strain
11/03/2023,CLE,Emoni Bates,Out,G League - Two-Way
11/03/2023,CLE,Ty Jerome,Out,Injury/Illness - Right Ankle; Sprain
11/03/2023,CLE,Isaiah Mobley,Out,G League - Two-Way
11/03/2023,CLE,Ricky Rubio,Out,Not With Team
11/03/2023,IND,Kendall Brown,Out,G League - Two-Way
11/03/2023,IND,Oscar Tshiebwe,Out,G League - Two-Way
11/03/2023,IND,Isaiah Wong,Out,G League - Two-Way
11/03/2023,NYK,RJ Barrett,Out,Injury/Illness - Left Knee; Sore
11/03/2023,MIL,Marques Bolden,Out,G League - Two-Way
11/03/2023,MIL,TyTy Washington Jr.,Out,G League - Two-Way
11/03/2023,MIL,Lindell Wigginton,Out,G League - Two-Way
11/03/2023,BRK,Nic Claxton,Out,Injury/Illness - Left Ankle; Sprain
11/03/2023,BRK,Noah Clowney,Out,G League - On Assignment
11/03/2023,BRK,Cameron Johnson,Out,Injury/Illness - Left Calf; Strain
11/03/2023,BRK,Keon Johnson,Out,G League - Two-Way
11/03/2023,BRK,Dariq Whitehead,Out,G League - On Assignment
11/03/2023,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
11/03/2023,CHI,Onuralp Bitim,Out,G League - Two-Way
11/03/2023,CHI,Ayo Dosunmu,Out,Injury/Illness - Upper Respiratory; Illness
11/03/2023,CHI,Justin Lewis,Out,G League - Two-Way
11/03/2023,CHI,Adama Sanogo,Out,G League - Two-Way
11/03/2023,OKC,Shai Gilgeous-Alexander,Out,Injury/Illness - Left Knee; Sprain
11/03/2023,OKC,Keyontae Johnson,Out,G League - Two-Way
11/03/2023,OKC,Kenrich Williams,Out,Injury/Illness - Low Back; Spasms
11/03/2023,WAS,Corey Kispert,Out,Injury/Illness - Left Ankle; Left ankle sprain
11/03/2023,MIA,Caleb Martin,Out,Injury/Illness - Left Knee; Tendinosis
11/03/2023,DAL,Greg Brown III,Out,G League - Two-Way
11/03/2023,DAL,Dexter Dennis,Out,G League - Two-Way
11/03/2023,DAL,Maxi Kleber,Out,Injury/Illness - Right Small Toe; Dislocation
11/03/2023,DAL,A.J. Lawson,Out,G League - Two-Way
11/03/2023,DAL,Markieff Morris,Questionable,Injury/Illness - Illness; Non-COVID Illness
11/03/2023,DEN,Christian Braun,Probable,Injury/Illness - Right Shin; Strain
11/03/2023,DEN,Vlatko Cancar,Out,Injury/Illness - Left Knee; Surgery
11/03/2023,DEN,Nikola Jokic,Probable,Injury/Illness - Low Back; Pain
11/03/2023,DEN,Jamal Murray,Probable,Injury/Illness - Right Quadriceps; Contusion
11/03/2023,MEM,Steven Adams,Out,Injury/Illness - Right Knee; PCL Sprain
11/03/2023,MEM,Santi Aldama,Doubtful,Injury/Illness - Right Ankle; Sprain
11/03/2023,MEM,Brandon Clarke,Out,Injury/Illness - Left Achilles; Tendon Repair
11/03/2023,MEM,GG Jackson,Out,G League - Two-Way
11/03/2023,MEM,Ja Morant,Out,League Suspension
11/03/2023,MEM,Derrick Rose,Out,Injury/Illness - Left Knee; Soreness
11/03/2023,POR,Scoot Henderson,Out,Injury/Illness - Right Ankle; Sprain
11/03/2023,POR,Shaedon Sharpe,Probable,Injury/Illness - Right Thumb; Sprain
11/03/2023,POR,Anfernee Simons,Out,Injury/Illness - Right Thumb; Ligament Tear
11/03/2023,POR,Ish Wainright,Out,Injury/Illness - Right Calf; Strain
11/04/2023,ATL,Miles Norris,Out,G League - Two-Way
11/04/2023,BOS,Derrick White,Out,Personal Reasons
11/04/2023,BRK,Dariq Whitehead,Out,G League - On Assignment
11/04/2023,CHO,Frank Ntilikina,Out,Injury/Illness - Left Tibia; Non- displaced fracture
11/04/2023,HOU,Amen Thompson,Out,Injury/Illness - Right Ankle; Sprain
11/04/2023,IND,Isaiah Wong,Questionable,G League - Two-Way
11/04/2023,LAL,Gabe Vincent,Out,Injury/Illness - Left Knee; Effusion
11/04/2023,MIN,Wendell Moore Jr.,Out,G League - On Assignment
11/04/2023,NOP,Trey Murphy III,Out,Injury/Illness - Left Knee; Partial Meniscectomy
11/04/2023,ORL,Kevon Harris,Out,G League - Two-Way
11/04/2023,PHI,Terquavion Smith,Out,G League - Two-Way
11/04/2023,PHO,Damion Lee,Out,Injury/Illness - Right Meniscus; Surgery
11/04/2023,SAC,Jalen Slawson,Out,G League - Two-Way
11/04/2023,UTA,Brice Sensabaugh,Out,G League - On Assignment
11/04/2023,ATL,Wesley Matthews,Out,Injury/Illness - Right Calf; Mild Strain
11/04/2023,BOS,Jordan Walsh,Out,G League - On Assignment
11/04/2023,BRK,Ben Simmons,Out,Injury/Illness - Back; Injury Maintenance
11/04/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Injury Recovery
11/04/2023,HOU,Victor Oladipo,Out,Injury/Illness - Left Patellar Tendon; Repair
11/04/2023,IND,Oscar Tshiebwe,Questionable,G League - Two-Way
11/04/2023,LAL,Jarred Vanderbilt,Out,Injury/Illness - Left Heel; Bursitis
11/04/2023,MIN,Leonard Miller,Out,G League - On Assignment
11/04/2023,NOP,Naji Marshall,Out,Injury/Illness - Right Knee; Contusion
11/04/2023,ORL,Gary Harris,Out,Injury/Illness - Right Groin; Strain
11/04/2023,PHI,Javonte Smart,Out,G League - Two-Way
11/04/2023,PHO,Devin Booker,Out,Injury/Illness - Left Ankle; Sprain
11/04/2023,SAC,Trey Lyles,Out,Injury/Illness - Left Calf; Strain
11/04/2023,UTA,Micah Potter,Out,G League - Two-Way
11/04/2023,ATL,Seth Lundy,Out,G League - Two-Way
11/04/2023,BOS,Neemias Queta,Out,Injury/Illness - Right Foot; Injury Management
11/04/2023,BRK,Keon Johnson,Out,G League - Two-Way
11/04/2023,CHO,Miles Bridges,Out,League Suspension
11/04/2023,HOU,Tari Eason,Out,Injury/Illness - Left Lower Leg; Stress Reaction
11/04/2023,IND,Jalen Smith,Questionable,Injury/Illness - Left Knee; Capsular Sprain
11/04/2023,LAL,Taurean Prince,Out,Injury/Illness - Left Patellar; Tendonitis
11/04/2023,MIN,Jaylen Clark,Out,Injury/Illness - Right Achilles Tendon; Rupture Rehab
11/04/2023,NOP,Brandon Ingram,Questionable,Injury/Illness - Right Knee; Tendinitis
11/04/2023,ORL,Markelle Fultz,Questionable,Injury/Illness - Left Knee; Swelling
11/04/2023,PHI,Ricky Council IV,Out,G League - Two-Way
11/04/2023,PHO,Bradley Beal,Out,Injury/Illness - Low Back; Spasms
11/04/2023,SAC,De'Aaron Fox,Out,Injury/Illness - Right Ankle; Sprain
11/04/2023,UTA,Johnny Juzang,Out,G League - Two-Way
11/04/2023,ATL,Kobe Bufkin,Out,Injury/Illness - Left Thumb; Fracture
11/04/2023,BOS,Nathan Knight,Out,G League - Two-Way
11/04/2023,BRK,Cameron Johnson,Out,Injury/Illness - Left Calf; Strain
11/04/2023,CHO,James Bouknight,Out,Injury/Illness - Left Knee; Surgery
11/04/2023,IND,Tyrese Haliburton,Questionable,Injury/Illness - Right Ankle; Sprain
11/04/2023,LAL,Jalen Hood-Schifino,Out,Injury/Illness - Right Patella; Contusion
11/04/2023,NOP,Jose Alvarado,Out,Injury/Illness - Right Ankle; Sprain
11/04/2023,ORL,Wendell Carter Jr.,Out,Injury/Illness - Left Hand; Fractured third metacarpal
11/04/2023,PHI,Nicolas Batum,Out,Personal Reasons
11/04/2023,UTA,Taylor Hendricks,Out,G League - On Assignment
11/04/2023,BOS,JD Davison,Out,G League - Two-Way
11/04/2023,BRK,Noah Clowney,Out,G League - On Assignment
11/04/2023,IND,Kendall Brown,Questionable,G League - Two-Way
11/04/2023,LAL,Rui Hachimura,Out,Injury/Illness - Concussion; Protocol
11/04/2023,UTA,Josh Christopher,Out,G League - Two-Way
11/04/2023,BRK,Nic Claxton,Out,Injury/Illness - Left Ankle; Sprain
11/05/2023,CHO,Terry Rozier,Questionable,Injury/Illness - Left Groin; Strain
11/05/2023,CLE,Ricky Rubio,Out,Not With Team
11/05/2023,DAL,Markieff Morris,Questionable,Injury/Illness - Illness; Non-COVID Illness
11/05/2023,DET,Monte Morris,Out,Injury/Illness - Right Quadriceps; Strain
11/05/2023,GSW,Klay Thompson,Questionable,Injury/Illness - Right Adductor; Tightness
11/05/2023,MEM,Derrick Rose,Out,Injury/Illness - Left Knee; Injury Recovery
11/05/2023,PHO,Damion Lee,Out,Injury/Illness - Right Meniscus; Surgery
11/05/2023,POR,Ish Wainright,Out,Injury/Illness - Right Calf; Strain
11/05/2023,SAS,Devin Vassell,Out,Injury/Illness - Left Adductor; Strain
11/05/2023,TOR,Markquis Nowell,Out,G League - Two-Way
11/05/2023,CHO,Frank Ntilikina,Out,Injury/Illness - Left Tibia; Non- displaced fracture
11/05/2023,CLE,Isaac Okoro,Questionable,Injury/Illness - Left Knee; Soreness
11/05/2023,DAL,Maxi Kleber,Out,Injury/Illness - Right Small Toe; Dislocation
11/05/2023,DET,Isaiah Livers,Out,Injury/Illness - Left Ankle; Sprain
11/05/2023,MEM,Ja Morant,Out,League Suspension
11/05/2023,PHO,Devin Booker,Out,Injury/Illness - Right Calf; Strain
11/05/2023,POR,Anfernee Simons,Out,Injury/Illness - Right Thumb; Ligament Tear
11/05/2023,SAS,Sir'Jabari Rice,Out,G League - Two-Way
11/05/2023,TOR,Christian Koloko,Out,Injury/Illness - Illness; Respiratory issue
11/05/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Injury Recovery
11/05/2023,CLE,Ty Jerome,Out,Injury/Illness - Right Ankle; Sprain
11/05/2023,DAL,Kyrie Irving,Probable,Injury/Illness - Left Foot; Sprain
11/05/2023,DET,Jaden Ivey,Out,Injury/Illness - N/A; Illness
11/05/2023,MEM,John Konchar,Out,Injury/Illness - Right Hip; Strain
11/05/2023,PHO,Bradley Beal,Out,Injury/Illness - Low Back; Spasms
11/05/2023,POR,Scoot Henderson,Out,Injury/Illness - Right Ankle; Sprain
11/05/2023,SAS,Charles Bediako,Out,G League - Two-Way
11/05/2023,TOR,Ron Harper Jr.,Out,G League - Two-Way
11/05/2023,CHO,Miles Bridges,Out,League Suspension
11/05/2023,DET,Alec Burks,Out,Injury/Illness - Left Forearm; Contusion
11/05/2023,MEM,GG Jackson,Out,G League - Two-Way
11/05/2023,POR,Toumani Camara,Questionable,Injury/Illness - Left Wrist; Sprain
11/05/2023,TOR,Javon Freeman-Liberty,Out,G League - Two-Way
11/05/2023,CHO,James Bouknight,Out,Injury/Illness - Left Knee; Surgery
11/05/2023,DET,Bojan Bogdanovic,Out,Injury/Illness - Right Calf; Strain
11/05/2023,MEM,Brandon Clarke,Out,Injury/Illness - Left Achilles; Tendon Repair
11/05/2023,TOR,Precious Achiuwa,Out,Injury/Illness - Left Groin; strain
11/05/2023,MEM,Santi Aldama,Questionable,Injury/Illness - Right Ankle; Sprain
11/05/2023,MEM,Steven Adams,Out,Injury/Illness - Right Knee; PCL Sprain
11/06/2023,DAL,Greg Brown III,Out,G League - Two-Way
11/06/2023,DAL,Dexter Dennis,Out,G League - Two-Way
11/06/2023,DAL,Maxi Kleber,Out,Injury/Illness - Right Small Toe; Dislocation
11/06/2023,DAL,A.J. Lawson,Out,G League - Two-Way
11/06/2023,ORL,Wendell Carter Jr.,Out,Injury/Illness - Left Hand; Fractured third metacarpal
11/06/2023,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Patella tendinitis
11/06/2023,ORL,Gary Harris,Out,Injury/Illness - Right Groin; Strained
11/06/2023,ORL,Kevon Harris,Out,G League - Two-Way
11/06/2023,ORL,Jonathan Isaac,Out,Injury/Illness - Left Hamstring; Sore
11/06/2023,ORL,Trevelin Queen,Out,G League - Two-Way
11/06/2023,DET,Bojan Bogdanovic,Out,Injury/Illness - Right Calf; Strain
11/06/2023,DET,Alec Burks,Out,Injury/Illness - Left Forearm; Contusion
11/06/2023,DET,Jalen Duren,Out,Injury/Illness - Bilateral Ankle; Soreness
11/06/2023,DET,Joe Harris,Out,Injury/Illness - Right Shoulder; Sprain
11/06/2023,DET,Jaden Ivey,Out,Injury/Illness - N/a; Illness
11/06/2023,DET,Isaiah Livers,Out,Injury/Illness - Left Ankle; Sprain
11/06/2023,DET,Monte Morris,Out,Injury/Illness - Right Quadriceps; Strain
11/06/2023,SAS,Charles Bediako,Out,G League - Two-Way
11/06/2023,SAS,Sidy Cissoko,Out,G League - On Assignment
11/06/2023,SAS,Sir'Jabari Rice,Out,G League - Two-Way
11/06/2023,SAS,Devin Vassell,Out,Injury/Illness - Left Adductor; Strain
11/06/2023,IND,Kendall Brown,Out,G League - Two-Way
11/06/2023,IND,Oscar Tshiebwe,Out,G League - Two-Way
11/06/2023,IND,Isaiah Wong,Out,G League - Two-Way
11/06/2023,WAS,John Butler Jr.,Out,G League - Two-Way
11/06/2023,PHI,Ricky Council IV,Out,G League - Two-Way
11/06/2023,PHI,Javonte Smart,Out,G League - Two-Way
11/06/2023,PHI,Terquavion Smith,Out,G League - Two-Way
11/06/2023,LAL,Rui Hachimura,Out,Injury/Illness - Concussion; Protocol
11/06/2023,LAL,Jaxson Hayes,Out,Injury/Illness - Left Ankle; Sprain
11/06/2023,LAL,Jalen Hood-Schifino,Out,Injury/Illness - Right Patella; Contusion
11/06/2023,LAL,Jarred Vanderbilt,Out,Injury/Illness - Left Heel; Bursitis
11/06/2023,LAL,Gabe Vincent,Out,Injury/Illness - Left Knee; Effusion
11/06/2023,MIA,R.J. Hampton,Out,Injury/Illness - Stomach; Non-Covid Illness
11/06/2023,MIA,Nikola Jovic,Out,Injury/Illness - Head; Non-covid illness
11/06/2023,MIA,Caleb Martin,Out,Injury/Illness - Left Knee; Tendinosis
11/06/2023,MIL,Marques Bolden,Out,G League - Two-Way
11/06/2023,MIL,TyTy Washington Jr.,Out,G League - Two-Way
11/06/2023,MIL,Lindell Wigginton,Out,G League - Two-Way
11/06/2023,BRK,Nic Claxton,Out,Injury/Illness - Left Ankle; Sprain
11/06/2023,BRK,Noah Clowney,Out,G League - On Assignment
11/06/2023,BRK,Cameron Johnson,Out,Injury/Illness - Left Calf; Strain
11/06/2023,BRK,Keon Johnson,Out,G League - Two-Way
11/06/2023,BRK,Dariq Whitehead,Out,G League - On Assignment
11/06/2023,ATL,Kobe Bufkin,Out,Injury/Illness - Left Thumb; Fracture
11/06/2023,ATL,Seth Lundy,Out,G League - Two-Way
11/06/2023,ATL,Wesley Matthews,Out,Injury/Illness - Right Calf; Mild Strain
11/06/2023,ATL,Miles Norris,Out,G League - Two-Way
11/06/2023,OKC,Keyontae Johnson,Out,G League - Two-Way
11/06/2023,OKC,Kenrich Williams,Out,Injury/Illness - Low Back; Spasms
11/06/2023,BOS,JD Davison,Out,G League - Two-Way
11/06/2023,BOS,Nathan Knight,Out,G League - Two-Way
11/06/2023,BOS,Neemias Queta,Out,Injury/Illness - Right Foot; Injury Management
11/06/2023,BOS,Jordan Walsh,Out,G League - On Assignment
11/06/2023,BOS,Derrick White,Out,Personal Reasons
11/06/2023,MIN,Jaylen Clark,Out,Injury/Illness - Right Achilles Tendon; Rupture Rehab
11/06/2023,MIN,Leonard Miller,Out,G League - On Assignment
11/06/2023,MIN,Wendell Moore Jr.,Out,G League - On Assignment
11/06/2023,SAC,De'Aaron Fox,Out,Injury/Illness - Right Ankle; Sprain
11/06/2023,SAC,Trey Lyles,Out,Injury/Illness - Left Calf; Strain
11/06/2023,SAC,Jalen Slawson,Out,G League - Two-Way
11/06/2023,HOU,Tari Eason,Out,Injury/Illness - Left Lower Leg; Stress Reaction
11/06/2023,HOU,Victor Oladipo,Out,Injury/Illness - Left Patellar Tendon; Repair
11/06/2023,HOU,Amen Thompson,Out,Injury/Illness - Right Ankle; Sprain
11/06/2023,UTA,Josh Christopher,Out,G League - Two-Way
11/06/2023,UTA,Taylor Hendricks,Out,G League - On Assignment
11/06/2023,UTA,Johnny Juzang,Out,G League - Two-Way
11/06/2023,UTA,Micah Potter,Out,G League - Two-Way
11/06/2023,UTA,Brice Sensabaugh,Out,G League - On Assignment
11/06/2023,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Surgery
11/06/2023,CHI,Onuralp Bitim,Out,G League - Two-Way
11/06/2023,CHI,Justin Lewis,Out,G League - Two-Way
11/06/2023,CHI,Adama Sanogo,Out,G League - Two-Way
11/06/2023,NOP,Jose Alvarado,Out,Injury/Illness - Right Ankle; Sprain
11/06/2023,NOP,Naji Marshall,Out,Injury/Illness - Right Knee; Contusion
11/06/2023,NOP,CJ McCollum,Out,Injury/Illness - Right Lung; Small Pneumothorax
11/06/2023,NOP,Trey Murphy III,Out,Injury/Illness - Left Knee; Partial Meniscectomy
11/06/2023,DEN,Vlatko Cancar,Out,Injury/Illness - Left Knee; Surgery
11/06/2023,DEN,Nikola Jokic,Probable,Injury/Illness - Right Wrist; Inflammation
11/06/2023,DEN,Jamal Murray,Out,Injury/Illness - Right Hamstring; Strain
11/08/2023,BOS,JD Davison,Out,G League - Two-Way
11/08/2023,BOS,Nathan Knight,Out,G League - Two-Way
11/08/2023,BOS,Neemias Queta,Out,Injury/Illness - Right Foot; Injury Management
11/08/2023,BOS,Jordan Walsh,Out,G League - On Assignment
11/08/2023,PHI,Ricky Council IV,Out,G League - Two-Way
11/08/2023,PHI,Javonte Smart,Out,G League - Two-Way
11/08/2023,PHI,Terquavion Smith,Out,G League - Two-Way
11/08/2023,UTA,Josh Christopher,Out,G League - Two-Way
11/08/2023,UTA,Taylor Hendricks,Out,G League - On Assignment
11/08/2023,UTA,Johnny Juzang,Out,G League - Two-Way
11/08/2023,UTA,Walker Kessler,Out,Injury/Illness - Left Elbow; Sprain
11/08/2023,UTA,Micah Potter,Out,G League - Two-Way
11/08/2023,UTA,Brice Sensabaugh,Out,G League - On Assignment
11/08/2023,IND,Kendall Brown,Out,G League - Two-Way
11/08/2023,IND,Oscar Tshiebwe,Out,G League - Two-Way
11/08/2023,IND,Isaiah Wong,Out,G League - Two-Way
11/08/2023,WAS,John Butler Jr.,Out,G League - Two-Way
11/08/2023,CHO,James Bouknight,Out,Injury/Illness - Left Knee; Surgery
11/08/2023,CHO,Miles Bridges,Out,League Suspension
11/08/2023,CHO,Cody Martin,Out,Injury/Illness - Left Knee; Injury Recovery
11/08/2023,CHO,Frank Ntilikina,Out,Injury/Illness - Left Tibia; Non- displaced fracture
11/08/2023,CHO,Terry Rozier,Out,Injury/Illness - Left Groin; Strain
11/08/2023,BRK,Nic Claxton,Out,Injury/Illness - Left Ankle; Sprain
11/08/2023,BRK,Noah Clowney,Out,Coach's Decision
11/08/2023,BRK,Cameron Johnson,Out,Injury/Illness - Left Calf; Strain
11/08/2023,BRK,Keon Johnson,Out,Coach's Decision
11/08/2023,BRK,Ben Simmons,Out,Injury/Illness - Left Hip; Soreness
11/08/2023,BRK,Dariq Whitehead,Out,Return to Competition Reconditioning
11/08/2023,SAS,Charles Bediako,Out,G League - Two-Way
11/08/2023,SAS,Sidy Cissoko,Out,G League - On Assignment
11/08/2023,SAS,Sir'Jabari Rice,Out,G League - Two-Way
11/08/2023,CLE,Emoni Bates,Out,G League - Two-Way
11/08/2023,CLE,Ty Jerome,Out,Injury/Illness - Right Ankle; Sprain
11/08/2023,CLE,Sam Merrill,Out,Injury/Illness - Illness; Illness
11/08/2023,CLE,Isaiah Mobley,Out,G League - Two-Way
11/08/2023,CLE,Isaac Okoro,Out,Injury/Illness - Left Knee; Soreness
11/08/2023,CLE,Ricky Rubio,Out,Not With Team
11/08/2023,OKC,Keyontae Johnson,Out,G League - Two-Way
11/08/2023,OKC,Kenrich Williams,Out,Injury/Illness - Low Back; Spasms
11/08/2023,DET,Bojan Bogdanovic,Out,Injury/Illness - Right Calf; Strain
11/08/2023,DET,Alec Burks,Out,Injury/Illness - Left Forearm; Contusion
11/08/2023,DET,Joe Harris,Out,Injury/Illness - Right Shoulder; Sprain
11/08/2023,DET,Jaden Ivey,Out,Injury/Illness - N/a; Illness
11/08/2023,DET,Isaiah Livers,Out,Injury/Illness - Left Ankle; Sprain
11/08/2023,DET,Monte Morris,Out,Injury/Illness - Right Quadriceps; Strain
11/08/2023,MIL,Marques Bolden,Out,G League - Two-Way
11/08/2023,MIL,Khris Middleton,Out,Injury/Illness - Right Knee; Injury Management
11/08/2023,MIL,TyTy Washington Jr.,Out,G League - Two-Way
11/08/2023,LAL,Anthony Davis,Out,Injury/Illness - Left Adductor; /Hip Spasm
11/08/2023,LAL,Jaxson Hayes,Out,Injury/Illness - Left Ankle; Sprain
11/08/2023,LAL,Jalen Hood-Schifino,Out,Injury/Illness - Right Patella; Contusion
11/08/2023,LAL,Jarred Vanderbilt,Out,Injury/Illness - Left Heel; Bursitis
11/08/2023,LAL,Gabe Vincent,Out,Injury/Illness - Left Knee; Effusion
11/08/2023,HOU,Nate Hinton,Out,G League - Two-Way
11/08/2023,HOU,Victor Oladipo,Out,Injury/Illness - Left Patellar Tendon; Repair
11/08/2023,HOU,Jermaine Samuels Jr.,Out,G League - Two-Way
11/08/2023,HOU,Amen Thompson,Out,Injury/Illness - Right Ankle; Sprain
11/08/2023,HOU,Cam Whitmore,Out,G League - On Assignment
11/08/2023,MIA,Jamal Cain,Out,Injury/Illness - Stomach; Non-covid Illness
11/08/2023,MIA,R.J. Hampton,Out,G League - Two-Way
11/08/2023,MIA,Nikola Jovic,Out,Injury/Illness - Head; Non-covid illness
11/08/2023,MIA,Caleb Martin,Out,Injury/Illness - Left Knee; Tendinosis
11/08/2023,MIA,Cole Swider,Out,G League - Two-Way
11/08/2023,MEM,Steven Adams,Out,Injury/Illness - Right Knee; PCL Sprain
11/08/2023,MEM,Brandon Clarke,Out,Injury/Illness - Left Achilles; Tendon Repair
11/08/2023,MEM,John Konchar,Out,Injury/Illness - Right Hip; Strain
11/08/2023,MEM,Ja Morant,Out,League Suspension
11/08/2023,MEM,Derrick Rose,Out,Injury/Illness - Left Knee; Injury Recovery
11/08/2023,MEM,Xavier Tillman,Out,Injury/Illness - Left Knee; Soreness
11/08/2023,NOP,Jose Alvarado,Out,Injury/Illness - Right Ankle; Sprain
