Date,StartTime_ET,AwayTeam,AwayABV,AwayPTS,HomeTeam,HomeABV,HomePTS,is_OT,Arena,AwayB2B,HomeB2B,cup_gm,pstszn_gm,rtrvd
2024-02-28,7:30p,Dallas Mavericks,DAL,136,Toronto Raptors,TOR,125,0,Scotiabank Arena,1,0,0,0,0
2024-02-28,8:00p,Cleveland Cavaliers,CLE,123,Chicago Bulls,CHI,132,2,United Center,1,1,0,0,0
2024-02-28,8:00p,Memphis Grizzlies,MEM,101,Minnesota Timberwolves,MIN,110,0,Target Center,0,1,0,0,0
2024-02-28,9:00p,Sacramento Kings,SAC,96,Denver Nuggets,DEN,117,0,Ball Arena,0,0,0,0,0
2024-02-28,10:00p,Los Angeles Lakers,LAL,116,Los Angeles Clippers,LAC,112,0,Crypto.com Arena,0,0,0,0,0
2024-02-29,7:00p,Milwaukee Bucks,MIL,111,Charlotte Hornets,CHO,99,0,Spectrum Center,0,0,0,0,0
2024-02-29,7:00p,Utah Jazz,UTA,107,Orlando Magic,ORL,115,0,Kia Center,0,0,0,0,0
2024-02-29,7:30p,Atlanta Hawks,ATL,97,Brooklyn Nets,BRK,124,0,Barclays Center,0,0,0,0,0
2024-02-29,7:30p,Golden State Warriors,GSW,110,New York Knicks,NYK,99,0,Madison Square Garden (IV),0,0,0,0,0
2024-02-29,8:30p,Oklahoma City Thunder,OKC,118,San Antonio Spurs,SAS,132,0,Frost Bank Center,0,0,0,0,0
2024-02-29,9:00p,Houston Rockets,HOU,105,Phoenix Suns,PHO,110,0,Footprint Center,0,0,0,0,0
2024-02-29,10:00p,Miami Heat,MIA,97,Denver Nuggets,DEN,103,0,Ball Arena,0,1,0,0,0
2024-02-29,10:30p,Washington Wizards,WAS,131,Los Angeles Lakers,LAL,134,1,Crypto.com Arena,0,1,0,0,0
2024-03-01,7:00p,Cleveland Cavaliers,CLE,110,Detroit Pistons,DET,100,0,Little Caesars Arena,0,0,0,0,0
2024-03-01,7:00p,Charlotte Hornets,CHO,114,Philadelphia 76ers,PHI,121,0,Wells Fargo Center,1,0,0,0,0
2024-03-01,7:30p,Dallas Mavericks,DAL,110,Boston Celtics,BOS,138,0,TD Garden,0,0,0,0,0
2024-03-01,7:30p,Golden State Warriors,GSW,120,Toronto Raptors,TOR,105,0,Scotiabank Arena,1,0,0,0,0
2024-03-01,8:00p,Portland Trail Blazers,POR,122,Memphis Grizzlies,MEM,92,0,FedEx Forum,0,0,0,0,0
2024-03-01,8:00p,Sacramento Kings,SAC,124,Minnesota Timberwolves,MIN,120,1,Target Center,0,0,0,0,0
2024-03-01,8:00p,Indiana Pacers,IND,102,New Orleans Pelicans,NOP,129,0,Smoothie King Center,0,0,0,0,0
2024-03-01,10:00p,Milwaukee Bucks,MIL,113,Chicago Bulls,CHI,97,0,United Center,1,0,0,0,0
2024-03-01,10:30p,Washington Wizards,WAS,115,Los Angeles Clippers,LAC,140,0,Crypto.com Arena,1,0,0,0,0
2024-03-02,3:00p,Atlanta Hawks,ATL,102,Brooklyn Nets,BRK,114,0,Barclays Center,0,0,0,0,0
2024-03-02,5:00p,Utah Jazz,UTA,120,Miami Heat,MIA,126,0,Kaseya Center,0,0,0,0,0
2024-03-02,8:00p,Portland Trail Blazers,POR,107,Memphis Grizzlies,MEM,100,1,FedEx Forum,1,1,0,0,0
2024-03-02,8:30p,Denver Nuggets,DEN,124,Los Angeles Lakers,LAL,114,0,Crypto.com Arena,0,0,0,0,0
2024-03-02,9:00p,Houston Rockets,HOU,118,Phoenix Suns,PHO,109,0,Footprint Center,0,0,0,0,0
2024-03-03,1:00p,Philadelphia 76ers,PHI,120,Dallas Mavericks,DAL,116,0,American Airlines Center,0,0,0,0,0
2024-03-03,3:30p,Golden State Warriors,GSW,88,Boston Celtics,BOS,140,0,TD Garden,0,0,0,0,0
2024-03-03,3:30p,Los Angeles Clippers,LAC,89,Minnesota Timberwolves,MIN,88,0,Target Center,0,0,0,0,0
2024-03-03,6:00p,Detroit Pistons,DET,91,Orlando Magic,ORL,113,0,Kia Center,0,0,0,0,0
2024-03-03,6:00p,Charlotte Hornets,CHO,106,Toronto Raptors,TOR,111,0,Scotiabank Arena,0,0,0,0,0
2024-03-03,7:00p,New York Knicks,NYK,107,Cleveland Cavaliers,CLE,98,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-03-03,7:00p,Indiana Pacers,IND,105,San Antonio Spurs,SAS,117,0,Frost Bank Center,0,0,0,0,0
2024-03-03,9:30p,Oklahoma City Thunder,OKC,118,Phoenix Suns,PHO,110,0,Footprint Center,0,1,0,0,0
2024-03-04,7:30p,Memphis Grizzlies,MEM,106,Brooklyn Nets,BRK,102,0,Barclays Center,0,0,0,0,0
2024-03-04,8:00p,Los Angeles Clippers,LAC,106,Milwaukee Bucks,MIL,113,0,Fiserv Forum,1,0,0,0,0
2024-03-04,8:00p,Portland Trail Blazers,POR,114,Minnesota Timberwolves,MIN,119,0,Target Center,0,1,0,0,0
2024-03-04,9:00p,Washington Wizards,WAS,115,Utah Jazz,UTA,127,0,Delta Center,0,0,0,0,0
2024-03-04,10:00p,Chicago Bulls,CHI,113,Sacramento Kings,SAC,109,0,Golden 1 Center,0,0,0,0,0
2024-03-04,10:30p,Oklahoma City Thunder,OKC,104,Los Angeles Lakers,LAL,116,0,Crypto.com Arena,1,0,0,0,0
2024-03-05,7:00p,Orlando Magic,ORL,101,Charlotte Hornets,CHO,89,0,Spectrum Center,0,0,0,0,0
2024-03-05,7:30p,Philadelphia 76ers,PHI,107,Brooklyn Nets,BRK,112,0,Barclays Center,0,1,0,0,0
2024-03-05,7:30p,Boston Celtics,BOS,104,Cleveland Cavaliers,CLE,105,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-03-05,7:30p,Detroit Pistons,DET,110,Miami Heat,MIA,118,0,Kaseya Center,0,0,0,0,0
2024-03-05,7:30p,Atlanta Hawks,ATL,116,New York Knicks,NYK,100,0,Madison Square Garden (IV),0,0,0,0,0
2024-03-05,7:30p,New Orleans Pelicans,NOP,139,Toronto Raptors,TOR,98,0,Scotiabank Arena,0,0,0,0,0
2024-03-05,8:00p,San Antonio Spurs,SAS,101,Houston Rockets,HOU,114,0,Toyota Center,0,0,0,0,0
2024-03-05,8:30p,Indiana Pacers,IND,137,Dallas Mavericks,DAL,120,0,American Airlines Center,0,0,0,0,0
2024-03-05,10:00p,Phoenix Suns,PHO,117,Denver Nuggets,DEN,107,1,Ball Arena,0,0,0,0,0
2024-03-06,7:00p,Orlando Magic,ORL,119,Washington Wizards,WAS,109,0,Capital One Arena,1,0,0,0,0
2024-03-06,7:30p,Cleveland Cavaliers,CLE,101,Atlanta Hawks,ATL,112,0,State Farm Arena,1,1,0,0,0
2024-03-06,7:30p,Los Angeles Clippers,LAC,122,Houston Rockets,HOU,116,0,Toyota Center,0,1,0,0,0
2024-03-06,7:30p,Memphis Grizzlies,MEM,115,Philadelphia 76ers,PHI,109,0,Wells Fargo Center,0,1,0,0,0
2024-03-06,9:00p,Chicago Bulls,CHI,119,Utah Jazz,UTA,117,0,Delta Center,0,0,0,0,0
2024-03-06,10:00p,Milwaukee Bucks,MIL,90,Golden State Warriors,GSW,125,0,Chase Center,0,0,0,0,0
2024-03-06,10:00p,Oklahoma City Thunder,OKC,128,Portland Trail Blazers,POR,120,0,Moda Center,0,0,0,0,0
2024-03-06,10:30p,Sacramento Kings,SAC,130,Los Angeles Lakers,LAL,120,0,Crypto.com Arena,0,0,0,0,0
2024-03-07,7:00p,Brooklyn Nets,BRK,112,Detroit Pistons,DET,118,0,Little Caesars Arena,0,0,0,0,0
2024-03-07,7:00p,Minnesota Timberwolves,MIN,113,Indiana Pacers,IND,111,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-03-07,7:30p,Miami Heat,MIA,108,Dallas Mavericks,DAL,114,0,American Airlines Center,0,0,0,0,0
2024-03-07,9:00p,Toronto Raptors,TOR,113,Phoenix Suns,PHO,120,0,Footprint Center,0,0,0,0,0
2024-03-07,10:00p,Boston Celtics,BOS,109,Denver Nuggets,DEN,115,0,Ball Arena,0,0,0,0,0
2024-03-07,10:00p,Chicago Bulls,CHI,125,Golden State Warriors,GSW,122,0,Chase Center,1,1,0,0,0
2024-03-07,10:00p,San Antonio Spurs,SAS,129,Sacramento Kings,SAC,131,0,Golden 1 Center,0,1,0,0,0
2024-03-08,7:00p,New Orleans Pelicans,NOP,103,Philadelphia 76ers,PHI,95,0,Wells Fargo Center,0,0,0,0,0
2024-03-08,7:00p,Charlotte Hornets,CHO,100,Washington Wizards,WAS,112,0,Capital One Arena,0,0,0,0,0
2024-03-08,7:30p,Minnesota Timberwolves,MIN,104,Cleveland Cavaliers,CLE,113,1,Rocket Mortgage Fieldhouse,1,0,0,0,0
2024-03-08,7:30p,Orlando Magic,ORL,74,New York Knicks,NYK,98,0,Madison Square Garden (IV),0,0,0,0,0
2024-03-08,8:00p,Atlanta Hawks,ATL,99,Memphis Grizzlies,MEM,92,0,FedEx Forum,0,0,0,0,0
2024-03-08,8:00p,Miami Heat,MIA,100,Oklahoma City Thunder,OKC,107,0,Paycom Center,1,0,0,0,0
2024-03-08,10:00p,Milwaukee Bucks,MIL,122,Los Angeles Lakers,LAL,123,0,Crypto.com Arena,0,0,0,0,0
2024-03-08,10:00p,Houston Rockets,HOU,123,Portland Trail Blazers,POR,107,0,Moda Center,0,0,0,0,0
2024-03-09,4:00p,Chicago Bulls,CHI,102,Los Angeles Clippers,LAC,112,0,Crypto.com Arena,0,0,0,0,0
2024-03-09,7:00p,Brooklyn Nets,BRK,99,Charlotte Hornets,CHO,110,0,Spectrum Center,0,1,0,0,0
2024-03-09,7:00p,Dallas Mavericks,DAL,142,Detroit Pistons,DET,124,0,Little Caesars Arena,0,0,0,0,0
2024-03-09,8:30p,San Antonio Spurs,SAS,126,Golden State Warriors,GSW,113,0,Chase Center,0,0,0,0,0
2024-03-09,8:30p,Boston Celtics,BOS,117,Phoenix Suns,PHO,107,0,Footprint Center,0,0,0,0,0
2024-03-09,9:00p,Utah Jazz,UTA,121,Denver Nuggets,DEN,142,0,Ball Arena,0,0,0,0,0
2024-03-09,10:00p,Toronto Raptors,TOR,118,Portland Trail Blazers,POR,128,1,Moda Center,0,1,0,0,0
2024-03-10,3:00p,Milwaukee Bucks,MIL,124,Los Angeles Clippers,LAC,117,0,Crypto.com Arena,0,1,0,0,0
2024-03-10,6:00p,New Orleans Pelicans,NOP,116,Atlanta Hawks,ATL,103,0,State Farm Arena,0,0,0,0,0
2024-03-10,6:00p,Washington Wizards,WAS,110,Miami Heat,MIA,108,0,Kaseya Center,0,0,0,0,0
2024-03-10,6:00p,Indiana Pacers,IND,111,Orlando Magic,ORL,97,0,Kia Center,0,0,0,0,0
2024-03-10,6:00p,Houston Rockets,HOU,112,Sacramento Kings,SAC,104,0,Golden 1 Center,0,0,0,0,0
2024-03-10,7:00p,Brooklyn Nets,BRK,120,Cleveland Cavaliers,CLE,101,0,Rocket Mortgage Fieldhouse,1,0,0,0,0
2024-03-10,7:00p,Philadelphia 76ers,PHI,79,New York Knicks,NYK,73,0,Madison Square Garden (IV),0,0,0,0,0
2024-03-10,7:00p,Memphis Grizzlies,MEM,93,Oklahoma City Thunder,OKC,124,0,Paycom Center,0,0,0,0,0
2024-03-10,9:30p,Minnesota Timberwolves,MIN,109,Los Angeles Lakers,LAL,120,0,Crypto.com Arena,0,0,0,0,0
2024-03-11,7:00p,Charlotte Hornets,CHO,97,Detroit Pistons,DET,114,0,Little Caesars Arena,0,0,0,0,0
2024-03-11,7:30p,Phoenix Suns,PHO,117,Cleveland Cavaliers,CLE,111,0,Rocket Mortgage Fieldhouse,0,1,0,0,0
2024-03-11,8:00p,Dallas Mavericks,DAL,127,Chicago Bulls,CHI,92,0,United Center,0,0,0,0,0
2024-03-11,8:00p,Golden State Warriors,GSW,112,San Antonio Spurs,SAS,102,0,Frost Bank Center,0,0,0,0,0
2024-03-11,9:00p,Toronto Raptors,TOR,119,Denver Nuggets,DEN,125,0,Ball Arena,0,0,0,0,0
2024-03-11,10:30p,Boston Celtics,BOS,121,Portland Trail Blazers,POR,99,0,Moda Center,0,0,0,0,0
2024-03-12,7:30p,Philadelphia 76ers,PHI,79,New York Knicks,NYK,106,0,Madison Square Garden (IV),0,0,0,0,0
2024-03-12,8:00p,Washington Wizards,WAS,97,Memphis Grizzlies,MEM,109,0,FedEx Forum,0,0,0,0,0
2024-03-12,8:00p,Indiana Pacers,IND,121,Oklahoma City Thunder,OKC,111,0,Paycom Center,0,0,0,0,0
2024-03-12,8:30p,Houston Rockets,HOU,103,San Antonio Spurs,SAS,101,0,Frost Bank Center,0,1,0,0,0
2024-03-12,9:00p,Boston Celtics,BOS,123,Utah Jazz,UTA,107,0,Delta Center,1,0,0,0,0
2024-03-12,10:00p,Minnesota Timberwolves,MIN,118,Los Angeles Clippers,LAC,100,0,Crypto.com Arena,0,0,0,0,0
2024-03-12,10:00p,Milwaukee Bucks,MIL,94,Sacramento Kings,SAC,129,0,Golden 1 Center,0,0,0,0,0
2024-03-13,7:00p,Toronto Raptors,TOR,104,Detroit Pistons,DET,113,0,Little Caesars Arena,0,0,0,0,0
2024-03-13,7:00p,Brooklyn Nets,BRK,106,Orlando Magic,ORL,114,0,Kia Center,0,0,0,0,0
2024-03-13,7:30p,Chicago Bulls,CHI,132,Indiana Pacers,IND,129,1,Gainbridge Fieldhouse,0,1,0,0,0
2024-03-13,7:30p,Denver Nuggets,DEN,100,Miami Heat,MIA,88,0,Kaseya Center,0,0,0,0,0
2024-03-13,8:00p,Charlotte Hornets,CHO,110,Memphis Grizzlies,MEM,98,0,FedEx Forum,0,1,0,0,0
2024-03-13,8:00p,Cleveland Cavaliers,CLE,116,New Orleans Pelicans,NOP,95,0,Smoothie King Center,0,0,0,0,0
2024-03-13,8:30p,Golden State Warriors,GSW,99,Dallas Mavericks,DAL,109,0,American Airlines Center,0,0,0,0,0
2024-03-13,10:00p,Atlanta Hawks,ATL,102,Portland Trail Blazers,POR,106,0,Moda Center,0,0,0,0,0
2024-03-13,10:00p,Los Angeles Lakers,LAL,107,Sacramento Kings,SAC,120,0,Golden 1 Center,0,1,0,0,0
2024-03-14,7:30p,Phoenix Suns,PHO,112,Boston Celtics,BOS,127,0,TD Garden,0,0,0,0,0
2024-03-14,8:00p,Los Angeles Clippers,LAC,126,Chicago Bulls,CHI,111,0,United Center,0,1,0,0,0
2024-03-14,8:00p,Washington Wizards,WAS,119,Houston Rockets,HOU,135,0,Toyota Center,0,0,0,0,0
2024-03-14,8:00p,Philadelphia 76ers,PHI,105,Milwaukee Bucks,MIL,114,0,Fiserv Forum,0,0,0,0,0
2024-03-14,10:00p,Dallas Mavericks,DAL,119,Oklahoma City Thunder,OKC,126,0,Paycom Center,1,0,0,0,0
2024-03-14,10:00p,New York Knicks,NYK,105,Portland Trail Blazers,POR,93,0,Moda Center,0,1,0,0,0
2024-03-15,7:00p,Phoenix Suns,PHO,107,Charlotte Hornets,CHO,96,0,Spectrum Center,1,0,0,0,0
2024-03-15,7:00p,Miami Heat,MIA,108,Detroit Pistons,DET,95,0,Little Caesars Arena,0,0,0,0,0
2024-03-15,7:30p,Orlando Magic,ORL,113,Toronto Raptors,TOR,103,0,Scotiabank Arena,0,0,0,0,0
2024-03-15,8:00p,Los Angeles Clippers,LAC,104,New Orleans Pelicans,NOP,112,0,Smoothie King Center,1,0,0,0,0
2024-03-15,8:30p,Denver Nuggets,DEN,117,San Antonio Spurs,SAS,106,0,Moody Center,0,0,0,0,0
2024-03-15,9:30p,Atlanta Hawks,ATL,122,Utah Jazz,UTA,124,0,Delta Center,0,0,0,0,0
2024-03-16,5:00p,Cleveland Cavaliers,CLE,103,Houston Rockets,HOU,117,0,Toyota Center,0,0,0,0,0
2024-03-16,7:00p,Brooklyn Nets,BRK,100,Indiana Pacers,IND,121,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-03-16,7:00p,Portland Trail Blazers,POR,107,New Orleans Pelicans,NOP,126,0,Smoothie King Center,0,1,0,0,0
2024-03-16,7:00p,Charlotte Hornets,CHO,98,Philadelphia 76ers,PHI,109,0,Wells Fargo Center,1,0,0,0,0
2024-03-16,8:00p,Washington Wizards,WAS,98,Chicago Bulls,CHI,127,0,United Center,0,0,0,0,0
2024-03-16,8:00p,Oklahoma City Thunder,OKC,118,Memphis Grizzlies,MEM,112,0,FedEx Forum,0,0,0,0,0
2024-03-16,8:30p,Golden State Warriors,GSW,128,Los Angeles Lakers,LAL,121,0,Crypto.com Arena,0,0,0,0,0
2024-03-16,9:30p,Minnesota Timberwolves,MIN,119,Utah Jazz,UTA,100,0,Delta Center,0,1,0,0,0
2024-03-16,10:00p,New York Knicks,NYK,98,Sacramento Kings,SAC,91,0,Golden 1 Center,0,0,0,0,0
2024-03-17,1:00p,Phoenix Suns,PHO,129,Milwaukee Bucks,MIL,140,0,Fiserv Forum,0,0,0,0,0
2024-03-17,3:00p,Miami Heat,MIA,104,Detroit Pistons,DET,101,0,Little Caesars Arena,0,0,0,0,0
2024-03-17,3:30p,Denver Nuggets,DEN,105,Dallas Mavericks,DAL,107,0,American Airlines Center,0,0,0,0,0
2024-03-17,6:00p,Toronto Raptors,TOR,96,Orlando Magic,ORL,111,0,Kia Center,0,0,0,0,0
2024-03-17,6:00p,Boston Celtics,BOS,130,Washington Wizards,WAS,104,0,Capital One Arena,0,1,0,0,0
2024-03-17,7:00p,Brooklyn Nets,BRK,115,San Antonio Spurs,SAS,122,1,Moody Center,1,0,0,0,0
2024-03-17,9:30p,Atlanta Hawks,ATL,110,Los Angeles Clippers,LAC,93,0,Crypto.com Arena,0,0,0,0,0
2024-03-18,7:00p,Cleveland Cavaliers,CLE,108,Indiana Pacers,IND,103,0,Gainbridge Fieldhouse,0,0,0,0,0
2024-03-18,7:30p,Detroit Pistons,DET,94,Boston Celtics,BOS,119,0,TD Garden,1,1,0,0,0
2024-03-18,7:30p,Miami Heat,MIA,91,Philadelphia 76ers,PHI,98,0,Wells Fargo Center,1,0,0,0,0
2024-03-18,8:00p,Portland Trail Blazers,POR,107,Chicago Bulls,CHI,110,0,United Center,0,0,0,0,0
2024-03-18,9:00p,Minnesota Timberwolves,MIN,114,Utah Jazz,UTA,104,0,Delta Center,0,0,0,0,0
2024-03-18,10:00p,New York Knicks,NYK,119,Golden State Warriors,GSW,112,0,Chase Center,0,0,0,0,0
2024-03-18,10:00p,Memphis Grizzlies,MEM,111,Sacramento Kings,SAC,121,1,Golden 1 Center,0,0,0,0,0
2024-03-18,10:30p,Atlanta Hawks,ATL,105,Los Angeles Lakers,LAL,136,0,Crypto.com Arena,1,0,0,0,0
2024-03-19,7:00p,Charlotte Hornets,CHO,92,Orlando Magic,ORL,112,0,Kia Center,0,0,0,0,0
2024-03-19,7:00p,Houston Rockets,HOU,137,Washington Wizards,WAS,114,0,Capital One Arena,0,0,0,0,0
2024-03-19,7:30p,New Orleans Pelicans,NOP,104,Brooklyn Nets,BRK,91,0,Barclays Center,0,0,0,0,0
2024-03-19,8:00p,Dallas Mavericks,DAL,113,San Antonio Spurs,SAS,107,0,Frost Bank Center,0,0,0,0,0
2024-03-19,9:00p,Denver Nuggets,DEN,115,Minnesota Timberwolves,MIN,112,0,Target Center,0,1,0,0,0
2024-03-20,7:00p,Miami Heat,MIA,107,Cleveland Cavaliers,CLE,104,0,Rocket Mortgage Fieldhouse,0,0,0,0,0
2024-03-20,7:00p,Indiana Pacers,IND,122,Detroit Pistons,DET,103,0,Little Caesars Arena,0,0,0,0,0
2024-03-20,7:30p,Milwaukee Bucks,MIL,119,Boston Celtics,BOS,122,0,TD Garden,0,0,0,0,0
2024-03-20,7:30p,Sacramento Kings,SAC,123,Toronto Raptors,TOR,89,0,Scotiabank Arena,0,0,0,0,0
2024-03-20,8:00p,Utah Jazz,UTA,107,Oklahoma City Thunder,OKC,119,0,Paycom Center,0,0,0,0,0
2024-03-20,10:00p,Memphis Grizzlies,MEM,116,Golden State Warriors,GSW,137,0,Chase Center,0,0,0,0,0
2024-03-20,10:00p,Philadelphia 76ers,PHI,102,Phoenix Suns,PHO,115,0,Footprint Center,0,0,0,0,0
2024-03-20,10:00p,Los Angeles Clippers,LAC,116,Portland Trail Blazers,POR,103,0,Moda Center,0,0,0,0,0
2024-03-21,7:00p,New Orleans Pelicans,NOP,106,Orlando Magic,ORL,121,0,Kia Center,0,0,0,0,0
2024-03-21,7:00p,Sacramento Kings,SAC,102,Washington Wizards,WAS,109,0,Capital One Arena,1,0,0,0,0
2024-03-21,8:00p,Chicago Bulls,CHI,117,Houston Rockets,HOU,127,0,Toyota Center,0,0,0,0,0
2024-03-21,8:00p,Brooklyn Nets,BRK,108,Milwaukee Bucks,MIL,115,0,Fiserv Forum,0,1,0,0,0
2024-03-21,8:30p,Utah Jazz,UTA,97,Dallas Mavericks,DAL,113,0,American Airlines Center,1,0,0,0,0
2024-03-21,9:00p,New York Knicks,NYK,100,Denver Nuggets,DEN,113,0,Ball Arena,0,0,0,0,0
2024-03-21,10:30p,Atlanta Hawks,ATL,115,Phoenix Suns,PHO,128,0,Footprint Center,0,1,0,0,0
2024-03-22,7:00p,Boston Celtics,BOS,129,Detroit Pistons,DET,102,0,Little Caesars Arena,0,0,0,0,0
2024-03-22,7:00p,Oklahoma City Thunder,OKC,123,Toronto Raptors,TOR,103,0,Scotiabank Arena,0,0,0,0,0
2024-03-22,8:00p,New Orleans Pelicans,NOP,111,Miami Heat,MIA,88,0,Kaseya Center,1,0,0,0,0
2024-03-22,8:00p,Cleveland Cavaliers,CLE,91,Minnesota Timberwolves,MIN,104,0,Target Center,0,0,0,0,0
2024-03-22,8:00p,Memphis Grizzlies,MEM,99,San Antonio Spurs,SAS,97,0,Frost Bank Center,0,0,0,0,0
2024-03-22,10:00p,Indiana Pacers,IND,123,Golden State Warriors,GSW,111,0,Chase Center,0,0,0,0,0
2024-03-22,10:00p,Los Angeles Clippers,LAC,125,Portland Trail Blazers,POR,117,0,Moda Center,0,0,0,0,0
2024-03-22,10:30p,Philadelphia 76ers,PHI,94,Los Angeles Lakers,LAL,101,0,Crypto.com Arena,0,0,0,0,0
2024-03-23,1:00p,Brooklyn Nets,BRK,93,New York Knicks,NYK,105,0,Madison Square Garden (IV),0,0,0,0,0
2024-03-23,7:00p,Sacramento Kings,SAC,109,Orlando Magic,ORL,107,0,Kia Center,0,0,0,0,0
2024-03-23,7:30p,Charlotte Hornets,CHO,91,Atlanta Hawks,ATL,132,0,State Farm Arena,0,0,0,0,0
2024-03-23,8:00p,Boston Celtics,BOS,124,Chicago Bulls,CHI,113,0,United Center,1,0,0,0,0
2024-03-23,8:00p,Utah Jazz,UTA,119,Houston Rockets,HOU,147,0,Toyota Center,0,0,0,0,0
2024-03-23,8:00p,Phoenix Suns,PHO,131,San Antonio Spurs,SAS,106,0,Frost Bank Center,0,1,0,0,0
2024-03-23,8:00p,Toronto Raptors,TOR,109,Washington Wizards,WAS,112,0,Capital One Arena,1,0,0,0,0
2024-03-23,10:00p,Denver Nuggets,DEN,114,Portland Trail Blazers,POR,111,0,Moda Center,0,1,0,0,0
2024-03-24,3:00p,New Orleans Pelicans,NOP,114,Detroit Pistons,DET,101,0,Little Caesars Arena,0,0,0,0,0
2024-03-24,3:30p,Philadelphia 76ers,PHI,121,Los Angeles Clippers,LAC,107,0,Crypto.com Arena,0,0,0,0,0
2024-03-24,6:00p,Cleveland Cavaliers,CLE,84,Miami Heat,MIA,121,0,Kaseya Center,0,0,0,0,0
2024-03-24,7:00p,Oklahoma City Thunder,OKC,93,Milwaukee Bucks,MIL,118,0,Fiserv Forum,0,0,0,0,0
2024-03-24,7:00p,Golden State Warriors,GSW,110,Minnesota Timberwolves,MIN,114,0,Target Center,0,0,0,0,0
2024-03-24,10:00p,Indiana Pacers,IND,145,Los Angeles Lakers,LAL,150,0,Crypto.com Arena,0,0,0,0,0
2024-03-25,7:00p,Charlotte Hornets,CHO,92,Cleveland Cavaliers,CLE,115,0,Rocket Mortgage Fieldhouse,0,1,0,0,0
2024-03-25,7:30p,Boston Celtics,BOS,118,Atlanta Hawks,ATL,120,0,State Farm Arena,0,0,0,0,0
2024-03-25,7:30p,Detroit Pistons,DET,99,New York Knicks,NYK,124,0,Madison Square Garden (IV),1,0,0,0,0
2024-03-25,7:30p,Brooklyn Nets,BRK,96,Toronto Raptors,TOR,88,0,Scotiabank Arena,0,0,0,0,0
2024-03-25,8:00p,Washington Wizards,WAS,107,Chicago Bulls,CHI,105,0,United Center,0,0,0,0,0
2024-03-25,8:00p,Portland Trail Blazers,POR,92,Houston Rockets,HOU,110,0,Toyota Center,0,0,0,0,0
2024-03-25,8:00p,Phoenix Suns,PHO,102,San Antonio Spurs,SAS,104,0,Frost Bank Center,0,0,0,0,0
2024-03-25,9:00p,Memphis Grizzlies,MEM,103,Denver Nuggets,DEN,128,0,Ball Arena,0,0,0,0,0
2024-03-25,9:00p,Dallas Mavericks,DAL,115,Utah Jazz,UTA,105,0,Delta Center,0,0,0,0,0
2024-03-25,10:00p,Philadelphia 76ers,PHI,96,Sacramento Kings,SAC,108,0,Golden 1 Center,1,0,0,0,0
2024-03-25,10:30p,Indiana Pacers,IND,133,Los Angeles Clippers,LAC,116,0,Crypto.com Arena,1,1,0,0,0
2024-03-26,7:30p,Golden State Warriors,GSW,113,Miami Heat,MIA,92,0,Kaseya Center,0,0,0,0,0
2024-03-26,7:30p,Los Angeles Lakers,LAL,128,Milwaukee Bucks,MIL,124,2,Fiserv Forum,0,0,0,0,0
2024-03-26,8:00p,Oklahoma City Thunder,OKC,119,New Orleans Pelicans,NOP,112,0,Smoothie King Center,0,0,0,0,0
2024-03-26,10:00p,Dallas Mavericks,DAL,132,Sacramento Kings,SAC,96,0,Golden 1 Center,1,1,0,0,0
2024-03-27,7:00p,Cleveland Cavaliers,CLE,111,Charlotte Hornets,CHO,118,0,Spectrum Center,0,0,0,0,0
2024-03-27,7:00p,Golden State Warriors,GSW,101,Orlando Magic,ORL,93,0,Kia Center,1,0,0,0,0
2024-03-27,7:00p,Brooklyn Nets,BRK,122,Washington Wizards,WAS,119,1,Capital One Arena,0,0,0,0,0
2024-03-27,7:30p,Portland Trail Blazers,POR,106,Atlanta Hawks,ATL,120,0,State Farm Arena,0,0,0,0,0
2024-03-27,7:30p,Los Angeles Clippers,LAC,108,Philadelphia 76ers,PHI,107,0,Wells Fargo Center,0,0,0,0,0
2024-03-27,7:30p,New York Knicks,NYK,145,Toronto Raptors,TOR,101,0,Scotiabank Arena,0,0,0,0,0
2024-03-27,8:00p,Indiana Pacers,IND,99,Chicago Bulls,CHI,125,0,United Center,0,0,0,0,0
2024-03-27,8:00p,Los Angeles Lakers,LAL,136,Memphis Grizzlies,MEM,124,0,FedEx Forum,1,0,0,0,0
2024-03-27,8:00p,Detroit Pistons,DET,91,Minnesota Timberwolves,MIN,106,0,Target Center,0,0,0,0,0
2024-03-27,8:00p,Houston Rockets,HOU,132,Oklahoma City Thunder,OKC,126,1,Paycom Center,0,1,0,0,0
2024-03-27,9:00p,San Antonio Spurs,SAS,118,Utah Jazz,UTA,111,0,Delta Center,0,0,0,0,0
2024-03-27,10:00p,Phoenix Suns,PHO,104,Denver Nuggets,DEN,97,0,Ball Arena,0,0,0,0,0
2024-03-28,7:30p,Boston Celtics,BOS,122,Atlanta Hawks,ATL,123,1,State Farm Arena,0,1,0,0,0
2024-03-28,8:00p,Milwaukee Bucks,MIL,100,New Orleans Pelicans,NOP,107,0,Smoothie King Center,0,0,0,0,0
2024-03-29,7:00p,Golden State Warriors,GSW,115,Charlotte Hornets,CHO,97,0,Spectrum Center,0,0,0,0,0
