Date,Team,Player,Status,Reason
3/26/2022,TOR,Malachi Flynn,Out,Injury/Illness - Left Hamstring; Strain
3/26/2022,TOR,David Johnson,Out,G League - Two-Way
3/26/2022,TOR,Gary Trent Jr.,Questionable,Injury/Illness - Left Foot; big toe - hyperextension
3/26/2022,BRK,LaMarcus Aldridge,Out,Injury/Illness - Right Hip; Impingement
3/26/2022,BRK,Seth Curry,Probable,Injury/Illness - Left Ankle; Sprain
3/26/2022,BRK,Goran Dragic,Probable,Injury/Illness - Left Knee; Soreness
3/26/2022,BRK,David Duke Jr.,Out,G League - Two-Way
3/26/2022,BRK,Joe Harris,Out,Injury/Illness - Left Ankle; Surgery
3/26/2022,BRK,Day'Ron Sharpe,Out,G League - On Assignment
3/26/2022,BRK,Ben Simmons,Out,Injury/Illness - N/a; Return to Competition Reconditioning/Back Soreness
3/26/2022,MIA,Jimmy Butler,Questionable,Injury/Illness - Right Ankle; Sprain
3/26/2022,MIA,Tyler Herro,Questionable,Injury/Illness - Left Knee; Sprain
3/26/2022,MIA,Caleb Martin,Questionable,Injury/Illness - Left Knee; Hyperextended
3/26/2022,MIA,Mychal Mulder,Out,G League - Two-Way
3/26/2022,MIA,Victor Oladipo,Questionable,Injury/Illness - Right Knee; Injury Recovery
3/26/2022,MIA,Duncan Robinson,Questionable,Injury/Illness - Right Achilles; Irritation
3/26/2022,MIA,Javonte Smart,Out,G League - Two-Way
3/26/2022,MIA,P.J. Tucker,Questionable,Injury/Illness - Left Knee; Irritation
3/26/2022,MIA,Gabe Vincent,Out,Injury/Illness - Right Big Toe; Contusion
3/26/2022,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Meniscus Tear
3/26/2022,CHI,Alex Caruso,Probable,Injury/Illness - Left Low Back; Contusion
3/26/2022,CHI,Tyler Cook,Out,G League - Two-Way
3/26/2022,CHI,DeMar DeRozan,Probable,Injury/Illness - Left Adductor; Strain
3/26/2022,CHI,Malcolm Hill,Out,G League - Two-Way
3/26/2022,CHI,Marko Simonovic,Out,G League - On Assignment
3/26/2022,CLE,Jarrett Allen,Out,Injury/Illness - Left 3rd Finger; Fracture
3/26/2022,CLE,Rajon Rondo,Out,Injury/Illness - Right Ankle; Sprain
3/26/2022,CLE,Collin Sexton,Out,Injury/Illness - Left Knee; Meniscal Tear
3/26/2022,CLE,Dean Wade,Out,Injury/Illness - Right Knee; Soreness
3/26/2022,MEM,Brandon Clarke,Out,Injury/Illness - Left Hip; Soreness
3/26/2022,MEM,Ja Morant,Out,Injury/Illness - Right Knee; Soreness
3/26/2022,MEM,Yves Pons,Out,G League - Two-Way
3/26/2022,MEM,Tyrell Terry,Out,G League - Two-Way
3/26/2022,MEM,Killian Tillie,Out,Injury/Illness - Left Knee; Soreness
3/26/2022,MIL,Giannis Antetokounmpo,Questionable,Injury/Illness - Right Knee; Soreness
3/26/2022,MIL,DeAndre' Bembry,Out,Injury/Illness - Right Knee; Surgery
3/26/2022,MIL,Jrue Holiday,Out,Injury/Illness - Left Ankle; Soreness
3/26/2022,MIL,Serge Ibaka,Out,Injury/Illness - Non-covid; Illness
3/26/2022,MIL,Khris Middleton,Probable,Injury/Illness - Left Wrist; Soreness
3/26/2022,DEN,Vlatko Cancar,Out,Injury/Illness - Right Foot; Surgery
3/26/2022,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery
3/26/2022,DEN,Zeke Nnaji,Out,Injury/Illness - Bilateral Knee; Soreness
3/26/2022,DEN,Michael Porter Jr.,Out,Injury/Illness - Lumbar Spine; Surgery
3/26/2022,OKC,Luguentz Dort,Out,Injury/Illness - Left Shoulder; Surgery
3/26/2022,OKC,Derrick Favors,Out,Injury/Illness - Low Back; Soreness
3/26/2022,OKC,Josh Giddey,Out,Injury/Illness - Right Hip; Soreness
3/26/2022,OKC,Shai Gilgeous-Alexander,Questionable,Injury/Illness - Right Ankle; Soreness
3/26/2022,OKC,Ty Jerome,Out,Injury/Illness - N/A; Sports Hernia Surgery
3/26/2022,OKC,Mike Muscala,Out,Injury/Illness - Right Ankle; Surgery
3/26/2022,OKC,Jeremiah Robinson-Earl,Out,Injury/Illness - Right Foot; Third Metatarsal Fracture
3/26/2022,OKC,Kenrich Williams,Out,Injury/Illness - Left Knee; Sprain
3/26/2022,HOU,Eric Gordon,Out,Injury/Illness - Right Groin; Soreness
3/26/2022,HOU,Anthony Lamb,Out,G League - Two-Way
3/26/2022,HOU,Trevelin Queen,Out,G League - Two-Way
3/26/2022,POR,Eric Bledsoe,Out,Injury/Illness - Left Achilles; tendinopathy
3/26/2022,POR,Josh Hart,Out,Injury/Illness - Left Knee; patellar tendinopathy
3/26/2022,POR,Joe Ingles,Out,Injury/Illness - Left Knee; recovery
3/26/2022,POR,Damian Lillard,Out,Injury/Illness - Core; muscle recovery
3/26/2022,POR,Nassir Little,Out,Injury/Illness - Left Shoulder; recovery
3/26/2022,POR,Didi Louzada,Out,Injury/Illness - Left Knee; recovery
3/26/2022,POR,Jusuf Nurkic,Out,Injury/Illness - Left Foot; plantar fasciitis
3/26/2022,POR,Anfernee Simons,Out,Injury/Illness - Left Knee; patellar tendinopathy
3/26/2022,POR,Justise Winslow,Out,Injury/Illness - Left Calf; inflammation
3/27/2022,DET,Hamidou Diallo,Out,Injury/Illness - Left Finger; Sprain
3/27/2022,DET,Luka Garza,Out,G League - On Assignment
3/27/2022,DET,Jerami Grant,Out,Injury/Illness - Left Calf; Strain
3/27/2022,DET,Saben Lee,Out,G League - On Assignment
3/27/2022,DET,Isaiah Livers,Out,Injury/Illness - Head; Concussion
3/27/2022,DET,Chris Smith,Out,Injury/Illness - Left Knee; Sprain
3/27/2022,NYK,Quentin Grimes,Out,Injury/Illness - Right Knee; Sore
3/27/2022,NYK,Feron Hunt,Out,G League - Two-Way
3/27/2022,NYK,Nerlens Noel,Out,Injury/Illness - Left Foot; Sore
3/27/2022,NYK,Cam Reddish,Out,Injury/Illness - Right Shoulder; AC injury
3/27/2022,NYK,Derrick Rose,Out,Injury/Illness - Right Ankle; Surgery
3/27/2022,NYK,Kemba Walker,Out,Not With Team
3/27/2022,GSW,Stephen Curry,Out,Injury/Illness - Left Foot; Sprain
3/27/2022,GSW,Andre Iguodala,Out,Injury/Illness - Low Back; Injury Management
3/27/2022,GSW,Quinndary Weatherspoon,Out,G League - Two-Way
3/27/2022,GSW,James Wiseman,Out,Injury/Illness - Right Knee; Injury Management
3/27/2022,WAS,Bradley Beal,Out,Injury/Illness - Left Wrist; Left wrist surgery
3/27/2022,WAS,Vernon Carey Jr.,Out,Injury/Illness - Right Calf; Right calf strain
3/27/2022,WAS,Kyle Kuzma,Out,Injury/Illness - Right Knee; Right knee tendinitis
3/27/2022,BOS,Jaylen Brown,Probable,Injury/Illness - Right Knee; Soreness
3/27/2022,BOS,Malik Fitts,Out,G League - On Assignment
3/27/2022,BOS,Al Horford,Out,Personal Reasons
3/27/2022,BOS,Matt Ryan,Out,G League - Two-Way
3/27/2022,BOS,Nik Stauskas,Out,G League - On Assignment
3/27/2022,BOS,Jayson Tatum,Probable,Injury/Illness - Right Patella; Tendinopathy
3/27/2022,BOS,Brodric Thomas,Out,G League - Two-Way
3/27/2022,MIN,Malik Beasley,Out,Injury/Illness - Left Ankle; Sprain
3/27/2022,MIN,Jaden McDaniels,Out,Injury/Illness - Left Ankle; Sprain
3/27/2022,MIN,Jordan McLaughlin,Questionable,Injury/Illness - Left Quad; Contusion
3/27/2022,MIN,McKinley Wright IV,Out,G League - Two-Way
3/27/2022,PHI,Charles Bassey,Out,G League - On Assignment
3/27/2022,PHI,Myles Powell,Out,G League - Two-Way
3/27/2022,PHI,Jaden Springer,Out,Injury/Illness - Left Groin; Soreness / G League Assignment
3/27/2022,PHO,Cameron Johnson,Out,Injury/Illness - Right Quad; Contusion
3/27/2022,PHO,Frank Kaminsky,Out,Injury/Illness - Right Knee; Stress reaction
3/27/2022,PHO,Gabriel Lundberg,Out,Not With Team
3/27/2022,PHO,JaVale McGee,Out,Injury/Illness - Non-covid; Illness
3/27/2022,PHO,Dario Saric,Out,Injury/Illness - Right Acl; Tear
3/27/2022,LAL,Anthony Davis,Out,Injury/Illness - Right Mid-foot; Sprain
3/27/2022,LAL,Talen Horton-Tucker,Probable,Injury/Illness - Left Ankle; Sprain
3/27/2022,LAL,Dwight Howard,Questionable,Injury/Illness - Hip; Soreness
3/27/2022,LAL,LeBron James,Questionable,Injury/Illness - Left Knee; Soreness/effusion
3/27/2022,LAL,Mason Jones,Out,G League - Two-Way
3/27/2022,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
3/27/2022,NOP,Brandon Ingram,Probable,Injury/Illness - Right Hamstring; Soreness
3/27/2022,NOP,Kira Lewis Jr.,Out,Injury/Illness - Right Knee ACL/MCL; Sprain
3/27/2022,NOP,CJ McCollum,Questionable,Injury/Illness - Left Ankle; Sprain
3/27/2022,NOP,Larry Nance Jr.,Doubtful,Injury/Illness - Right Knee; Arthroscopy
3/27/2022,NOP,Jonas Valanciunas,Questionable,Injury/Illness - Right Foot; Soreness
3/27/2022,NOP,Zion Williamson,Out,Injury/Illness - Right Foot; Fracture
3/27/2022,BRK,Seth Curry,Questionable,Injury/Illness - Left Ankle; Sprain
3/27/2022,BRK,Goran Dragic,Probable,Injury/Illness - Left Knee; Soreness
3/27/2022,BRK,Joe Harris,Out,Injury/Illness - Left Ankle; Surgery
3/27/2022,BRK,Ben Simmons,Out,Injury/Illness - N/a; Return to Competition Reconditioning/Back Soreness
3/27/2022,CHO,James Bouknight,Out,G League - On Assignment
3/27/2022,CHO,Gordon Hayward,Out,Injury/Illness - Left Ankle; Sprain
3/27/2022,CHO,Kai Jones,Out,G League - On Assignment
3/27/2022,CHO,Arnoldas Kulboka,Out,G League - Two-Way
3/27/2022,CHO,Scottie Lewis,Out,G League - Two-Way
3/27/2022,DAL,Davis Bertans,Probable,Injury/Illness - Right Knee; Soreness
3/27/2022,DAL,Sterling Brown,Out,Health and Safety Protocols
3/27/2022,DAL,Trey Burke,Questionable,Injury/Illness - Illness; Non-Covid
3/27/2022,DAL,Tim Hardaway Jr.,Out,Injury/Illness - Left Foot; Surgery
3/27/2022,DAL,Theo Pinson,Out,Injury/Illness - Right Fifth Finger; Fracture
3/27/2022,UTA,Udoka Azubuike,Out,Injury/Illness - Right Ankle; Surgery
3/27/2022,UTA,Bojan Bogdanovic,Out,Injury/Illness - Left Calf; Strain
3/27/2022,UTA,Danuel House Jr.,Out,Injury/Illness - Left Knee; Bone Bruise
3/27/2022,UTA,Hassan Whiteside,Questionable,Injury/Illness - Right Foot; Sprain
3/28/2022,ATL,John Collins,Out,"Injury/Illness - Right Ring Finger; Sprain, Right Foot Strain"
3/28/2022,ATL,Sharife Cooper,Out,G League - Two-Way
3/28/2022,ATL,Danilo Gallinari,Out,Injury/Illness - Right Elbow; Contusion
3/28/2022,ATL,De'Andre Hunter,Out,Injury/Illness - Right Knee; Soreness
3/28/2022,ATL,Skylar Mays,Out,Injury/Illness - Non-COVID; Illness
3/28/2022,IND,Oshae Brissett,Out,Injury/Illness - Back; Sore
3/28/2022,IND,Malcolm Brogdon,Out,Rest
3/28/2022,IND,Chris Duarte,Out,Injury/Illness - Left Big Toe; Sore
3/28/2022,IND,Isaiah Jackson,Out,Injury/Illness - N/a; Headache
3/28/2022,IND,T.J. McConnell,Out,Injury/Illness - Right Wrist; Ligament Surgery
3/28/2022,IND,Ricky Rubio,Out,Injury/Illness - Left Knee; ACL tear
3/28/2022,IND,Myles Turner,Out,Injury/Illness - Right Foot; Stress Reaction
3/28/2022,IND,T.J. Warren,Out,Injury/Illness - Right Navicular; Fracture
3/28/2022,IND,Duane Washington Jr.,Out,Injury/Illness - Right Hip; Bruise
3/28/2022,CHO,James Bouknight,Out,G League - On Assignment
3/28/2022,CHO,Gordon Hayward,Out,Injury/Illness - Left Ankle; Sprain
3/28/2022,CHO,Kai Jones,Out,G League - On Assignment
3/28/2022,CHO,Arnoldas Kulboka,Out,G League - Two-Way
3/28/2022,CHO,Scottie Lewis,Out,G League - On Assignment
3/28/2022,DEN,Vlatko Cancar,Out,Injury/Illness - Right Foot; Surgery
3/28/2022,DEN,JaMychal Green,Out,Injury/Illness - Right Wrist; Sprain
3/28/2022,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery
3/28/2022,DEN,Zeke Nnaji,Out,Injury/Illness - Bilateral Knee; Soreness
3/28/2022,DEN,Michael Porter Jr.,Out,Injury/Illness - Lumbar Spine; Surgery
3/28/2022,CLE,Jarrett Allen,Out,Injury/Illness - Left 3rd Finger; Fracture
3/28/2022,CLE,RJ Nembhard Jr.,Out,G League - Two-Way
3/28/2022,CLE,Rajon Rondo,Out,Injury/Illness - Right Ankle; Sprain
3/28/2022,CLE,Collin Sexton,Out,Injury/Illness - Left Knee; Meniscal Tear
3/28/2022,CLE,Dean Wade,Out,Injury/Illness - Right Knee; Soreness
3/28/2022,ORL,Bol Bol,Out,Injury/Illness - Right Foot; Surgery
3/28/2022,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury recovery
3/28/2022,ORL,Jalen Suggs,Out,Injury/Illness - Right Ankle; Bone bruise
3/28/2022,BOS,Jaylen Brown,Out,Injury/Illness - Right Knee; Tendinopathy
3/28/2022,BOS,Al Horford,Out,Personal Reasons
3/28/2022,BOS,Jayson Tatum,Out,Injury/Illness - Right Patella; Tendinopathy
3/28/2022,BOS,Robert Williams III,Out,Injury/Illness - Left Knee; Lateral Meniscal Tear
3/28/2022,TOR,Khem Birch,Out,Injury/Illness - Right Knee; Swelling
3/28/2022,TOR,Isaac Bonga,Out,G League - On Assignment
3/28/2022,TOR,Justin Champagnie,Out,G League - Two-Way
3/28/2022,TOR,Malachi Flynn,Out,Injury/Illness - Left Hamstring; Strain
3/28/2022,TOR,David Johnson,Out,G League - Two-Way
3/28/2022,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Meniscus Tear
3/28/2022,CHI,Tyler Cook,Out,G League - Two-Way
3/28/2022,CHI,Malcolm Hill,Out,G League - Two-Way
3/28/2022,CHI,Marko Simonovic,Out,G League - On Assignment
3/28/2022,NYK,Quentin Grimes,Out,Injury/Illness - Right Knee; sore
3/28/2022,NYK,Feron Hunt,Out,G League - Two-Way
3/28/2022,NYK,Nerlens Noel,Out,Injury/Illness - Left Foot; sore
3/28/2022,NYK,Cam Reddish,Out,Injury/Illness - Right Shoulder; AC injury
3/28/2022,NYK,Derrick Rose,Out,Injury/Illness - Right Ankle; surgery
3/28/2022,NYK,Kemba Walker,Out,Not With Team
3/28/2022,MIA,Caleb Martin,Out,Injury/Illness - Right Calf; Contusion
3/28/2022,MIA,Mychal Mulder,Out,G League - Two-Way
3/28/2022,MIA,Javonte Smart,Out,G League - Two-Way
3/28/2022,SAC,Terence Davis,Out,Injury/Illness - Right Wrist; ECU Tendon Recovery
3/28/2022,SAC,De'Aaron Fox,Out,Injury/Illness - Right Hand; Soreness
3/28/2022,SAC,Richaun Holmes,Out,Personal Reasons
3/28/2022,SAC,Josh Jackson,Out,Injury/Illness - -; Non-COVID Illness
3/28/2022,SAC,Alex Len,Out,Not With Team
3/28/2022,SAC,Domantas Sabonis,Out,Injury/Illness - Left Knee; Contusion
3/28/2022,GSW,Stephen Curry,Out,Injury/Illness - Left Foot; Sprain
3/28/2022,GSW,Draymond Green,Out,Injury/Illness - Left Low Back; Injury Management
3/28/2022,GSW,Otto Porter Jr.,Out,Injury/Illness - Low Back; Injury Management
3/28/2022,GSW,Klay Thompson,Out,Injury/Illness - Right Achilles Tendon; Injury Management
3/28/2022,GSW,Quinndary Weatherspoon,Out,Injury/Illness - Left Ankle; Soreness
3/28/2022,GSW,James Wiseman,Out,Injury/Illness - Right Knee; Injury Management
3/28/2022,MEM,Santi Aldama,Out,G League - On Assignment
3/28/2022,MEM,Brandon Clarke,Questionable,Injury/Illness - Left Hip; Soreness
3/28/2022,MEM,Jaren Jackson Jr.,Out,Injury/Illness - Right Thigh; Soreness
3/28/2022,MEM,Ja Morant,Out,Injury/Illness - Right Knee; Soreness
3/28/2022,MEM,Yves Pons,Out,G League - Two-Way
3/28/2022,MEM,Tyrell Terry,Out,G League - Two-Way
3/28/2022,MEM,Killian Tillie,Out,Injury/Illness - Left Knee; Soreness
3/28/2022,HOU,Eric Gordon,Out,Injury/Illness - Right Groin; Soreness
3/28/2022,HOU,Anthony Lamb,Out,G League - Two-Way
3/28/2022,HOU,Trevelin Queen,Out,G League - Two-Way
3/28/2022,HOU,Dennis Schroder,Out,Injury/Illness - Left Shoulder; Soreness
3/28/2022,HOU,Christian Wood,Out,Injury/Illness - Left Hamstring; Tightness
3/28/2022,SAS,Devontae Cacok,Out,G League - On Assignment
3/28/2022,SAS,Romeo Langford,Out,Injury/Illness - Right Hamstring; Strain
3/28/2022,SAS,Doug McDermott,Out,Injury/Illness - Right Ankle; Sprain
3/28/2022,SAS,DJ Stewart,Out,G League - Two-Way
3/28/2022,SAS,Lonnie Walker IV,Out,Injury/Illness - Low Back; Tightness
3/28/2022,SAS,Robert Woodard II,Out,G League - Two-Way
3/28/2022,OKC,Darius Bazley,Out,Injury/Illness - Right Knee; Non-displaced tibial plateau fracture
3/28/2022,OKC,Luguentz Dort,Out,Injury/Illness - Left Shoulder; Surgery
3/28/2022,OKC,Derrick Favors,Out,Injury/Illness - Low Back; Soreness
3/28/2022,OKC,Josh Giddey,Out,Injury/Illness - Right Hip; Soreness
3/28/2022,OKC,Shai Gilgeous-Alexander,Out,Injury/Illness - Right Ankle; Soreness
3/28/2022,OKC,Ty Jerome,Out,Injury/Illness - N/a; Sports Hernia Surgery
3/28/2022,OKC,Mike Muscala,Out,Injury/Illness - Right Ankle; Surgery
3/28/2022,OKC,Kenrich Williams,Out,Injury/Illness - Left Knee; Sprain
3/28/2022,POR,Eric Bledsoe,Out,Injury/Illness - Left Achilles; tendinopathy
3/28/2022,POR,Greg Brown III,Doubtful,Injury/Illness - Left Eye; corneal abrasion
3/28/2022,POR,Josh Hart,Out,Injury/Illness - Left Knee; patellar tendinopathy
3/28/2022,POR,Joe Ingles,Out,Injury/Illness - Left Knee; recovery
3/28/2022,POR,Damian Lillard,Out,Injury/Illness - Core; muscle recovery
3/28/2022,POR,Nassir Little,Out,Injury/Illness - Left Shoulder; recovery
3/28/2022,POR,Didi Louzada,Out,Injury/Illness - Left Knee; recovery
3/28/2022,POR,Jusuf Nurkic,Out,Injury/Illness - Left Foot; plantar fasciitis
3/28/2022,POR,Anfernee Simons,Out,Injury/Illness - Left Knee; patellar tendinopathy
3/28/2022,POR,Trendon Watford,Out,Injury/Illness - Left Knee; bone contusion
3/28/2022,POR,Justise Winslow,Out,Injury/Illness - Left Calf; inflammation
3/29/2022,CHI,Lonzo Ball,Out,Injury/Illness - Left Knee; Meniscus Tear
3/29/2022,CHI,Tyler Cook,Out,G League - Two-Way
3/29/2022,CHI,Malcolm Hill,Out,G League - Two-Way
3/29/2022,CHI,Marko Simonovic,Out,G League - On Assignment
3/29/2022,WAS,Bradley Beal,Out,Injury/Illness - Left Wrist; Left wrist surgery
3/29/2022,WAS,Vernon Carey Jr.,Out,Injury/Illness - Right Calf; Right calf strain
3/29/2022,WAS,Kyle Kuzma,Out,Injury/Illness - Right Knee; Right knee tendinitis
3/29/2022,WAS,Jordan Schakel,Out,G League - Two-Way
3/29/2022,WAS,Isaiah Todd,Out,G League - On Assignment
3/29/2022,WAS,Cassius Winston,Out,G League - Two-Way
3/29/2022,MIL,DeAndre' Bembry,Out,Injury/Illness - Right Knee; Surgery
3/29/2022,PHI,Charles Bassey,Out,G League - On Assignment
3/29/2022,PHI,Myles Powell,Out,G League - Two-Way
3/29/2022,PHI,Jaden Springer,Out,Injury/Illness - Left Groin; Soreness / G League Assignment
3/29/2022,BRK,David Duke Jr.,Out,G League - Two-Way
3/29/2022,BRK,Joe Harris,Out,Injury/Illness - Left Ankle; Surgery
3/29/2022,BRK,Day'Ron Sharpe,Out,G League - On Assignment
3/29/2022,BRK,Ben Simmons,Out,Injury/Illness - N/a; Return to Competition Reconditioning/Back Soreness
3/29/2022,DET,Hamidou Diallo,Out,Injury/Illness - Left Finger; Avulsion Fracture
3/29/2022,DET,Luka Garza,Out,G League - On Assignment
3/29/2022,DET,Jerami Grant,Out,Injury/Illness - Left Calf; Strain
3/29/2022,DET,Saben Lee,Out,G League - On Assignment
3/29/2022,DET,Isaiah Livers,Out,Injury/Illness - Head; Concussion
3/29/2022,DET,Chris Smith,Out,Injury/Illness - Left Knee; Sprain
3/29/2022,DAL,Sterling Brown,Out,Health and Safety Protocols
3/29/2022,DAL,Trey Burke,Out,Health and Safety Protocols
3/29/2022,DAL,Tim Hardaway Jr.,Out,Injury/Illness - Left Foot; Surgery
3/29/2022,DAL,Theo Pinson,Out,Injury/Illness - Right Fifth Finger; Fracture
3/29/2022,LAL,Anthony Davis,Out,Injury/Illness - Right Mid-foot; Sprain
3/29/2022,LAL,LeBron James,Out,Injury/Illness - Left Ankle; Sprain
3/29/2022,LAL,Mason Jones,Out,G League - Two-Way
3/29/2022,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
3/29/2022,UTA,Udoka Azubuike,Out,Injury/Illness - Right Ankle; Surgery
3/29/2022,UTA,Bojan Bogdanovic,Questionable,Injury/Illness - Left Calf; Strain
3/29/2022,UTA,Rudy Gobert,Questionable,Injury/Illness - Right Lower Leg; Contusion
3/29/2022,UTA,Danuel House Jr.,Questionable,Injury/Illness - Left Knee; Bone Bruise
3/29/2022,UTA,Hassan Whiteside,Out,Injury/Illness - Right Foot; Sprain
3/30/2022,CLE,Jarrett Allen,Out,Injury/Illness - Left 3rd Finger; Fracture
3/30/2022,CLE,Evan Mobley,Out,Injury/Illness - Left Ankle; Sprain
3/30/2022,CLE,Rajon Rondo,Out,Injury/Illness - Right Ankle; Sprain
3/30/2022,CLE,Collin Sexton,Out,Injury/Illness - Left Knee; Meniscal Tear
3/30/2022,CLE,Dean Wade,Out,Injury/Illness - Right Knee; Surgery
3/30/2022,DAL,Sterling Brown,Out,Health and Safety Protocols
3/30/2022,DAL,Trey Burke,Out,Not With Team
3/30/2022,DAL,Spencer Dinwiddie,Out,Injury/Illness - Right Knee; Injury Recovery
3/30/2022,DAL,Tim Hardaway Jr.,Out,Injury/Illness - Left Foot; Surgery
3/30/2022,DAL,Frank Ntilikina,Out,Injury/Illness - Right Ankle; Sprain
3/30/2022,DAL,Theo Pinson,Out,Injury/Illness - Right Fifth Finger; Fracture
3/30/2022,DAL,Moses Wright,Out,G League - Two-Way
3/30/2022,DEN,Vlatko Cancar,Out,Injury/Illness - Right Foot; Surgery
3/30/2022,DEN,JaMychal Green,Out,Injury/Illness - Right Wrist; Sprain
3/30/2022,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery
3/30/2022,DEN,Zeke Nnaji,Out,Injury/Illness - Bilateral Knee; Soreness
3/30/2022,DEN,Michael Porter Jr.,Out,Injury/Illness - Lumbar Spine; Surgery
3/30/2022,IND,Oshae Brissett,Out,Injury/Illness - Lower Back; Sore
3/30/2022,IND,Malcolm Brogdon,Out,Rest
3/30/2022,IND,Chris Duarte,Out,Injury/Illness - Left Big Toe; Sore
3/30/2022,IND,Isaiah Jackson,Out,Injury/Illness - N/A; Headache
3/30/2022,IND,T.J. McConnell,Out,Injury/Illness - Right Wrist; Ligament Surgery
3/30/2022,IND,Ricky Rubio,Out,Injury/Illness - Left Knee; ACL Tear
3/30/2022,IND,Myles Turner,Out,Injury/Illness - Left Foot; Stress Reaction
3/30/2022,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
3/30/2022,ORL,Bol Bol,Out,Injury/Illness - Right Foot; Surgery
3/30/2022,ORL,Wendell Carter Jr.,Out,Injury/Illness - Left Wrist; Sprain
3/30/2022,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury recovery
3/30/2022,ORL,Jalen Suggs,Out,Injury/Illness - Right Ankle; Bone bruise
3/30/2022,WAS,Bradley Beal,Out,Injury/Illness - Left Wrist; Left wrist surgery
3/30/2022,WAS,Vernon Carey Jr.,Out,Injury/Illness - Right Calf; Right calf strain
3/30/2022,WAS,Kyle Kuzma,Out,Injury/Illness - Right Knee; Right knee tendinitis
3/30/2022,WAS,Jordan Schakel,Out,G League - Two-Way
3/30/2022,WAS,Isaiah Todd,Out,G League - On Assignment
3/30/2022,WAS,Cassius Winston,Out,G League - Two-Way
3/30/2022,CHO,James Bouknight,Out,G League - On Assignment
3/30/2022,CHO,Gordon Hayward,Out,Injury/Illness - Left Ankle; Sprain
3/30/2022,CHO,Kai Jones,Out,G League - On Assignment
3/30/2022,CHO,Arnoldas Kulboka,Out,G League - Two-Way
3/30/2022,CHO,Scottie Lewis,Out,G League - Two-Way
3/30/2022,CHO,JT Thor,Out,G League - On Assignment
3/30/2022,NYK,Quentin Grimes,Out,Injury/Illness - Right Knee; Sore
3/30/2022,NYK,Feron Hunt,Out,G League - Two-Way
3/30/2022,NYK,Nerlens Noel,Out,Injury/Illness - Left Foot; Sore
3/30/2022,NYK,Cam Reddish,Out,Injury/Illness - Right Shoulder; AC injury
3/30/2022,NYK,Derrick Rose,Out,Injury/Illness - Right Ankle; Surgery
3/30/2022,NYK,Kemba Walker,Out,Not With Team
3/30/2022,BOS,Matt Ryan,Out,G League - Two-Way
3/30/2022,BOS,Robert Williams III,Out,Injury/Illness - Left Knee; Meniscal Tear
3/30/2022,MIA,Caleb Martin,Out,Injury/Illness - Right Calf; Contusion
3/30/2022,MIA,Mychal Mulder,Out,G League - Two-Way
3/30/2022,MIA,Javonte Smart,Out,G League - Two-Way
3/30/2022,MIN,Malik Beasley,Out,Injury/Illness - Left Ankle; Sprain
3/30/2022,MIN,Jaden McDaniels,Out,Injury/Illness - Left Ankle; Sprain
3/30/2022,MIN,McKinley Wright IV,Out,G League - Two-Way
3/30/2022,TOR,Isaac Bonga,Out,G League - On Assignment
3/30/2022,TOR,Justin Champagnie,Out,G League - Two-Way
3/30/2022,TOR,Malachi Flynn,Out,Injury/Illness - Left Hamstring; Strain
3/30/2022,TOR,David Johnson,Out,G League - Two-Way
3/30/2022,ATL,John Collins,Out,"Injury/Illness - Right Ring Finger; Sprain, Right Foot Strain"
3/30/2022,ATL,Sharife Cooper,Out,G League - Two-Way
3/30/2022,ATL,Danilo Gallinari,Out,Injury/Illness - Right Elbow; Contusion
3/30/2022,ATL,Jalen Johnson,Out,Injury/Illness - Concussion; Protocol
3/30/2022,ATL,Skylar Mays,Out,Injury/Illness - Non-COVID; Illness
3/30/2022,OKC,Darius Bazley,Out,Injury/Illness - Right Knee; Non-displaced tibial plateau fracture
3/30/2022,OKC,Luguentz Dort,Out,Injury/Illness - Left Shoulder; Surgery
3/30/2022,OKC,Derrick Favors,Out,Injury/Illness - Low Back; Soreness
3/30/2022,OKC,Josh Giddey,Out,Injury/Illness - Right Hip; Soreness
3/30/2022,OKC,Shai Gilgeous-Alexander,Out,Injury/Illness - Right Ankle; Soreness
3/30/2022,OKC,Ty Jerome,Out,Injury/Illness - N/a; Sports Hernia Surgery
3/30/2022,OKC,Tre Mann,Out,Injury/Illness - Right Hamstring; Strain
3/30/2022,OKC,Mike Muscala,Out,Injury/Illness - Right Ankle; Surgery
3/30/2022,OKC,Kenrich Williams,Out,Injury/Illness - Left Knee; Sprain
3/30/2022,HOU,Eric Gordon,Out,Injury/Illness - Right Groin; Soreness
3/30/2022,HOU,Anthony Lamb,Out,G League - Two-Way
3/30/2022,HOU,Trevelin Queen,Out,G League - Two-Way
3/30/2022,HOU,Dennis Schroder,Out,Injury/Illness - Left Shoulder; Soreness
