Date,Team,B2B,Player,Opp,Off_PTS,Off_L5_PTS,AVG_PTS_H2H,Def_PTS,Def_L5_PTS
10/23/2024,MEM,0,Zach Edey,UTA,5.0,5.0,,13.0,13.0
10/23/2024,CLE,0,Tristan Thompson,TOR,2.0,2.0,,14.0,14.0
10/23/2024,UTA,0,Kyle Filipowski,MEM,0.0,0.0,,16.0,16.0
10/23/2024,UTA,0,Oscar Tshiebwe,MEM,0.0,0.0,,16.0,16.0
10/23/2024,CHO,0,Nick Richards,HOU,6.0,6.0,,6.0,6.0
10/23/2024,POR,0,Donovan Clingan,GSW,2.0,2.0,,10.0,10.0
10/23/2024,PHI,0,Adem Bona,MIL,2.0,2.0,,10.0,10.0
10/23/2024,CHO,0,Moussa Diabate,HOU,2.0,2.0,,6.0,6.0
10/23/2024,NOP,0,Trey Jemison,CHI,0.0,0.0,,10.0,10.0
10/23/2024,POR,0,Robert Williams,GSW,0.0,0.0,,10.0,10.0
10/23/2024,MIA,0,Kel'el Ware,ORL,0.0,0.0,,9.0,9.0
10/23/2024,CHO,0,Taj Gibson,HOU,0.0,0.0,,6.0,6.0
10/24/2024,DAL,0,Luka Doncic,SAS,28.0,28.0,29.0,28.0,28.0
10/24/2024,OKC,0,Shai Gilgeous-Alexander,DEN,28.0,28.0,28.75,28.0,28.0
10/24/2024,BOS,0,Jrue Holiday,WAS,12.5,12.5,11.25,11.0,11.0
10/24/2024,WAS,0,Jared Butler,BOS,6.0,6.0,9.0,12.0,12.0
10/24/2024,BOS,0,Payton Pritchard,WAS,9.0,9.0,11.714285714285714,11.0,11.0
10/24/2024,DEN,0,Jamal Murray,OKC,12.0,12.0,15.857142857142858,9.0,9.0
10/24/2024,DEN,0,Russell Westbrook,OKC,6.0,6.0,8.5,9.0,9.0
10/24/2024,MIN,0,Mike Conley,SAC,5.5,5.5,9.5,6.0,6.0
10/24/2024,SAS,0,Chris Paul,DAL,3.0,3.0,10.833333333333334,3.0,3.0
10/24/2024,SAS,0,Tre Jones,DAL,3.0,3.0,10.8,3.0,3.0
10/24/2024,DAL,0,Jazian Gortman,SAS,0.0,0.0,,28.0,28.0
10/24/2024,DAL,0,Spencer Dinwiddie,SAS,0.0,0.0,,28.0,28.0
10/24/2024,SAC,0,De'Aaron Fox,MIN,15.0,15.0,,12.0,12.0
10/24/2024,WAS,0,Bub Carrington,BOS,3.0,3.0,,12.0,12.0
10/24/2024,SAC,0,Jordan McLaughlin,MIN,0.0,0.0,,12.0,12.0
10/24/2024,BOS,0,JD Davison,WAS,0.0,0.0,,11.0,11.0
10/24/2024,MIN,0,Rob Dillingham,SAC,0.0,0.0,,6.0,6.0
10/24/2024,BOS,0,Derrick White,WAS,21.5,21.5,8.0,19.0,19.0
10/24/2024,MIN,0,Anthony Edwards,SAC,29.5,29.5,28.0,16.666666666666668,16.666666666666668
10/24/2024,WAS,0,Jordan Poole,BOS,26.0,26.0,17.4,16.0,16.0
10/24/2024,DEN,0,Christian Braun,OKC,16.0,16.0,8.875,16.0,16.0
10/24/2024,MIN,0,Nickeil Alexander-Walker,SAC,11.5,11.5,6.0,16.666666666666668,16.666666666666668
10/24/2024,MIN,0,Donte DiVincenzo,SAC,9.5,9.5,10.8,16.666666666666668,16.666666666666668
10/24/2024,DAL,0,Kyrie Irving,SAS,15.0,15.0,24.75,13.0,13.0
10/24/2024,DEN,0,Julian Strawther,OKC,6.0,6.0,6.0,16.0,16.0
10/24/2024,DAL,0,Jaden Hardy,SAS,11.0,11.0,6.8,13.0,13.0
10/24/2024,BOS,0,Jaden Springer,WAS,0.5,0.5,2.25,19.0,19.0
10/24/2024,WAS,0,Johnny Davis,BOS,0.0,0.0,3.5,16.0,16.0
10/24/2024,OKC,0,Aaron Wiggins,DEN,15.0,15.0,6.25,7.6,7.6
10/24/2024,OKC,0,Jalen Williams,DEN,12.0,12.0,14.0,7.6,7.6
10/24/2024,SAS,0,Malaki Branham,DAL,7.0,7.0,11.2,8.0,8.0
10/24/2024,OKC,0,Isaiah Joe,DEN,7.0,7.0,8.333333333333334,7.6,7.6
10/24/2024,SAC,0,Kevin Huerter,MIN,2.0,2.0,5.5,10.333333333333334,10.333333333333334
10/24/2024,SAS,0,Blake Wesley,DAL,6.0,6.0,4.2,8.0,8.0
10/24/2024,OKC,0,Cason Wallace,DEN,4.0,4.0,4.4,7.6,7.6
10/24/2024,OKC,0,Alex Caruso,DEN,0.0,0.0,0.75,7.6,7.6
10/24/2024,BOS,0,Baylor Scheierman,WAS,2.0,2.0,,19.0,19.0
10/24/2024,WAS,0,Kyshawn George,BOS,4.0,4.0,,16.0,16.0
10/24/2024,SAC,0,Malik Monk,MIN,17.0,17.0,,10.333333333333334,10.333333333333334
10/24/2024,MIN,0,Terrence Shannon Jr.,SAC,0.0,0.0,,16.666666666666668,16.666666666666668
10/24/2024,MIN,0,PJ Dozier,SAC,0.0,0.0,,16.666666666666668,16.666666666666668
10/24/2024,DEN,0,Trey Alexander,OKC,0.0,0.0,,16.0,16.0
10/24/2024,DEN,0,Jalen Pickett,OKC,0.0,0.0,,16.0,16.0
10/24/2024,DAL,0,Quentin Grimes,SAS,2.0,2.0,,13.0,13.0
10/24/2024,SAS,0,Stephon Castle,DAL,8.0,8.0,,8.0,8.0
10/24/2024,SAC,0,Keon Ellis,MIN,2.0,2.0,,10.333333333333334,10.333333333333334
10/24/2024,SAC,0,Colby Jones,MIN,0.0,0.0,,10.333333333333334,10.333333333333334
10/24/2024,OKC,0,Adam Flagler,DEN,0.0,0.0,,7.6,7.6
10/24/2024,OKC,0,Alex Ducas,DEN,0.0,0.0,,7.6,7.6
10/24/2024,OKC,0,Ajay Mitchell,DEN,0.0,0.0,,7.6,7.6
10/24/2024,BOS,0,Jaylen Brown,WAS,25.0,25.0,23.5,27.0,27.0
10/24/2024,DEN,0,Michael Porter Jr.,OKC,15.0,15.0,16.428571428571427,15.0,15.0
10/24/2024,SAS,0,Julian Champagnie,DAL,18.0,18.0,8.2,12.5,12.5
10/24/2024,SAC,0,Doug McDermott,MIN,0.0,0.0,9.571428571428571,21.0,21.0
10/24/2024,DAL,0,Klay Thompson,SAS,22.0,22.0,19.6,12.0,12.0
10/24/2024,SAS,0,Keldon Johnson,DAL,7.0,7.0,11.4,12.5,12.5
10/24/2024,DEN,0,Peyton Watson,OKC,2.0,2.0,9.166666666666666,15.0,15.0
10/24/2024,WAS,0,Bilal Coulibaly,BOS,8.0,8.0,9.5,10.0,10.0
10/24/2024,WAS,0,Patrick Baldwin Jr.,BOS,7.0,7.0,7.5,10.0,10.0
10/24/2024,WAS,0,Corey Kispert,BOS,6.0,6.0,9.833333333333334,10.0,10.0
10/24/2024,DAL,0,Naji Marshall,SAS,2.0,2.0,6.714285714285714,12.0,12.0
10/24/2024,OKC,0,Luguentz Dort,DEN,5.0,5.0,11.125,5.0,5.0
10/24/2024,SAC,0,DeMar DeRozan,MIN,26.0,26.0,,21.0,21.0
10/24/2024,SAS,0,Harrison Ingram,DAL,0.0,0.0,,12.5,12.5
10/24/2024,SAS,0,Sidy Cissoko,DAL,0.0,0.0,,12.5,12.5
10/24/2024,WAS,0,Justin Champagnie,BOS,0.0,0.0,,10.0,10.0
10/24/2024,OKC,0,Dillon Jones,DEN,0.0,0.0,,5.0,5.0
10/24/2024,BOS,0,Jayson Tatum,WAS,31.0,31.0,29.2,25.0,25.0
10/24/2024,SAS,0,Jeremy Sochan,DAL,18.0,18.0,15.4,17.5,17.5
10/24/2024,SAS,0,Harrison Barnes,DAL,17.0,17.0,15.2,17.5,17.5
10/24/2024,SAC,0,Trey Lyles,MIN,3.0,3.0,6.25,20.5,20.5
10/24/2024,BOS,0,Jordan Walsh,WAS,0.0,0.0,0.25,25.0,25.0
10/24/2024,DEN,0,Aaron Gordon,OKC,12.0,12.0,17.428571428571427,12.0,12.0
10/24/2024,SAS,0,Sandro Mamukelashvili,DAL,0.0,0.0,2.333333333333333,17.5,17.5
10/24/2024,DAL,0,P.J. Washington,SAS,11.0,11.0,11.8,11.0,11.0
10/24/2024,WAS,0,Kyle Kuzma,BOS,12.0,12.0,14.75,8.0,8.0
10/24/2024,DEN,0,Vlatko Cancar,OKC,0.0,0.0,4.75,12.0,12.0
10/24/2024,DEN,0,Zeke Nnaji,OKC,0.0,0.0,2.25,12.0,12.0
10/24/2024,DAL,0,Markieff Morris,SAS,0.0,0.0,0.0,11.0,11.0
10/24/2024,DAL,0,Olivier-Maxence Prosper,SAS,0.0,0.0,0.5,11.0,11.0
10/24/2024,WAS,0,Anthony Gill,BOS,2.0,2.0,6.714285714285714,8.0,8.0
10/24/2024,WAS,0,Richaun Holmes,BOS,0.0,0.0,1.6,8.0,8.0
10/24/2024,MIN,0,Julius Randle,SAC,24.5,24.5,,19.5,19.5
10/24/2024,SAC,0,Keegan Murray,MIN,23.0,23.0,,20.5,20.5
10/24/2024,MIN,0,Jaden McDaniels,SAC,6.0,6.0,,19.5,19.5
10/24/2024,BOS,0,Drew Peterson,WAS,0.0,0.0,,25.0,25.0
10/24/2024,SAC,0,Isaac Jones,MIN,0.0,0.0,,20.5,20.5
10/24/2024,DAL,0,Maxi Kleber,SAS,3.0,3.0,,11.0,11.0
10/24/2024,DEN,0,Hunter Tyson,OKC,0.0,0.0,,12.0,12.0
10/24/2024,SAC,0,Domantas Sabonis,MIN,24.0,24.0,19.25,30.0,30.0
10/24/2024,OKC,0,Chet Holmgren,DEN,25.0,25.0,20.6,25.0,25.0
10/24/2024,SAS,0,Victor Wembanyama,DAL,17.0,17.0,14.0,17.0,17.0
10/24/2024,OKC,0,Ousmane Dieng,DEN,6.0,6.0,2.6666666666666665,25.0,25.0
10/24/2024,DEN,0,Nikola Jokic,OKC,16.0,16.0,22.857142857142858,16.0,16.0
10/24/2024,SAS,0,Zach Collins,DAL,5.0,5.0,9.75,17.0,17.0
10/24/2024,DAL,0,Dereck Lively II,SAS,15.0,15.0,12.75,12.0,12.0
10/24/2024,MIN,0,Naz Reid,SAC,15.5,15.5,13.0,11.0,11.0
10/24/2024,DAL,0,Daniel Gafford,SAS,9.0,9.0,12.0,12.0,12.0
10/24/2024,WAS,0,Jonas Valanciunas,BOS,18.0,18.0,10.25,9.0,9.0
10/24/2024,MIN,0,Rudy Gobert,SAC,8.0,8.0,13.0,11.0,11.0
10/24/2024,DEN,0,Dario Saric,OKC,2.0,2.0,10.2,16.0,16.0
10/24/2024,DEN,0,DeAndre Jordan,OKC,0.0,0.0,1.0,16.0,16.0
10/24/2024,DAL,0,Dwight Powell,SAS,2.0,2.0,3.8,12.0,12.0
10/24/2024,BOS,0,Al Horford,WAS,5.5,5.5,7.833333333333333,0.0,0.0
10/24/2024,BOS,0,Xavier Tillman Sr.,WAS,5.0,5.0,4.833333333333333,0.0,0.0
10/24/2024,BOS,0,Luke Kornet,WAS,4.0,4.0,6.285714285714286,0.0,0.0
10/24/2024,SAC,0,Alex Len,MIN,3.0,3.0,,30.0,30.0
10/24/2024,SAS,0,Charles Bassey,DAL,0.0,0.0,,17.0,17.0
10/24/2024,WAS,0,Marvin Bagley III,BOS,8.0,8.0,,9.0,9.0
10/24/2024,MIN,0,Luka Garza,SAC,0.0,0.0,,11.0,11.0
10/24/2024,BOS,0,Neemias Queta,WAS,6.0,6.0,,0.0,0.0
10/24/2024,WAS,0,Alex Sarr,BOS,2.0,2.0,,9.0,9.0
10/25/2024,ATL,0,Trae Young,CHO,34.0,34.0,19.166666666666668,26.0,26.0
10/25/2024,MIL,0,Damian Lillard,CHI,29.0,29.0,17.6,21.666666666666668,21.666666666666668
10/25/2024,DET,0,Cade Cunningham,CLE,30.5,30.5,22.5,17.0,17.0
10/25/2024,NYK,0,Jalen Brunson,IND,24.0,24.0,31.0,20.33333333333333,20.33333333333333
10/25/2024,NOP,0,CJ McCollum,POR,21.5,21.5,20.0,18.5,18.5
10/25/2024,PHI,0,Tyrese Maxey,TOR,24.5,24.5,26.285714285714285,15.0,15.0
10/25/2024,CHI,0,Josh Giddey,MIL,15.5,15.5,17.25,18.33333333333333,18.33333333333333
10/25/2024,GSW,0,Stephen Curry,UTA,18.5,18.5,23.5,14.75,14.75
10/25/2024,BRK,0,Dennis Schroder,ORL,16.5,16.5,18.0,15.333333333333334,15.333333333333334
10/25/2024,CHO,0,Tre Mann,ATL,20.5,20.5,10.5,14.4,14.4
10/25/2024,POR,0,Scoot Henderson,NOP,18.5,18.5,11.25,14.5,14.5
10/25/2024,PHI,0,Kyle Lowry,TOR,13.5,13.5,10.714285714285714,15.0,15.0
10/25/2024,HOU,0,Fred VanVleet,MEM,15.0,15.0,14.75,14.0,14.0
10/25/2024,NYK,0,Cameron Payne,IND,9.0,9.0,5.166666666666667,20.33333333333333,20.33333333333333
10/25/2024,UTA,0,Keyonte George,GSW,12.0,12.0,19.2,13.666666666666666,13.666666666666666
10/25/2024,ORL,0,Jalen Suggs,BRK,10.5,10.5,10.0,13.5,13.5
10/25/2024,CLE,0,Darius Garland,DET,10.0,10.0,21.666666666666668,14.0,14.0
10/25/2024,ORL,0,Anthony Black,BRK,10.0,10.0,4.4,13.5,13.5
10/25/2024,ATL,0,Vit Krejci,CHO,3.0,3.0,6.2,26.0,26.0
10/25/2024,IND,0,T.J. McConnell,NYK,10.5,10.5,10.090909090909092,7.0,7.0
10/25/2024,CHO,0,Vasilije Micic,ATL,3.5,3.5,4.166666666666667,14.4,14.4
10/25/2024,NOP,0,Jose Alvarado,POR,1.5,1.5,2.8,18.5,18.5
10/25/2024,UTA,0,Patty Mills,GSW,3.5,3.5,5.5,13.666666666666666,13.666666666666666
10/25/2024,LAL,0,D'Angelo Russell,PHO,7.0,7.0,13.75,11.0,11.0
10/25/2024,DET,0,Marcus Sasser,CLE,1.0,1.0,3.25,17.0,17.0
10/25/2024,CHI,0,Jevon Carter,MIL,0.0,0.0,4.8,18.33333333333333,18.33333333333333
10/25/2024,POR,0,Dalano Banton,NOP,1.5,1.5,9.833333333333334,14.5,14.5
10/25/2024,IND,0,Tyrese Haliburton,NYK,7.5,7.5,18.90909090909091,7.0,7.0
10/25/2024,CLE,0,Craig Porter Jr.,DET,2.0,2.0,3.2,14.0,14.0
10/25/2024,ORL,0,Cole Anthony,BRK,2.0,2.0,10.4,13.5,13.5
10/25/2024,HOU,0,Aaron Holiday,MEM,0.0,0.0,7.2,14.0,14.0
10/25/2024,MEM,0,Ja Morant,HOU,23.0,23.0,,20.4,20.4
10/25/2024,CHO,0,LaMelo Ball,ATL,34.0,34.0,,14.4,14.4
10/25/2024,TOR,0,Jamal Shead,PHI,10.5,10.5,,16.333333333333332,16.333333333333332
10/25/2024,MEM,0,Scotty Pippen Jr.,HOU,9.5,9.5,,20.4,20.4
10/25/2024,MEM,0,Marcus Smart,HOU,9.0,9.0,,20.4,20.4
10/25/2024,TOR,0,Davion Mitchell,PHI,8.0,8.0,,16.333333333333332,16.333333333333332
10/25/2024,MIL,0,Delon Wright,CHI,3.5,3.5,,21.666666666666668,21.666666666666668
10/25/2024,NYK,0,Tyler Kolek,IND,3.5,3.5,,20.33333333333333,20.33333333333333
10/25/2024,BRK,0,Ben Simmons,ORL,6.5,6.5,,15.333333333333334,15.333333333333334
10/25/2024,PHO,0,Tyus Jones,LAL,12.5,12.5,,9.5,9.5
10/25/2024,MIL,0,Ryan Rollins,CHI,1.0,1.0,,21.666666666666668,21.666666666666668
10/25/2024,HOU,0,Reed Sheppard,MEM,5.0,5.0,,14.0,14.0
10/25/2024,ATL,0,Keaton Wallace,CHO,0.0,0.0,,26.0,26.0
10/25/2024,MEM,0,Yuki Kawamura,HOU,0.0,0.0,,20.4,20.4
10/25/2024,PHO,0,Monte Morris,LAL,6.5,6.5,,9.5,9.5
10/25/2024,DET,0,Daniss Jenkins,CLE,0.0,0.0,,17.0,17.0
10/25/2024,LAL,0,Gabe Vincent,PHO,3.5,3.5,,11.0,11.0
10/25/2024,PHI,0,Jeff Dowtin Jr.,TOR,0.0,0.0,,15.0,15.0
10/25/2024,PHI,0,Reggie Jackson,TOR,0.0,0.0,,15.0,15.0
10/25/2024,CHO,0,KJ Simpson,ATL,0.0,0.0,,14.4,14.4
10/25/2024,ORL,0,Cory Joseph,BRK,0.0,0.0,,13.5,13.5
10/25/2024,LAL,0,Quincy Olivari,PHO,0.0,0.0,,11.0,11.0
10/25/2024,IND,0,Quenton Jackson,NYK,1.0,1.0,,7.0,7.0
10/25/2024,PHO,0,Collin Gillespie,LAL,0.0,0.0,,9.5,9.5
10/25/2024,BRK,0,Cam Thomas,ORL,30.0,30.0,13.4,19.0,19.0
10/25/2024,GSW,0,Buddy Hield,UTA,24.5,24.5,14.25,16.8,16.8
10/25/2024,HOU,0,Jalen Green,MEM,25.0,25.0,19.166666666666668,14.25,14.25
10/25/2024,PHO,0,Devin Booker,LAL,19.0,19.0,24.2,17.8,17.8
10/25/2024,ATL,0,Dyson Daniels,CHO,16.5,16.5,4.5,18.0,18.0
10/25/2024,CLE,0,Donovan Mitchell,DET,20.0,20.0,23.2,13.5,13.5
10/25/2024,LAL,0,Austin Reaves,PHO,19.0,19.0,15.571428571428571,15.5,15.5
10/25/2024,CHI,0,Coby White,MIL,22.5,22.5,23.83333333333333,13.0,13.0
10/25/2024,GSW,0,Moses Moody,UTA,13.5,13.5,4.833333333333333,16.8,16.8
10/25/2024,DET,0,Jaden Ivey,CLE,19.5,19.5,15.0,12.6,12.6
10/25/2024,NYK,0,Josh Hart,IND,16.0,16.0,11.545454545454543,14.6,14.6
10/25/2024,NYK,0,Miles McBride,IND,15.0,15.0,10.0,14.6,14.6
10/25/2024,MEM,0,Desmond Bane,HOU,20.5,20.5,20.5,9.75,9.75
10/25/2024,GSW,0,Brandin Podziemski,UTA,7.5,7.5,12.2,16.8,16.8
10/25/2024,GSW,0,Lindy Waters III,UTA,7.0,7.0,1.8,16.8,16.8
10/25/2024,DET,0,Malik Beasley,CLE,13.5,13.5,8.4,12.6,12.6
10/25/2024,GSW,0,Gary Payton II,UTA,6.0,6.0,5.75,16.8,16.8
10/25/2024,NOP,0,Jordan Hawkins,POR,18.5,18.5,6.0,9.5,9.5
10/25/2024,UTA,0,Collin Sexton,GSW,14.0,14.0,19.4,10.0,10.0
10/25/2024,ORL,0,Gary Harris,BRK,12.0,12.0,10.0,11.0,11.0
10/25/2024,UTA,0,Jordan Clarkson,GSW,14.0,14.0,16.75,10.0,10.0
10/25/2024,MIL,0,Gary Trent Jr.,CHI,10.5,10.5,14.714285714285714,10.666666666666666,10.666666666666666
10/25/2024,TOR,0,Gradey Dick,PHI,12.0,12.0,7.2,10.0,10.0
10/25/2024,ATL,0,Garrison Mathews,CHO,4.0,4.0,7.6,18.0,18.0
10/25/2024,BRK,0,Shake Milton,ORL,1.5,1.5,8.571428571428571,19.0,19.0
10/25/2024,MIL,0,Pat Connaughton,CHI,6.0,6.0,3.0,10.666666666666666,10.666666666666666
10/25/2024,CHI,0,Ayo Dosunmu,MIL,5.0,5.0,7.333333333333333,13.0,13.0
10/25/2024,IND,0,Andrew Nembhard,NYK,5.0,5.0,10.818181818181818,13.0,13.0
10/25/2024,PHI,0,Eric Gordon,TOR,5.0,5.0,8.25,11.5,11.5
10/25/2024,LAL,0,Max Christie,PHO,2.5,2.5,3.8333333333333335,15.5,15.5
10/25/2024,CLE,0,Sam Merrill,DET,3.5,3.5,4.6,13.5,13.5
10/25/2024,CLE,0,Isaac Okoro,DET,3.5,3.5,9.166666666666666,13.5,13.5
10/25/2024,CHO,0,Nick Smith Jr.,ATL,0.0,0.0,0.0,22.5,22.5
10/25/2024,MEM,0,John Konchar,HOU,6.0,6.0,5.333333333333333,9.75,9.75
10/25/2024,POR,0,Rayan Rupert,NOP,3.0,3.0,2.0,14.0,14.0
10/25/2024,MIL,0,A.J. Green,CHI,4.5,4.5,4.666666666666667,10.666666666666666,10.666666666666666
10/25/2024,HOU,0,Jeenathan Williams,MEM,1.5,1.5,1.0,14.25,14.25
10/25/2024,IND,0,Ben Sheppard,NYK,2.0,2.0,4.545454545454546,13.0,13.0
10/25/2024,CHI,0,Dalen Terry,MIL,1.5,1.5,1.4,13.0,13.0
10/25/2024,MIL,0,Andre Jackson Jr.,CHI,0.0,0.0,1.8,10.666666666666666,10.666666666666666
10/25/2024,TOR,0,Garrett Temple,PHI,1.0,1.0,0.8,10.0,10.0
10/25/2024,PHO,0,Bradley Beal,LAL,19.5,19.5,,17.8,17.8
10/25/2024,POR,0,Anfernee Simons,NOP,19.5,19.5,,14.0,14.0
10/25/2024,CHO,0,Seth Curry,ATL,8.0,8.0,,22.5,22.5
10/25/2024,CLE,0,Ty Jerome,DET,13.5,13.5,,13.5,13.5
10/25/2024,CHO,0,Josh Green,ATL,5.0,5.0,,22.5,22.5
10/25/2024,DET,0,Tim Hardaway Jr.,CLE,11.5,11.5,,12.6,12.6
10/25/2024,GSW,0,De'Anthony Melton,UTA,5.5,5.5,,16.8,16.8
10/25/2024,ORL,0,Kentavious Caldwell-Pope,BRK,6.5,6.5,,11.0,11.0
10/25/2024,TOR,0,Ochai Agbaji,PHI,7.5,7.5,,10.0,10.0
10/25/2024,MEM,0,Jaylen Wells,HOU,7.0,7.0,,9.75,9.75
10/25/2024,CHO,0,Jared Rhoden,ATL,0.0,0.0,,22.5,22.5
10/25/2024,BRK,0,Keon Johnson,ORL,1.0,1.0,,19.0,19.0
10/25/2024,NOP,0,Javonte Green,POR,6.0,6.0,,9.5,9.5
10/25/2024,BRK,0,Cui Yongxi,ORL,0.0,0.0,,19.0,19.0
10/25/2024,BRK,0,Tyrese Martin,ORL,0.0,0.0,,19.0,19.0
10/25/2024,CLE,0,Jaylon Tyson,DET,2.0,2.0,,13.5,13.5
10/25/2024,PHO,0,Damion Lee,LAL,0.0,0.0,,17.8,17.8
10/25/2024,NYK,0,Pacome Dadiet,IND,1.5,1.5,,14.6,14.6
10/25/2024,PHI,0,Jared McCain,TOR,2.0,2.0,,11.5,11.5
10/25/2024,CHI,0,Chris Duarte,MIL,1.5,1.5,,13.0,13.0
10/25/2024,LAL,0,Bronny James,PHO,0.0,0.0,,15.5,15.5
10/25/2024,UTA,0,Cody Williams,GSW,2.0,2.0,,10.0,10.0
10/25/2024,IND,0,Johnny Furphy,NYK,0.0,0.0,,13.0,13.0
10/25/2024,CHI,0,Talen Horton-Tucker,MIL,0.0,0.0,,13.0,13.0
10/25/2024,DET,0,Alondes Williams,CLE,0.0,0.0,,12.6,12.6
10/25/2024,DET,0,Wendell Moore Jr.,CLE,0.0,0.0,,12.6,12.6
10/25/2024,PHI,0,Lester Quinones,TOR,0.0,0.0,,11.5,11.5
10/25/2024,ORL,0,Mac McClung,BRK,0.0,0.0,,11.0,11.0
10/25/2024,MIL,0,AJ Johnson,CHI,0.0,0.0,,10.666666666666666,10.666666666666666
10/25/2024,TOR,0,D.J. Carton,PHI,0.0,0.0,,10.0,10.0
10/25/2024,NOP,0,Antonio Reeves,POR,0.0,0.0,,9.5,9.5
10/25/2024,NOP,0,Brandon Ingram,POR,27.0,27.0,18.5,16.333333333333332,16.333333333333332
10/25/2024,PHI,0,Kelly Oubre Jr.,TOR,24.5,24.5,21.8,19.33333333333333,19.33333333333333
10/25/2024,NYK,0,Mikal Bridges,IND,18.5,18.5,16.0,21.0,21.0
10/25/2024,LAL,0,LeBron James,PHO,18.5,18.5,23.83333333333333,16.5,16.5
10/25/2024,ORL,0,Franz Wagner,BRK,26.0,26.0,21.0,14.75,14.75
10/25/2024,PHI,0,Caleb Martin,TOR,11.5,11.5,10.25,19.33333333333333,19.33333333333333
10/25/2024,ATL,0,De'Andre Hunter,CHO,18.0,18.0,15.0,12.0,12.0
10/25/2024,IND,0,Aaron Nesmith,NYK,5.5,5.5,11.818181818181818,21.5,21.5
10/25/2024,ATL,0,Jalen Johnson,CHO,13.5,13.5,11.8,12.0,12.0
10/25/2024,CLE,0,Caris LeVert,DET,14.0,14.0,6.428571428571429,11.666666666666666,11.666666666666666
10/25/2024,HOU,0,Dillon Brooks,MEM,10.0,10.0,17.4,13.5,13.5
10/25/2024,GSW,0,Andrew Wiggins,UTA,15.0,15.0,17.0,10.0,10.0
10/25/2024,UTA,0,Brice Sensabaugh,GSW,6.0,6.0,6.4,15.0,15.0
10/25/2024,NOP,0,Herbert Jones,POR,5.0,5.0,7.8,16.333333333333332,16.333333333333332
10/25/2024,CHI,0,Julian Phillips,MIL,2.5,2.5,0.6,19.33333333333333,19.33333333333333
10/25/2024,NYK,0,Jacob Toppin,IND,0.0,0.0,0.0,21.0,21.0
10/25/2024,CHI,0,Torrey Craig,MIL,0.0,0.0,5.0,19.33333333333333,19.33333333333333
10/25/2024,POR,0,Kris Murray,NOP,4.0,4.0,6.0,14.5,14.5
10/25/2024,LAL,0,Maxwell Lewis,PHO,0.0,0.0,0.0,16.5,16.5
10/25/2024,PHO,0,Royce O'Neale,LAL,6.0,6.0,8.25,7.0,7.0
10/25/2024,MIL,0,MarJon Beauchamp,CHI,0.0,0.0,2.833333333333333,15.333333333333334,15.333333333333334
10/25/2024,POR,0,Jabari Walker,NOP,1.0,1.0,5.2,14.5,14.5
10/25/2024,UTA,0,Svi Mykhailiuk,GSW,0.0,0.0,2.0,15.0,15.0
10/25/2024,ORL,0,Caleb Houstan,BRK,0.0,0.0,3.0,14.75,14.75
10/25/2024,HOU,0,Jae'Sean Tate,MEM,0.0,0.0,4.75,13.5,13.5
10/25/2024,DET,0,Cole Swider,CLE,0.0,0.0,0.75,5.0,5.0
10/25/2024,IND,0,Bennedict Mathurin,NYK,19.5,19.5,,21.5,21.5
10/25/2024,CHI,0,Zach LaVine,MIL,26.0,26.0,,19.33333333333333,19.33333333333333
10/25/2024,MIL,0,Taurean Prince,CHI,13.5,13.5,,15.333333333333334,15.333333333333334
10/25/2024,TOR,0,Jamison Battle,PHI,9.0,9.0,,16.0,16.0
10/25/2024,LAL,0,Dalton Knecht,PHO,6.5,6.5,,16.5,16.5
10/25/2024,HOU,0,Amen Thompson,MEM,11.0,11.0,,13.5,13.5
10/25/2024,POR,0,Deni Avdija,NOP,8.5,8.5,,14.5,14.5
10/25/2024,HOU,0,Cam Whitmore,MEM,7.5,7.5,,13.5,13.5
10/25/2024,PHI,0,Ricky Council IV,TOR,3.5,3.5,,19.33333333333333,19.33333333333333
10/25/2024,ATL,0,Zaccharie Risacher,CHO,6.0,6.0,,12.0,12.0
10/25/2024,BRK,0,Ziaire Williams,ORL,8.0,8.0,,8.75,8.75
10/25/2024,CHI,0,Matas Buzelis,MIL,1.0,1.0,,19.33333333333333,19.33333333333333
10/25/2024,PHI,0,Justin Edwards,TOR,0.0,0.0,,19.33333333333333,19.33333333333333
10/25/2024,LAL,0,Armel Traore,PHO,0.0,0.0,,16.5,16.5
10/25/2024,ORL,0,Jett Howard,BRK,1.5,1.5,,14.75,14.75
10/25/2024,MIL,0,Chris Livingston,CHI,0.0,0.0,,15.333333333333334,15.333333333333334
10/25/2024,PHO,0,Ryan Dunn,LAL,5.5,5.5,,7.0,7.0
10/25/2024,ORL,0,Tristan Da Silva,BRK,0.0,0.0,,14.75,14.75
10/25/2024,CHO,0,Cody Martin,ATL,5.5,5.5,,3.0,3.0
10/25/2024,DET,0,Ron Holland,CLE,5.0,5.0,,5.0,5.0
10/25/2024,DET,0,Simone Fontecchio,CLE,2.5,2.5,,5.0,5.0
10/25/2024,BRK,0,Dariq Whitehead,ORL,0.0,0.0,,8.75,8.75
10/25/2024,BRK,0,Jaylen Martin,ORL,0.0,0.0,,8.75,8.75
10/25/2024,MIL,0,Giannis Antetokounmpo,CHI,31.5,31.5,35.5,23.5,23.5
10/25/2024,PHO,0,Kevin Durant,LAL,27.5,27.5,29.857142857142858,23.0,23.0
